TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
7700	0.304348	-3.890216	-0.145240
7710	0.299771	-3.887713	-0.137635
7719	0.294134	-3.885113	-0.137635
7726	0.283633	-3.881465	-0.137635
7736	0.276684	-3.879030	-0.137635
7745	0.268691	-3.876234	-0.137635
7754	0.262625	-3.873856	-0.137635
7765	0.254105	-3.870754	-0.130047
7772	0.249559	-3.868711	-0.130047
7781	0.245840	-3.866726	-0.130047
7790	0.241899	-3.864673	-0.130047
7799	0.238412	-3.862683	-0.130047
7808	0.232457	-3.859548	-0.130047
7818	0.229434	-3.857572	-0.124277
7826	0.226922	-3.855588	-0.124277
7835	0.225327	-3.853569	-0.124277
7843	0.222770	-3.850668	-0.124277
7855	0.222311	-3.848710	-0.124277
7862	0.222087	-3.846788	-0.117997
7875	0.222464	-3.844540	-0.117997
7881	0.225264	-3.841786	-0.117997
7890	0.227161	-3.839904	-0.117997
7898	0.228680	-3.837954	-0.117997
7909	0.230069	-3.836036	-0.117997
7917	0.232410	-3.833208	-0.111589
7925	0.233309	-3.831327	-0.111589
7937	0.234697	-3.829003	-0.111589
7944	0.235195	-3.827051	-0.111589
7952	0.236418	-3.824035	-0.111589
