TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
1436	-0.095748	2.258124	-0.000000
1445	-0.119089	2.257542	-0.000000
1454	-0.154727	2.256451	-0.000000
1464	-0.173720	2.255635	0.000000
1472	-0.190442	2.254744	0.000000
1481	-0.206145	2.253804	0.000000
1491	-0.227869	2.252363	-0.000000
1499	-0.238940	2.251333	-0.000000
1508	-0.248166	2.250290	0.000000
1520	-0.259227	2.248620	0.000000
1526	-0.261958	2.248036	0.000000
1534	-0.267465	2.246514	-0.000000
1544	-0.268129	2.245503	-0.000000
1553	-0.266822	2.244551	-0.000000
1562	-0.264657	2.243632	0.000000
1571	-0.259440	2.242437	0.000000
1581	-0.251736	2.241586	-0.000000
1589	-0.242133	2.240903	-0.000000
1598	-0.230138	2.240314	-0.000000
1608	-0.205325	2.239700	0.000000
1617	-0.183680	2.239418	0.000000
1636	-0.129465	2.239378	-0.000000
1643	-0.071310	2.240071	-0.000000
1652	-0.034877	2.240737	-0.000000
1662	0.002730	2.241645	0.000000
1671	0.041786	2.242775	0.000000
1682	0.096986	2.244947	-0.000000
1689	0.129624	2.246611	-0.000000
1698	0.157474	2.248401	-0.000000
1706	0.184751	2.250640	0.000000
1716	0.204806	2.252588	0.000000
1724	0.230048	2.255630	0.000000
1743	0.255381	2.259648	-0.000000
1752	0.265715	2.261610	-0.000000
1760	0.278066	2.264478	0.000000
1772	0.285426	2.266584	0.000000
1780	0.290324	2.268255	0.000000
1788	0.294533	2.269832	-0.000000
1797	0.299723	2.272073	-0.000000
1805	0.302320	2.273397	-0.000000
1815	0.303841	2.274601	0.000000
1823	0.305068	2.275697	0.000000
1832	0.305300	2.277322	-0.000000
1851	0.301265	2.278672	-0.000000
1860	0.298437	2.279136	0.000000
1870	0.292862	2.279634	0.000000
1878	0.287951	2.279762	0.000000
1887	0.282226	2.279744	-0.000000
1896	0.276824	2.279552	-0.000000
1904	0.272002	2.279276	-0.000000
1914	0.261887	2.278641	0.000000
