TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
2988	0.611812	1.515786	-0.393205
2997	0.613939	1.520943	-0.393205
3002	0.614310	1.522891	-0.393205
3017	0.615986	1.531360	-0.366023
3023	0.614819	1.539779	-0.366023
3034	0.613850	1.544994	-0.366023
3042	0.613129	1.550204	-0.366023
3051	0.612705	1.555358	-0.366023
3059	0.611553	1.562918	-0.366023
3071	0.608886	1.568089	-0.338023
3078	0.604187	1.573183	-0.338023
3091	0.595541	1.579032	-0.321888
3098	0.584299	1.586386	-0.321888
3105	0.578638	1.591265	-0.321888
3114	0.571217	1.596087	-0.321888
3124	0.563350	1.600906	-0.307307
3132	0.552698	1.607786	-0.307307
3142	0.545511	1.613231	-0.307307
3151	0.538928	1.617866	-0.307307
3160	0.531247	1.622383	-0.307307
3168	0.519657	1.628868	-0.292568
3177	0.513600	1.633198	-0.292568
3187	0.507971	1.637542	-0.292568
3200	0.500678	1.641799	-0.292568
3206	0.491057	1.646678	-0.292568
3214	0.479479	1.652640	-0.292568
3222	0.472199	1.656646	-0.278127
3232	0.465276	1.660635	-0.278127
3240	0.457711	1.664510	-0.278127
3249	0.447411	1.670171	-0.278127
3259	0.442030	1.673987	-0.278127
3267	0.436924	1.678291	-0.268397
3277	0.431251	1.681962	-0.268397
3285	0.422506	1.687273	-0.268397
3297	0.418014	1.690865	-0.268397
3313	0.408106	1.697994	-0.268397
3321	0.402292	1.703086	-0.256358
3330	0.399866	1.707047	-0.256358
3342	0.398620	1.710467	-0.256358
3349	0.396815	1.713843	-0.256358
3358	0.394870	1.717293	-0.256358
3367	0.392133	1.722347	-0.243376
3376	0.389546	1.725741	-0.243376
3384	0.385525	1.729086	-0.243376
3396	0.381540	1.732406	-0.243376
3402	0.374865	1.737690	-0.243376
3420	0.368386	1.744188	-0.208644
3430	0.366459	1.747450	-0.208644
3438	0.362936	1.752129	-0.208644
3447	0.359737	1.755273	-0.208644
3458	0.356939	1.758961	-0.208644
3466	0.354511	1.762128	-0.208644
3475	0.351412	1.766669	-0.193491
3484	0.346786	1.769805	-0.193491
3493	0.341635	1.772838	-0.193491
3502	0.337678	1.775818	-0.193491
3513	0.332166	1.780169	-0.193491
3522	0.329019	1.783564	-0.165012
3538	0.325666	1.789369	-0.165012
3547	0.324471	1.792207	-0.165012
3556	0.321802	1.796349	-0.165012
3566	0.320885	1.799157	-0.165012
3575	0.319082	1.801936	-0.136015
3583	0.316434	1.805112	-0.136015
3592	0.312927	1.809126	-0.136015
3601	0.311092	1.811811	-0.136015
3610	0.308402	1.814477	-0.136015
3619	0.305618	1.817154	-0.107241
3628	0.303048	1.820944	-0.107241
3641	0.300604	1.823523	-0.107241
3647	0.297997	1.826470	-0.107241
3655	0.296608	1.828979	-0.107241
3664	0.297383	1.832666	-0.107241
3674	0.297209	1.835195	-0.079248
3682	0.296765	1.837677	-0.079248
3692	0.295611	1.840239	-0.079248
3700	0.294102	1.842735	-0.079248
3709	0.291224	1.846756	-0.079248
3719	0.288469	1.849200	-0.051713
3727	0.286532	1.851611	-0.051713
3736	0.284175	1.854022	-0.051713
3750	0.278617	1.857440	-0.022322
3765	0.275460	1.862112	-0.022322
3774	0.272732	1.864819	-0.000000
3781	0.269171	1.868160	-0.000000
3791	0.264553	1.870439	-0.000000
3800	0.260639	1.872660	-0.000000
3809	0.256220	1.874952	-0.000000
3817	0.246718	1.878129	-0.000000
3823	0.242606	1.879462	-0.000000
3829	0.239162	1.880624	-0.000000
3836	0.233099	1.882702	-0.000000
3845	0.227345	1.884737	-0.000000
3858	0.221053	1.887588	-0.000000
3864	0.219297	1.889571	-0.000000
3872	0.217767	1.891502	0.004969
3881	0.215467	1.893478	0.004969
3890	0.212841	1.895418	0.004969
3899	0.210215	1.898509	0.004969
3907	0.206294	1.900376	0.004969
3913	0.203845	1.901443	0.012687
3925	0.197561	1.904148	0.012687
3935	0.190035	1.906804	0.012687
3944	0.185775	1.908571	0.012687
3953	0.181567	1.910298	0.012687
3971	0.168459	1.914647	0.020208
3980	0.164364	1.916329	0.020208
3989	0.160304	1.917919	0.020208
4088	0.119073	1.935871	0.039948
4107	0.113522	1.938463	0.039948
4115	0.110617	1.939719	0.039948
4123	0.105434	1.941407	0.044751
4135	0.102641	1.942588	0.044751
4142	0.100731	1.943883	0.044751
4151	0.099278	1.945070	0.044751
4161	0.095908	1.946690	0.044751
4169	0.093826	1.947878	0.049719
4178	0.092217	1.949029	0.049719
4189	0.090753	1.950151	0.056933
4197	0.088841	1.951751	0.056933
4205	0.087384	1.952988	0.056933
4215	0.086861	1.954119	0.056933
4224	0.086467	1.955235	0.061366
4232	0.084969	1.956739	0.061366
4240	0.083796	1.957747	0.061366
4250	0.082258	1.958792	0.061366
4259	0.079802	1.959785	0.061366
4270	0.076982	1.960934	0.065944
4278	0.073760	1.962385	0.065944
4286	0.071805	1.963363	0.065944
4300	0.069591	1.964316	0.071403
4306	0.067475	1.965288	0.071403
4313	0.063690	1.966557	0.071403
4323	0.060425	1.967475	0.076528
4332	0.054288	1.968484	0.076528
4340	0.048854	1.969278	0.076528
4349	0.042769	1.970242	0.076528
4355	0.039256	1.970792	0.076528
4368	0.033572	1.971501	0.081469
4377	0.028614	1.972022	0.081469
4386	0.023497	1.972750	0.081469
4395	0.019388	1.973262	0.081469
4408	0.016104	1.973658	0.081469
4414	0.013423	1.974076	0.081469
4422	0.011681	1.974489	0.086215
4431	0.009894	1.974850	0.086215
4440	0.007765	1.975176	0.086215
4448	0.006314	1.975459	0.086215
4457	0.006331	1.975728	0.086215
4466	0.006238	1.975976	0.086215
4476	0.006509	1.976188	0.091667
4485	0.006624	1.976363	0.091667
4494	0.006820	1.976507	0.091667
4503	0.006589	1.976666	0.091667
4512	0.006585	1.976763	0.091667
4520	0.006943	1.976815	0.105760
4530	0.007415	1.976932	0.105760
4539	0.006003	1.976949	0.105760
4548	0.006919	1.977040	0.105760
4557	0.008133	1.977085	0.105760
4566	0.008449	1.977216	0.105760
4575	0.009546	1.977266	0.110163
4584	0.010133	1.977348	0.110163
4593	0.008965	1.977438	0.110163
4603	0.006497	1.977529	0.110163
4611	0.002881	1.977525	0.110163
4620	-0.000908	1.977450	0.114529
4631	-0.003897	1.977389	0.118988
4638	-0.008095	1.977269	0.118988
4647	-0.013549	1.977082	0.118988
4656	-0.019467	1.976799	0.118988
4665	-0.022703	1.976576	0.118988
4674	-0.026534	1.976371	0.122361
4683	-0.031354	1.976156	0.122361
4691	-0.036359	1.975673	0.122361
4703	-0.039122	1.975362	0.122361
4710	-0.044063	1.974973	0.122361
4719	-0.048928	1.974590	0.125749
4728	-0.055452	1.973949	0.125749
4740	-0.059477	1.973519	0.125749
4747	-0.062732	1.973118	0.125749
4755	-0.066401	1.972644	0.125749
4764	-0.074111	1.971619	0.125749
4769	-0.076316	1.971305	0.129025
4775	-0.077793	1.971036	0.129025
4783	-0.081864	1.970355	0.129025
4792	-0.086582	1.969711	0.129025
4802	-0.091556	1.969043	0.129025
4809	-0.098972	1.967855	0.129025
4815	-0.103667	1.967084	0.132150
4828	-0.107740	1.966273	0.132150
4836	-0.112551	1.965277	0.132150
4850	-0.119280	1.963960	0.132150
4856	-0.123232	1.963139	0.132150
4863	-0.127360	1.962257	0.132150
4872	-0.132046	1.961326	0.135186
4881	-0.137494	1.959829	0.135186
4891	-0.140148	1.958883	0.135186
4900	-0.143075	1.957685	0.135186
