TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
596	0.006316	1.895791	-0.000000
605	0.002643	1.896867	-0.000000
614	-0.001051	1.897857	0.000000
622	-0.006877	1.899312	0.000000
632	-0.010115	1.900181	-0.000000
641	-0.013367	1.901021	-0.000000
649	-0.016201	1.901778	-0.000000
658	-0.019887	1.902952	0.000000
668	-0.020239	1.903617	0.000000
677	-0.020051	1.904221	0.000000
689	-0.019200	1.905120	-0.000000
696	-0.018573	1.905424	-0.000000
704	-0.016024	1.906233	-0.000000
712	-0.013369	1.906725	0.000000
721	-0.011060	1.907203	0.000000
731	-0.007310	1.907802	0.000000
740	-0.000976	1.908576	-0.000000
749	0.004081	1.909112	-0.000000
758	0.010216	1.909658	0.000000
767	0.017455	1.910276	0.000000
776	0.031051	1.911311	0.000000
784	0.041310	1.912047	-0.000000
805	0.070127	1.914523	0.000000
812	0.080655	1.915647	0.000000
821	0.091756	1.916832	0.000000
830	0.102670	1.918139	-0.000000
838	0.112802	1.919512	-0.000000
848	0.126162	1.921754	-0.000000
857	0.136753	1.923599	0.000000
866	0.146752	1.925321	0.000000
876	0.157657	1.927227	0.000000
884	0.168610	1.929142	-0.000000
892	0.186089	1.932138	-0.000000
912	0.213989	1.936907	0.000000
920	0.229103	1.939257	0.000000
929	0.254237	1.943000	0.000000
938	0.272193	1.945643	-0.000000
947	0.290878	1.948371	-0.000000
957	0.310483	1.951194	-0.000000
965	0.340456	1.955665	0.000000
975	0.359452	1.958801	0.000000
983	0.382138	1.962541	-0.000000
992	0.399917	1.965766	-0.000000
1001	0.422475	1.970757	-0.000000
1020	0.451054	1.977519	0.000000
1028	0.462049	1.980917	0.000000
1037	0.477861	1.986605	-0.000000
1043	0.482110	1.988192	-0.000000
1057	0.491755	1.993334	-0.000000
1065	0.495528	1.996641	0.000000
1073	0.497162	1.999938	0.000000
1083	0.499798	2.004883	-0.000000
1091	0.501567	2.008080	-0.000000
1100	0.503171	2.011264	-0.000000
1110	0.503792	2.015009	0.000000
1119	0.505936	2.019788	0.000000
1129	0.507003	2.022966	0.000000
1137	0.509483	2.026190	-0.000000
1145	0.510702	2.029422	-0.000000
1156	0.508671	2.034307	0.000000
1164	0.506192	2.038141	0.000000
1173	0.502528	2.041420	0.000000
1182	0.497431	2.044738	-0.000000
1190	0.487326	2.049819	-0.000000
1200	0.477607	2.053190	-0.000000
1208	0.466505	2.056579	0.000000
1218	0.454841	2.059938	0.000000
1229	0.431720	2.065606	0.000000
1247	0.400373	2.072296	-0.000000
1259	0.385663	2.075661	0.000000
1277	0.345351	2.084142	0.000000
1284	0.329177	2.087495	-0.000000
1291	0.313506	2.091443	-0.000000
1300	0.301360	2.096631	-0.000000
1309	0.299130	2.100124	0.000000
1318	0.301493	2.103710	0.000000
1327	0.307701	2.107406	0.000000
1336	0.326291	2.113367	-0.000000
1350	0.350041	2.119682	-0.000000
1356	0.360752	2.122388	0.000000
1363	0.376287	2.126683	0.000000
1373	0.399340	2.133538	0.000000
1381	0.413573	2.138158	-0.000000
1390	0.425719	2.142896	-0.000000
1399	0.436532	2.147709	-0.000000
1410	0.451960	2.155233	0.000000
1418	0.465649	2.161014	0.000000
1426	0.477913	2.165889	0.000000
1435	0.490131	2.170904	-0.000000
1444	0.500462	2.175960	-0.000000
1463	0.526303	2.188674	0.000000
1471	0.538136	2.193755	0.000000
1476	0.546976	2.197354	0.000000
1490	0.570346	2.207432	-0.000000
1498	0.580242	2.212512	-0.000000
1507	0.590990	2.217570	0.000000
1517	0.601348	2.222564	0.000000
1525	0.613275	2.229956	0.000001
1535	0.619581	2.234731	-0.000000
1544	0.626061	2.240275	-0.000001
1552	0.628010	2.244859	-0.000002
1566	0.626606	2.251651	0.000000
1572	0.624686	2.255963	0.000003
1579	0.623586	2.260181	0.000006
1589	0.623203	2.264275	-0.000000
1599	0.619301	2.270951	-0.000015
1607	0.613327	2.274677	0.000000
1616	0.604750	2.278228	0.000065
1624	0.593897	2.281590	0.000106
1635	0.581485	2.284775	-0.000000
1643	0.559429	2.289312	-0.000238
1653	0.544659	2.292057	-0.000359
1661	0.529814	2.294617	0.000000
1669	0.514311	2.297010	0.000993
1679	0.486290	2.300797	0.002083
1688	0.468696	2.302790	0.002277
1697	0.450055	2.304609	0.002049
1706	0.429894	2.306260	0.002083
1715	0.398819	2.308536	0.002901
1724	0.377698	2.309761	0.004239
1733	0.354562	2.311022	0.006250
1742	0.334219	2.311890	0.008386
1750	0.304727	2.313015	0.010471
1760	0.285514	2.313492	0.012500
1769	0.266890	2.313792	0.013574
1778	0.250293	2.313927	0.013855
1790	0.228325	2.314003	0.012500
1796	0.214287	2.313801	0.010955
1805	0.205755	2.313466	0.009750
1814	0.198531	2.313051	0.012500
1823	0.185439	2.312412	0.020262
1831	0.175529	2.311815	0.027083
1841	0.165392	2.311160	0.029639
1851	0.154233	2.310449	0.031919
1859	0.139844	2.309498	0.039583
1868	0.118248	2.308161	0.059986
1877	0.102668	2.307127	0.083587
1886	0.088789	2.306004	0.102083
1905	0.053842	2.303153	0.122917
1913	0.036848	2.301973	0.137381
1922	0.015738	2.300586	0.157160
1930	-0.005153	2.299279	0.177083
1941	-0.043983	2.297414	0.200298
1950	-0.074568	2.296022	0.219378
1958	-0.107746	2.294546	0.237500
1967	-0.141742	2.293001	0.259710
1976	-0.199751	2.290281	0.280828
1984	-0.232334	2.288426	0.300000
1990	-0.249915	2.287353	0.313896
2013	-0.326064	2.282633	0.354167
2021	-0.369378	2.279717	0.364486
2030	-0.397442	2.277602	0.374922
2039	-0.426285	2.275436	0.391667
2045	-0.461309	2.272922	0.406149
2059	-0.505230	2.269661	0.443750
2066	-0.533540	2.267346	0.456540
2078	-0.560523	2.265048	0.465263
2084	-0.585358	2.262639	0.466667
2093	-0.616921	2.259119	0.467339
2103	-0.635566	2.256742	0.467854
2117	-0.656379	2.254039	0.470833
2129	-0.694349	2.248322	0.477300
2138	-0.703614	2.245998	0.481250
2148	-0.710977	2.243727	0.483037
2159	-0.714334	2.241550	0.487500
2167	-0.710599	2.238530	0.495871
2175	-0.700250	2.236258	0.508797
2185	-0.688539	2.234426	0.525000
2193	-0.674261	2.232649	0.538565
2201	-0.648645	2.230153	0.550116
2211	-0.624885	2.228589	0.560417
2220	-0.590978	2.227104	0.566264
2230	-0.547122	2.225816	0.572629
2239	-0.464187	2.224267	0.583333
2246	-0.412402	2.223519	0.596393
2256	-0.358081	2.222945	0.614583
2265	-0.302721	2.222639	0.621530
2274	-0.245490	2.222460	0.623177
2283	-0.168276	2.222616	0.625000
2293	-0.130227	2.222803	0.631949
2301	-0.100695	2.223002	0.639065
2310	-0.089737	2.223012	0.645833
2319	-0.089790	2.222749	0.648540
2328	-0.092906	2.222257	0.649042
2341	-0.102001	2.221105	0.652083
2347	-0.105892	2.220468	0.656386
2356	-0.115554	2.218514	0.662500
2364	-0.122560	2.216504	0.663649
2373	-0.130992	2.214470	0.662317
2382	-0.138420	2.212185	0.662500
2391	-0.152548	2.208329	0.667360
2401	-0.165404	2.205357	0.674376
2409	-0.180740	2.202125	0.679167
2418	-0.197627	2.198581	0.680395
2429	-0.217173	2.194076	0.679124
2437	-0.240817	2.187901	0.679167
2450	-0.262765	2.181164	0.683421
2456	-0.268144	2.178723	0.685417
2463	-0.277127	2.173862	0.686324
2469	-0.282062	2.171071	0.686183
2478	-0.288598	2.166373	0.685417
2491	-0.301229	2.155012	0.685005
2499	-0.305709	2.149672	0.685151
2510	-0.309727	2.141654	0.685417
2517	-0.312131	2.136229	0.685493
2527	-0.313888	2.130748	0.685472
2536	-0.315111	2.125273	0.685417
2544	-0.316257	2.117162	0.685394
2563	-0.318269	2.105449	0.685417
2572	-0.320610	2.100086	0.685421
2580	-0.323746	2.092165	0.685419
2586	-0.324670	2.089608	0.685417
2595	-0.325495	2.086926	0.685415
2608	-0.330262	2.076597	0.685417
2618	-0.338934	2.068355	0.685417
2626	-0.349405	2.063503	0.685417
2635	-0.363661	2.058689	0.685417
2643	-0.382713	2.053885	0.685417
2653	-0.417401	2.046810	0.685417
2667	-0.461707	2.037361	0.685417
2680	-0.482095	2.031895	0.685417
2689	-0.494643	2.027292	0.685417
2697	-0.511127	2.020517	0.685417
2707	-0.519916	2.016067	0.685417
2716	-0.530114	2.011726	0.685417
2726	-0.539919	2.007478	0.685417
2733	-0.555417	2.001217	0.685417
2743	-0.564606	1.996436	0.685416
2753	-0.571433	1.992406	0.685416
2761	-0.577098	1.988393	0.685417
2769	-0.583525	1.982496	0.685418
2780	-0.584067	1.978610	0.685417
2788	-0.582830	1.974819	0.685409
2798	-0.582065	1.971061	0.685404
2807	-0.580692	1.964952	0.685417
2816	-0.578733	1.961348	0.685446
2824	-0.577215	1.957741	0.685460
2833	-0.575109	1.954223	0.685417
2842	-0.573528	1.950740	0.685209
2851	-0.573377	1.945599	0.684683
2860	-0.572644	1.942228	0.683333
2870	-0.570091	1.938337	0.681153
2878	-0.567096	1.935055	0.678581
2889	-0.564048	1.930205	0.675000
2897	-0.562201	1.927056	0.672727
2906	-0.559611	1.923942	0.670219
2915	-0.557541	1.920892	0.668750
2923	-0.558881	1.916421	0.668170
2933	-0.560906	1.913006	0.668301
2941	-0.563987	1.910132	0.668750
2951	-0.568051	1.907271	0.669296
2959	-0.576239	1.903010	0.669416
2969	-0.584000	1.900158	0.668750
2978	-0.593335	1.897337	0.666982
2986	-0.603132	1.894481	0.665097
3000	-0.625319	1.888101	0.662500
3006	-0.630728	1.886574	0.662028
3014	-0.641038	1.883523	0.662024
3023	-0.650306	1.880407	0.662500
3033	-0.657009	1.877296	0.663023
3040	-0.662406	1.872596	0.663115
3049	-0.663855	1.869371	0.662500
3055	-0.663283	1.865588	0.661509
3068	-0.659227	1.862336	0.658517
3078	-0.646838	1.857450	0.656250
3086	-0.633380	1.854196	0.654876
3095	-0.617156	1.850989	0.653935
3109	-0.552933	1.842649	0.652083
3122	-0.520500	1.839645	0.649401
3131	-0.485800	1.836699	0.647917
3141	-0.450981	1.833850	0.647443
3150	-0.398123	1.829727	0.647123
3158	-0.364140	1.827049	0.645833
3166	-0.330940	1.824389	0.643070
3176	-0.299563	1.821706	0.638761
3185	-0.251709	1.817292	0.635417
3195	-0.223863	1.814517	0.632776
3204	-0.196765	1.811685	0.631741
3216	-0.170985	1.808810	0.631250
3223	-0.146106	1.805808	0.631207
3229	-0.108991	1.801168	0.631212
3240	-0.080481	1.797309	0.631250
3249	-0.056171	1.793862	0.631259
3258	-0.032588	1.790393	0.631250
3266	0.004487	1.784958	0.631248
3275	0.028202	1.781239	0.631250
3284	0.050723	1.777395	0.631250
3294	0.072419	1.773401	0.631243
3302	0.106665	1.766696	0.631239
3311	0.125729	1.762480	0.631250
3321	0.142709	1.758181	0.631280
3338	0.178606	1.747387	0.631250
3347	0.188704	1.742837	0.631155
3357	0.195892	1.738276	0.631250
3366	0.200849	1.733636	0.631592
3374	0.202476	1.725870	0.631647
3385	0.200104	1.721043	0.630217
3392	0.193443	1.716222	0.628631
3398	0.187010	1.712313	0.627260
3411	0.166190	1.703766	0.625000
3420	0.149047	1.698622	0.625291
3428	0.128814	1.693446	0.625995
3441	0.089109	1.684560	0.625000
3447	0.076424	1.681872	0.622769
3457	0.035392	1.673576	0.618750
3465	0.003896	1.667983	0.617748
3474	-0.030745	1.662253	0.618175
3483	-0.068344	1.656485	0.618750
3491	-0.129041	1.647649	0.618228
3500	-0.176561	1.640567	0.616621
3509	-0.218362	1.634452	0.614583
3520	-0.261592	1.628185	0.612430
3528	-0.323958	1.618617	0.611287
3537	-0.366463	1.612158	0.610417
3550	-0.430147	1.602203	0.610291
3556	-0.450918	1.598945	0.610417
3565	-0.518312	1.587617	0.610486
3573	-0.557911	1.580714	0.610465
3582	-0.597836	1.573745	0.610417
3591	-0.637688	1.566637	0.610395
3600	-0.693301	1.555889	0.610402
3609	-0.729221	1.548610	0.610417
3618	-0.764620	1.541276	0.610424
3627	-0.803253	1.532592	0.610423
3636	-0.833861	1.525122	0.610417
3645	-0.876115	1.513803	0.610408
3663	-0.921072	1.498595	0.610417
3672	-0.938493	1.491006	0.610445
3680	-0.962602	1.478324	0.610457
3690	-0.973948	1.470732	0.610417
3699	-0.981022	1.463184	0.610315
3708	-0.983916	1.455668	0.610266
3718	-0.982508	1.444631	0.610417
3727	-0.976206	1.437401	0.610725
3736	-0.965077	1.430274	0.610417
3744	-0.950553	1.423267	0.609080
3754	-0.922153	1.411960	0.606665
3767	-0.903741	1.405397	0.604167
3773	-0.883214	1.398980	0.603749
3781	-0.861035	1.392727	0.603841
3789	-0.824246	1.383566	0.604167
3798	-0.797989	1.377754	0.604313
3809	-0.764448	1.371120	0.604239
3816	-0.733489	1.365668	0.604167
3826	-0.702222	1.360349	0.604143
3835	-0.655540	1.352725	0.604167
3845	-0.626281	1.347871	0.604179
3852	-0.599245	1.343199	0.604175
3862	-0.573337	1.338635	0.604167
3870	-0.532583	1.331306	0.604161
3880	-0.510126	1.327100	0.604167
3889	-0.490678	1.322917	0.604183
3898	-0.476026	1.318927	0.604192
3908	-0.465129	1.312838	0.604167
3915	-0.469507	1.308851	0.604112
3925	-0.476979	1.304776	0.604080
3933	-0.479185	1.300681	0.604167
3943	-0.476852	1.293676	0.604421
3954	-0.474987	1.289424	0.604558
3963	-0.470508	1.285147	0.604167
3972	-0.463281	1.280911	0.603098
3995	-0.441812	1.267963	0.600000
4002	-0.435628	1.262895	0.599683
4011	-0.423925	1.256318	0.599751
4021	-0.418350	1.251889	0.600000
4030	-0.412215	1.247432	0.600060
4038	-0.406546	1.243037	0.600018
4048	-0.393206	1.236297	0.600000
4057	-0.380165	1.231949	0.600094
4065	-0.362782	1.226895	0.600115
4083	-0.333608	1.218394	0.599232
4102	-0.296861	1.208166	0.597917
4111	-0.286551	1.204216	0.597747
4119	-0.278990	1.200383	0.597804
4128	-0.270838	1.194024	0.597917
4138	-0.267561	1.190283	0.597959
4146	-0.265763	1.186629	0.597937
4152	-0.265189	1.183673	0.597917
4164	-0.265749	1.177517	0.597901
4173	-0.267313	1.174025	0.597908
4182	-0.271140	1.169963	0.597917
4194	-0.277137	1.166469	0.597918
4201	-0.287138	1.161275	0.597917
4219	-0.300558	1.154555	0.597916
4227	-0.307879	1.151286	0.597916
4236	-0.320684	1.146421	0.597917
4245	-0.327638	1.143287	0.597917
4251	-0.331380	1.141458	0.597917
4264	-0.341759	1.136563	0.597917
4273	-0.348366	1.133613	0.597917
4282	-0.359714	1.129241	0.597917
4290	-0.367322	1.126464	0.597917
4300	-0.373508	1.123790	0.597917
4309	-0.380741	1.121190	0.597917
4320	-0.394700	1.116846	0.597917
4327	-0.401572	1.114342	0.597917
4335	-0.407784	1.111950	0.597917
4345	-0.412470	1.109626	0.597917
4353	-0.417993	1.106266	0.597917
4362	-0.419914	1.104152	0.597917
4372	-0.420151	1.102110	0.597917
4381	-0.419520	1.099828	0.597917
4391	-0.417896	1.097046	0.597917
4400	-0.417340	1.095293	0.597917
4408	-0.418172	1.093630	0.597917
4417	-0.418966	1.092019	0.597917
4431	-0.421780	1.089573	0.597917
4437	-0.424038	1.087690	0.597917
4444	-0.425892	1.086131	0.597917
4453	-0.427776	1.084530	0.597917
4462	-0.429421	1.082935	0.597917
4471	-0.429524	1.080454	0.597917
4480	-0.429928	1.078825	0.597917
4489	-0.430335	1.077142	0.597917
4498	-0.430641	1.075466	0.597917
4508	-0.429994	1.072488	0.597917
4518	-0.429176	1.070696	0.597917
4525	-0.428962	1.068890	0.597917
4543	-0.430648	1.064052	0.597917
4553	-0.431342	1.062017	0.597917
4562	-0.431892	1.059909	0.597917
4570	-0.432040	1.057380	0.597916
4580	-0.431938	1.053963	0.597916
4588	-0.430547	1.051656	0.597917
4598	-0.428734	1.049284	0.597918
4607	-0.426775	1.046899	0.597918
4616	-0.423217	1.043206	0.597917
4625	-0.420874	1.040760	0.597913
4633	-0.418139	1.037865	0.597917
4647	-0.414881	1.035388	0.597939
4660	-0.405624	1.029074	0.597917
4670	-0.400660	1.026551	0.597865
4679	-0.395358	1.024040	0.597917
4688	-0.390314	1.021551	0.598117
4695	-0.376574	1.017354	0.598146
4707	-0.366490	1.014898	0.597347
4714	-0.354747	1.012486	0.596576
4724	-0.341733	1.010099	0.596430
4732	-0.320922	1.006604	0.597917
4742	-0.306285	1.004322	0.601854
4751	-0.289598	1.001725	0.603276
4760	-0.275608	0.999545	0.597917
4768	-0.256033	0.996293	0.585242
4778	-0.242512	0.994154	0.561899
4787	-0.228770	0.992053	0.539583
4796	-0.215625	0.990016	0.517821
4806	-0.196786	0.986953	0.479878
4813	-0.183424	0.984984	0.439583
4823	-0.166611	0.982719	0.349068
4832	-0.151808	0.980840	0.253366
4841	-0.124988	0.978031	0.152083
4850	-0.104683	0.976388	0.063130
4860	-0.082260	0.974762	-0.000000
4870	-0.043447	0.972545	-0.017903
4877	-0.029192	0.971969	-0.012869
4886	0.021822	0.969963	0.000000
4895	0.056182	0.968998	0.005045
4904	0.094982	0.968330	0.003552
4913	0.135328	0.967879	-0.000000
4921	0.198725	0.967692	-0.001261
4933	0.239737	0.967953	-0.000691
4940	0.274525	0.968437	0.000000
4949	0.309544	0.969290	0.000211
4959	0.344600	0.970696	-0.000000
4967	0.362083	0.971873	-0.000068
4980	0.381107	0.973861	0.000000
4986	0.386023	0.974668	0.000024
4994	0.400850	0.976948	0.000032
5003	0.411120	0.978890	0.000018
5013	0.416106	0.980659	-0.000000
5021	0.417399	0.982528	-0.000006
5031	0.417033	0.984445	-0.000004
5039	0.412598	0.987350	0.000000
5048	0.406897	0.989374	0.000002
5053	0.403331	0.990397	0.000002
5066	0.391695	0.993461	-0.000000
5076	0.378125	0.996817	-0.000000
5089	0.369517	0.998902	0.000000
5098	0.360561	1.000998	0.000000
5111	0.334739	1.006147	-0.000000
5120	0.322633	1.008216	-0.000000
5129	0.308547	1.010602	-0.000000
5139	0.295951	1.012656	0.000000
5147	0.278682	1.015616	0.000000
5156	0.268747	1.017632	0.000000
5166	0.260862	1.019667	-0.000000
5175	0.254678	1.021721	-0.000000
5183	0.248868	1.024710	0.000000
5544	0.230597	1.111948	0.000000
5554	0.217670	1.112793	0.000000
5562	0.196819	1.113883	-0.000000
5571	0.178600	1.114684	-0.000000
5581	0.162567	1.115354	-0.000000
5589	0.145347	1.115970	0.000000
5598	0.126692	1.116524	0.000000
5609	0.096800	1.117169	-0.000000
5617	0.075224	1.117574	-0.000000
5625	0.052941	1.117899	-0.000000
5644	-0.009148	1.118296	0.000000
5653	-0.032034	1.118343	0.000000
5663	-0.053354	1.118337	0.000000
5671	-0.084864	1.118107	-0.000000
5681	-0.104085	1.117942	-0.000000
5689	-0.120138	1.117708	-0.000000
5699	-0.134633	1.117463	0.000000
5707	-0.155191	1.116848	0.000000
5717	-0.163811	1.116523	0.000000
5725	-0.170974	1.116194	-0.000000
5734	-0.176545	1.115871	-0.000000
5749	-0.180469	1.115551	-0.000000
5761	-0.182440	1.114734	0.000000
5771	-0.179540	1.114545	0.000000
5779	-0.175351	1.114395	-0.000000
5788	-0.168399	1.114227	-0.000000
5798	-0.163419	1.114256	-0.000000
5807	-0.157766	1.114319	0.000000
5816	-0.151025	1.114470	0.000000
5824	-0.138188	1.114728	0.000000
5834	-0.130483	1.115030	-0.000000
5842	-0.122690	1.115368	-0.000000
5856	-0.115403	1.115765	-0.000000
5870	-0.098595	1.116837	0.000000
5879	-0.091072	1.117349	0.000000
5888	-0.081270	1.117995	-0.000000
5896	-0.067273	1.118826	-0.000000
5907	-0.057448	1.119495	-0.000000
5914	-0.047178	1.120173	0.000000
5920	-0.038584	1.120762	0.000000
5933	-0.022150	1.121980	0.000000
5942	-0.011932	1.122801	-0.000000
5950	-0.000530	1.123731	-0.000000
5960	0.009318	1.124551	0.000000
5971	0.022681	1.125789	0.000000
5979	0.030535	1.126663	0.000000
5987	0.037588	1.127504	-0.000000
5996	0.042873	1.128356	-0.000000
6005	0.047084	1.129157	-0.000000
6013	0.051691	1.130304	0.000000
6023	0.052234	1.130994	0.000000
6033	0.052630	1.131630	0.000000
6041	0.053688	1.132200	-0.000000
6050	0.054883	1.132918	-0.000000
6059	0.055155	1.133365	0.000000
6068	0.056221	1.133740	0.000001
6080	0.058065	1.134226	-0.000000
6087	0.059630	1.134528	-0.000004
6095	0.060573	1.134780	-0.000009
6106	0.061336	1.135045	0.000000
6113	0.061342	1.135265	0.000020
6123	0.059000	1.135493	0.000049
6132	0.058023	1.135643	0.000051
6141	0.057169	1.135806	-0.000000
6150	0.055599	1.135982	-0.000078
6160	0.053939	1.136175	0.000000
6168	0.053218	1.136387	0.000309
6176	0.053346	1.136610	0.000616
6190	0.053637	1.136993	-0.000000
6196	0.054421	1.137226	-0.001074
6205	0.057173	1.137848	-0.005267
6213	0.060096	1.138404	-0.014159
6222	0.063532	1.139055	-0.032533
6231	0.066107	1.139804	-0.052584
6241	0.069481	1.141084	-0.077876
6249	0.072017	1.142123	-0.095149
6258	0.074654	1.143288	-0.112035
6267	0.077991	1.144776	-0.122124
6275	0.082007	1.146946	-0.128324
6285	0.086733	1.148615	-0.135780
6299	0.091910	1.150455	-0.164602
6311	0.111877	1.155668	-0.208850
6323	0.122304	1.158107	-0.227028
6331	0.134149	1.161133	-0.229355
6339	0.144678	1.163902	-0.231858
6348	0.160692	1.168348	-0.241368
6358	0.171874	1.171516	-0.256991
6365	0.184598	1.174821	-0.269027
6371	0.192369	1.176888	-0.276592
6384	0.211112	1.181921	-0.288496
6393	0.235812	1.188253	-0.294911
6411	0.271956	1.196450	-0.302655
6420	0.294379	1.200836	-0.304066
6429	0.328622	1.207728	-0.304450
6438	0.352356	1.212596	-0.304425
6447	0.376681	1.217644	-0.304495
6457	0.403439	1.223744	-0.304561
6464	0.434500	1.231804	-0.304425
6474	0.454635	1.237333	-0.303871
6479	0.463255	1.239781	-0.303451
6492	0.490588	1.248737	-0.302655
6501	0.513267	1.257383	-0.302551
6511	0.526766	1.263256	-0.302655
6520	0.541386	1.270133	-0.302702
6528	0.552236	1.275911	-0.302691
6538	0.565428	1.284605	-0.302655
6546	0.573178	1.290350	-0.302643
6556	0.578970	1.296014	-0.302646
6565	0.584186	1.301658	-0.302655
6573	0.590444	1.309843	-0.302658
6582	0.592969	1.316099	-0.302657
6591	0.594709	1.321328	-0.302655
6601	0.595925	1.326446	-0.302654
6610	0.597004	1.331425	-0.302655
6619	0.597769	1.338644	-0.302655
6631	0.595600	1.345527	-0.302655
6637	0.595036	1.347809	-0.302655
6646	0.593694	1.352851	-0.302655
6657	0.589707	1.359040	-0.302655
6665	0.586634	1.363031	-0.302655
6674	0.584119	1.366864	-0.302655
6686	0.574725	1.379242	-0.302655
6709	0.571936	1.383073	-0.302655
6718	0.569392	1.386259	-0.302655
6728	0.566743	1.390890	-0.302655
6744	0.562170	1.396886	-0.302655
6754	0.560171	1.399877	-0.302655
6763	0.558255	1.402809	-0.302655
6771	0.554676	1.407635	-0.302655
6782	0.551068	1.410568	-0.302655
6790	0.546615	1.413515	-0.302655
6799	0.541824	1.416433	-0.302654
6809	0.533112	1.420874	-0.302655
6817	0.526070	1.423893	-0.302659
6826	0.516605	1.427430	-0.302662
6835	0.508322	1.430558	-0.302655
6848	0.493232	1.435236	-0.302636
6855	0.482581	1.438470	-0.302655
6862	0.470147	1.441768	-0.302714
6871	0.456629	1.445160	-0.302756
6880	0.433754	1.450252	-0.302655
6889	0.416979	1.453794	-0.302209
6901	0.397021	1.457991	-0.300885
6908	0.380157	1.461645	-0.299490
6915	0.353971	1.467195	-0.297518
6934	0.318520	1.474943	-0.292035
6944	0.302392	1.478957	-0.289302
6962	0.264594	1.489909	-0.284956
6970	0.252751	1.494187	-0.283155
6980	0.242636	1.498603	-0.279069
6988	0.231793	1.505357	-0.272566
6999	0.226628	1.510089	-0.258963
7007	0.223500	1.514915	-0.248024
7015	0.221999	1.519873	-0.240708
7024	0.224430	1.528428	-0.237874
7034	0.228485	1.533826	-0.238286
7043	0.235484	1.539391	-0.237168
7053	0.248363	1.545144	-0.230912
7070	0.303315	1.560435	-0.219469
7079	0.332862	1.566958	-0.219418
7088	0.370433	1.574927	-0.219469
7097	0.403382	1.582014	-0.214771
7107	0.455398	1.593124	-0.204560
7115	0.491577	1.600821	-0.196460
7124	0.527793	1.608711	-0.188469
7133	0.565585	1.616798	-0.174379
7143	0.620298	1.629270	-0.141593
7151	0.663994	1.639191	-0.097753
7161	0.701130	1.647891	-0.042478
7169	0.733268	1.656645	-0.015618
7181	0.768358	1.669859	-0.001582
7187	0.784139	1.678700	0.000000
7196	0.792922	1.687444	0.000646
7206	0.795427	1.696072	0.000459
7216	0.792828	1.710122	-0.000000
7224	0.788813	1.718303	-0.000142
7232	0.781732	1.726304	-0.000099
7241	0.773154	1.734115	0.000000
7251	0.761927	1.745443	0.000023
7260	0.757691	1.752726	-0.000000
7269	0.755623	1.759856	-0.000013
7278	0.753610	1.767965	-0.000011
7291	0.750616	1.778061	0.000000
7297	0.749901	1.784567	0.000002
7304	0.750842	1.790964	0.000002
7313	0.751270	1.797239	-0.000000
7324	0.750761	1.803372	-0.000001
7331	0.750182	1.812369	-0.000001
7341	0.751764	1.819211	0.000000
7349	0.752692	1.824934	0.000000
7359	0.752245	1.830572	0.000000
7368	0.750639	1.838890	-0.000000
7377	0.750306	1.844326	-0.000000
