TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
3388	0.262158	0.639043	-0.102636
3397	0.254840	0.642873	-0.102636
3406	0.249867	0.645311	-0.094152
3415	0.245327	0.647679	-0.094152
3426	0.239641	0.649994	-0.094152
3433	0.233060	0.653260	-0.094152
3442	0.231277	0.655558	-0.091944
3488	0.218557	0.667819	-0.073280
3496	0.214685	0.670001	-0.073280
3506	0.209891	0.672928	-0.063021
3514	0.207405	0.675037	-0.063021
3523	0.204963	0.677076	-0.063021
3531	0.202582	0.679377	-0.063021
3542	0.197251	0.682224	-0.063021
3550	0.193721	0.684181	-0.063021
3560	0.192041	0.686173	-0.052832
3572	0.190970	0.688101	-0.043314
3579	0.189677	0.690051	-0.043314
3586	0.187380	0.692943	-0.043314
3595	0.186297	0.694821	-0.043314
3605	0.185900	0.696752	-0.033643
3613	0.185424	0.698637	-0.033643
3623	0.184783	0.701313	-0.033643
3631	0.184051	0.703182	-0.033643
3641	0.184489	0.705108	-0.033643
3649	0.186257	0.707000	-0.033643
3658	0.188639	0.709876	-0.023983
3668	0.190449	0.711817	-0.023983
3681	0.193197	0.713733	-0.017259
3694	0.198717	0.718446	-0.017259
3704	0.202350	0.720479	-0.017259
3712	0.207053	0.722487	-0.015509
3741	0.211223	0.729779	-0.010410
3748	0.211716	0.731805	-0.010410
3758	0.211721	0.733889	-0.003579
3766	0.211548	0.735919	-0.003579
3776	0.210668	0.738792	-0.003579
3789	0.210203	0.741063	0.003015
3795	0.210584	0.743108	0.003015
3802	0.210987	0.745096	0.003015
3812	0.209078	0.747958	0.009608
3820	0.207108	0.749923	0.009608
3830	0.205199	0.751918	0.009608
3839	0.202557	0.753854	0.009608
3849	0.195529	0.756807	0.009608
3857	0.190806	0.758717	0.016091
3865	0.186782	0.760542	0.016091
3874	0.182642	0.762323	0.016091
3880	0.175776	0.764790	0.016091
3893	0.171929	0.766472	0.016091
