TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
1528	0.185467	-2.282852	-0.000000
1542	0.182833	-2.281656	0.000000
1548	0.181723	-2.281406	0.000000
1555	0.173795	-2.280612	0.000000
1566	0.164602	-2.280242	-0.000000
1574	0.152929	-2.280012	-0.000001
1582	0.138341	-2.279917	-0.000002
1593	0.110653	-2.280035	0.000000
1601	0.085332	-2.280404	0.000004
1610	0.063202	-2.280895	0.000007
1619	0.041770	-2.281552	-0.000000
1629	0.018679	-2.282346	-0.000022
1637	-0.015402	-2.283789	-0.000036
1651	-0.037728	-2.284927	0.000000
1665	-0.080754	-2.287761	-0.000000
1672	-0.107408	-2.289954	-0.000185
1682	-0.122692	-2.291504	-0.000378
1691	-0.135687	-2.293115	0.000000
1700	-0.145753	-2.294728	0.001098
1709	-0.156623	-2.297134	0.001615
1718	-0.160459	-2.298727	-0.000000
1727	-0.161606	-2.300549	-0.007480
1736	-0.162098	-2.302036	-0.031437
1746	-0.162103	-2.304114	-0.097345
1759	-0.158211	-2.306809	-0.228319
1772	-0.152780	-2.308060	-0.277565
1780	-0.140807	-2.309747	-0.279643
1792	-0.125578	-2.310991	-0.285514
1799	-0.107382	-2.311844	-0.299992
1809	-0.085538	-2.312644	-0.326606
1818	-0.043445	-2.313400	-0.353982
1826	-0.010554	-2.313705	-0.372844
1835	0.021452	-2.313819	-0.390390
1844	0.053152	-2.313704	-0.403540
1853	0.093813	-2.313210	-0.414780
1873	0.192555	-2.311176	-0.431858
1880	0.231742	-2.309954	-0.437215
1889	0.270941	-2.308485	-0.441730
1897	0.331506	-2.305835	-0.444248
1909	0.371016	-2.303836	-0.444697
1917	0.414205	-2.301197	-0.444248
1926	0.448799	-2.298772	-0.444013
1935	0.499222	-2.294802	-0.444120
1943	0.530080	-2.291990	-0.444248
1955	0.556550	-2.289021	-0.444236
1962	0.579377	-2.285919	-0.444200
1971	0.604462	-2.281158	-0.444248
1982	0.614755	-2.277374	-0.444438
1989	0.616432	-2.274155	-0.444248
1997	0.610933	-2.270965	-0.443517
2007	0.587467	-2.266327	-0.443000
2016	0.561816	-2.263415	-0.444248
2025	0.529687	-2.260713	-0.447778
2034	0.491189	-2.258249	-0.452907
2043	0.439260	-2.255697	-0.458407
2052	0.366689	-2.253013	-0.462680
2060	0.316716	-2.251614	-0.465568
2069	0.266225	-2.250506	-0.467257
2081	0.218654	-2.249678	-0.467846
2097	0.117178	-2.248602	-0.467257
2106	0.082276	-2.248453	-0.467102
2116	0.057401	-2.248436	-0.467163
2124	0.027762	-2.248464	-0.467257
2133	0.012438	-2.248518	-0.467277
2141	0.000569	-2.248556	-0.467257
2151	-0.006864	-2.248541	-0.467246
2161	-0.014521	-2.248257	-0.467250
2170	-0.017675	-2.247880	-0.467257
2178	-0.018627	-2.247402	-0.467260
2188	-0.017516	-2.246771	-0.467259
