TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
1877	-0.509248	0.238526	0.411202
1885	-0.502042	0.234364	0.411202
1895	-0.495089	0.230289	0.411202
1903	-0.487615	0.226258	0.411202
1921	-0.464178	0.215909	0.409077
1930	-0.457198	0.212122	0.409077
1940	-0.451621	0.208382	0.409077
1949	-0.446938	0.204691	0.409077
1958	-0.441388	0.199291	0.409077
1966	-0.440476	0.195673	0.409077
1976	-0.440355	0.192086	0.406839
1984	-0.439627	0.188503	0.406839
1994	-0.439296	0.182660	0.406839
2002	-0.440966	0.179089	0.406839
2012	-0.441795	0.175567	0.406839
2021	-0.441979	0.172024	0.404491
2031	-0.441962	0.166690	0.400301
2038	-0.442972	0.163096	0.397885
2092	-0.465742	0.138539	0.396190
2111	-0.474796	0.128983	0.396190
2120	-0.479181	0.125171	0.392099
2129	-0.482467	0.120660	0.392099
2141	-0.484977	0.116834	0.392099
2147	-0.490696	0.110955	0.392099
2156	-0.494854	0.107012	0.392099
2170	-0.499543	0.103037	0.388120
2182	-0.511321	0.092802	0.388120
2192	-0.519129	0.087908	0.388120
2201	-0.524682	0.083625	0.388120
2210	-0.528171	0.079288	0.388120
2220	-0.535995	0.072827	0.384836
2229	-0.543423	0.068442	0.384836
2237	-0.550510	0.063958	0.384836
2255	-0.561988	0.052053	0.384836
2263	-0.566980	0.047503	0.384836
2273	-0.571128	0.042945	0.381398
2282	-0.574878	0.038323	0.378959
2318	-0.570838	0.016618	0.377849
2327	-0.567834	0.011961	0.377849
2336	-0.566137	0.005107	0.377849
2345	-0.565428	0.000458	0.377849
2358	-0.564714	-0.004141	0.377849
2365	-0.565101	-0.008746	0.377849
2372	-0.564170	-0.016386	0.374258
2383	-0.561482	-0.021015	0.374258
2391	-0.558175	-0.025571	0.374258
2400	-0.556909	-0.030124	0.374258
2408	-0.552068	-0.036771	0.374258
2417	-0.547616	-0.041208	0.370527
2427	-0.542627	-0.045641	0.370527
2436	-0.538062	-0.050072	0.370527
2444	-0.528474	-0.057315	0.370527
2454	-0.522594	-0.061670	0.370527
2475	-0.512972	-0.070361	0.362782
2482	-0.508997	-0.074684	0.362782
2490	-0.501270	-0.080972	0.362782
2499	-0.492011	-0.085197	0.362782
2507	-0.477135	-0.089969	0.362782
2518	-0.471889	-0.094010	0.359913
2526	-0.470491	-0.099916	0.359913
2535	-0.462517	-0.103882	0.360097
2553	-0.448070	-0.111623	0.359913
2561	-0.438313	-0.117837	0.359913
2570	-0.430032	-0.121561	0.358082
2582	-0.424506	-0.125266	0.354719
2589	-0.424027	-0.128966	0.353700
2598	-0.422641	-0.134402	0.353700
2607	-0.417519	-0.138105	0.353700
2615	-0.412465	-0.141758	0.353700
2624	-0.410342	-0.145898	0.350478
2630	-0.411447	-0.149525	0.350478
2644	-0.409663	-0.154787	0.350478
2652	-0.408284	-0.158376	0.350478
2661	-0.407707	-0.161928	0.350478
2669	-0.411359	-0.165489	0.347262
2678	-0.415951	-0.170789	0.347262
2692	-0.417286	-0.174394	0.343921
2778	-0.481524	-0.218340	0.317274
2922	-0.512219	-0.294853	0.291980
3067	-0.349575	-0.359223	0.284250
3202	-0.294645	-0.406363	0.287007
3350	-0.335401	-0.461968	0.294283
3490	-0.369960	-0.520058	0.298715
3500	-0.372123	-0.523345	0.298715
3509	-0.373395	-0.528583	0.298715
3517	-0.374715	-0.531872	0.298715
3526	-0.375557	-0.535145	0.296267
3535	-0.376246	-0.538417	0.296267
3545	-0.376969	-0.541684	0.296267
3552	-0.378300	-0.546414	0.296267
3563	-0.379341	-0.549676	0.296267
3571	-0.379189	-0.553434	0.290268
3581	-0.378606	-0.556677	0.290268
3589	-0.375637	-0.561341	0.290268
3599	-0.373810	-0.564551	0.290268
3607	-0.371273	-0.567750	0.290268
3616	-0.368394	-0.570909	0.290268
3625	-0.362694	-0.575442	0.287305
3635	-0.358232	-0.579017	0.287305
3644	-0.353874	-0.582050	0.287305
3654	-0.348829	-0.585088	0.287305
3661	-0.341502	-0.589434	0.287305
3671	-0.335919	-0.592390	0.284483
3683	-0.329666	-0.595339	0.284483
3689	-0.323087	-0.598257	0.284483
3697	-0.312997	-0.602792	0.284483
3707	-0.306621	-0.605628	0.284483
3716	-0.301003	-0.608431	0.284483
3724	-0.295756	-0.611212	0.281471
3734	-0.289927	-0.613998	0.280760
3743	-0.282463	-0.617904	0.281471
3752	-0.277535	-0.621016	0.281471
3762	-0.273578	-0.623705	0.281471
3769	-0.270314	-0.626392	0.278349
3779	-0.266838	-0.630260	0.278349
3791	-0.264930	-0.632950	0.274531
3797	-0.262870	-0.635646	0.274531
3806	-0.261220	-0.638334	0.274531
3816	-0.260330	-0.642623	0.274531
3823	-0.259456	-0.645353	0.270804
3835	-0.259377	-0.648112	0.270804
3842	-0.258234	-0.650868	0.270804
3851	-0.256494	-0.654832	0.270804
3861	-0.255802	-0.657610	0.270804
3869	-0.255205	-0.660375	0.267112
3877	-0.255009	-0.663184	0.267112
3887	-0.257410	-0.667646	0.267112
3900	-0.258850	-0.670494	0.262319
3906	-0.260852	-0.673387	0.262319
3914	-0.263617	-0.676280	0.262319
3923	-0.267420	-0.679223	0.258670
3931	-0.273361	-0.683507	0.258670
3941	-0.278876	-0.686549	0.258670
3950	-0.284740	-0.690075	0.258670
3959	-0.289873	-0.693208	0.258670
3968	-0.297378	-0.697766	0.258670
3979	-0.302170	-0.700977	0.254788
3987	-0.306226	-0.704241	0.253355
4003	-0.316564	-0.712763	0.254788
4013	-0.319390	-0.716086	0.254788
4022	-0.321771	-0.719403	0.250768
4032	-0.323164	-0.722738	0.250768
4041	-0.325711	-0.727534	0.250768
4049	-0.328284	-0.730892	0.250768
4058	-0.330194	-0.734211	0.250768
4067	-0.331919	-0.737546	0.250768
4076	-0.333874	-0.742797	0.246641
4085	-0.333489	-0.746104	0.246641
4095	-0.333287	-0.749378	0.246641
4103	-0.332268	-0.752637	0.246641
4113	-0.330084	-0.755877	0.242308
4130	-0.322770	-0.763628	0.242308
4140	-0.320728	-0.767218	0.242308
4148	-0.319497	-0.770309	0.242308
4158	-0.317244	-0.774745	0.242308
4167	-0.315515	-0.777843	0.242308
4175	-0.313436	-0.780879	0.237866
4184	-0.310733	-0.783906	0.237866
4194	-0.305121	-0.788210	0.237866
4203	-0.300529	-0.791614	0.237866
4211	-0.297065	-0.794540	0.237866
4221	-0.293048	-0.797468	0.233907
4231	-0.285994	-0.801557	0.233907
4239	-0.281470	-0.804401	0.233907
4248	-0.277030	-0.807219	0.233907
4257	-0.272984	-0.810389	0.235243
4267	-0.267650	-0.814287	0.233907
4275	-0.263631	-0.817019	0.229435
4284	-0.260703	-0.819711	0.229435
4293	-0.258927	-0.822395	0.229435
4302	-0.258567	-0.825094	0.229435
4311	-0.255881	-0.829289	0.229435
4320	-0.253879	-0.831954	0.224662
4329	-0.253414	-0.834630	0.224662
4341	-0.251636	-0.837266	0.216795
4347	-0.248617	-0.841031	0.216795
4356	-0.246661	-0.843711	0.216795
4365	-0.245145	-0.846393	0.216795
4374	-0.243743	-0.849029	0.208793
4383	-0.238199	-0.853148	0.208793
4392	-0.234881	-0.855728	0.208793
4402	-0.232344	-0.858337	0.208793
4410	-0.228500	-0.860936	0.208793
4420	-0.223318	-0.864554	0.200720
4428	-0.220931	-0.867130	0.200720
4437	-0.219102	-0.869667	0.200720
4451	-0.216983	-0.872573	0.200720
4464	-0.217850	-0.878699	0.200720
4473	-0.216986	-0.881292	0.192558
4482	-0.215978	-0.883875	0.192558
4491	-0.215043	-0.886444	0.192558
4501	-0.214362	-0.890118	0.192558
4509	-0.214361	-0.892697	0.192558
4517	-0.213142	-0.895649	0.192558
4529	-0.210545	-0.898253	0.184335
4536	-0.207722	-0.901877	0.184335
4547	-0.207072	-0.904457	0.184335
4560	-0.207296	-0.909599	0.184335
4568	-0.206277	-0.913564	0.176029
4583	-0.205286	-0.916125	0.176029
4591	-0.204081	-0.918685	0.176029
4599	-0.203664	-0.921212	0.176029
4608	-0.201705	-0.924757	0.176029
4617	-0.203201	-0.927247	0.176029
4626	-0.205838	-0.929738	0.167666
4638	-0.209440	-0.932601	0.167666
4645	-0.213222	-0.935130	0.167666
4653	-0.220426	-0.938675	0.167666
4663	-0.225330	-0.941240	0.167666
4671	-0.229507	-0.943794	0.145224
4680	-0.234794	-0.946381	0.145224
4698	-0.248577	-0.953098	0.145224
4708	-0.253276	-0.955781	0.145224
4717	-0.257262	-0.958460	0.145224
4725	-0.259375	-0.962218	0.142257
4753	-0.266547	-0.970167	0.134393
4762	-0.273643	-0.974325	0.134393
4771	-0.278921	-0.977012	0.128542
4781	-0.283411	-0.979674	0.128542
4788	-0.287585	-0.982351	0.128542
4797	-0.294614	-0.986131	0.128542
4807	-0.298216	-0.988852	0.128542
4816	-0.300792	-0.991570	0.128542
4825	-0.302354	-0.994617	0.122433
4834	-0.302250	-0.997312	0.122433
4842	-0.300901	-1.001031	0.122433
4852	-0.299367	-1.003627	0.122433
4861	-0.297842	-1.006237	0.122433
4870	-0.295066	-1.008770	0.116145
4880	-0.288866	-1.012316	0.116145
4892	-0.283629	-1.015121	0.108033
4898	-0.278259	-1.017508	0.108033
4906	-0.271785	-1.019859	0.108033
4915	-0.259866	-1.023077	0.108033
4924	-0.251054	-1.025311	0.100008
4933	-0.243617	-1.027453	0.100008
4942	-0.236318	-1.029575	0.100008
4950	-0.224111	-1.032620	0.100008
4978	-0.199240	-1.038382	0.092199
4987	-0.187299	-1.040859	0.092199
5001	-0.179909	-1.042627	0.084403
5010	-0.170881	-1.044500	0.084851
5016	-0.163332	-1.046133	0.084403
5023	-0.154605	-1.047764	0.080429
5033	-0.141113	-1.049869	0.080429
5042	-0.133691	-1.051342	0.080429
5050	-0.126089	-1.052839	0.080429
5059	-0.119009	-1.054252	0.080429
5067	-0.108686	-1.056084	0.080429
5086	-0.095265	-1.058941	0.076232
5096	-0.088835	-1.060284	0.076232
5109	-0.081275	-1.062011	0.076232
5114	-0.075948	-1.063275	0.076232
5122	-0.070970	-1.064547	0.071978
5132	-0.067496	-1.065838	0.071978
5141	-0.061138	-1.067625	0.071978
5149	-0.057703	-1.068857	0.071978
5158	-0.053305	-1.070119	0.071978
5168	-0.048927	-1.071327	0.071978
5176	-0.044070	-1.072877	0.067736
5186	-0.040696	-1.074108	0.067736
5195	-0.035541	-1.075312	0.067736
5204	-0.028220	-1.076546	0.067736
5222	-0.018898	-1.079050	0.063422
5231	-0.015084	-1.080087	0.063422
5241	-0.012157	-1.081154	0.063422
5250	-0.009275	-1.082199	0.063422
5260	-0.004583	-1.083543	0.063422
5266	-0.002850	-1.084488	0.063422
5275	-0.000888	-1.085402	0.059154
5285	0.000359	-1.086334	0.059154
5293	0.000818	-1.087414	0.059154
5303	-0.000270	-1.088318	0.059154
5313	-0.002551	-1.089222	0.059154
5321	-0.005550	-1.090092	0.056837
5331	-0.011290	-1.091233	0.054294
5339	-0.014174	-1.092152	0.054294
5347	-0.017005	-1.093028	0.054294
5357	-0.020552	-1.093944	0.054294
5366	-0.026565	-1.095026	0.054294
5375	-0.031118	-1.095969	0.051786
5383	-0.036525	-1.096869	0.051786
5392	-0.042139	-1.097854	0.051786
5404	-0.047503	-1.098835	0.051786
5410	-0.057310	-1.100026	0.051786
5420	-0.062174	-1.101052	0.049311
5429	-0.067514	-1.102097	0.049311
5442	-0.072814	-1.103109	0.050691
5465	-0.090689	-1.106646	0.049311
5474	-0.094816	-1.107743	0.046657
5483	-0.100169	-1.109061	0.046657
5492	-0.102170	-1.110133	0.046657
5501	-0.103602	-1.111130	0.046657
5510	-0.105042	-1.112154	0.046657
5519	-0.105378	-1.113411	0.043944
5528	-0.104903	-1.114372	0.043944
5538	-0.104220	-1.115305	0.043944
5551	-0.103357	-1.116147	0.039882
5557	-0.100622	-1.117135	0.039882
5564	-0.098623	-1.117968	0.039882
5573	-0.096018	-1.118707	0.035965
5583	-0.093338	-1.119525	0.035965
5591	-0.090478	-1.120206	0.035965
5601	-0.086268	-1.121009	0.035965
5609	-0.082601	-1.121631	0.035965
5618	-0.078486	-1.122227	0.035965
5628	-0.073721	-1.122862	0.032231
5636	-0.065381	-1.123420	0.032231
5645	-0.059852	-1.123981	0.032231
5663	-0.050550	-1.124977	0.028770
5672	-0.045349	-1.125432	0.025566
5683	-0.041042	-1.125961	0.024473
5717	-0.019287	-1.127894	0.025566
5726	-0.015691	-1.128342	0.022511
5736	-0.012012	-1.128857	0.022511
5744	-0.006368	-1.129318	0.022511
5754	-0.003177	-1.129864	0.022511
5763	-0.000262	-1.130419	0.022511
5771	0.003531	-1.130952	0.015432
5780	0.007215	-1.131501	0.015432
5790	0.012391	-1.132179	0.015432
5798	0.015738	-1.132774	0.015432
5808	0.019151	-1.133439	0.015432
5817	0.023420	-1.134110	0.015432
5825	0.031076	-1.134803	0.012070
5837	0.036696	-1.135398	0.012070
5845	0.041784	-1.136054	0.012070
5852	0.046299	-1.136646	0.012070
5863	0.051428	-1.137375	0.012070
5871	0.053539	-1.138046	0.008778
5882	0.055432	-1.138649	0.006644
5889	0.057029	-1.139271	0.006644
5899	0.059259	-1.140049	0.006644
5906	0.059693	-1.140664	0.006332
5934	0.054853	-1.142829	0.004438
5943	0.052658	-1.143512	0.004438
5952	0.049877	-1.144323	0.004438
5961	0.046796	-1.145038	0.004438
5970	0.044082	-1.145839	0.002222
5978	0.039599	-1.146720	0.002222
5992	0.034863	-1.147556	-0.000761
5998	0.030428	-1.148340	-0.000761
6006	0.025278	-1.149140	-0.000761
6015	0.017034	-1.150281	-0.000761
6024	0.012306	-1.151197	-0.003774
6033	0.008019	-1.152036	-0.003774
6042	0.005175	-1.152954	-0.003774
6051	0.000250	-1.153958	-0.003774
6061	-0.003038	-1.154773	-0.003774
6069	-0.005383	-1.155658	-0.006745
6078	-0.010099	-1.156490	-0.006745
6087	-0.014680	-1.157485	-0.006745
6100	-0.016736	-1.158229	-0.006745
6107	-0.019287	-1.159036	-0.006745
6115	-0.021572	-1.159739	-0.006745
6123	-0.024361	-1.160522	-0.009154
6132	-0.024510	-1.161175	-0.009154
6142	-0.024924	-1.161904	-0.009154
6151	-0.025143	-1.162471	-0.009507
6195	-0.022086	-1.164888	-0.011741
6209	-0.020440	-1.165180	-0.011741
6215	-0.020070	-1.165588	-0.011741
6223	-0.019622	-1.165890	-0.014467
6232	-0.019399	-1.166259	-0.014467
6241	-0.018440	-1.166516	-0.014467
6250	-0.017329	-1.166728	-0.014467
6258	-0.016593	-1.166980	-0.014467
6267	-0.014845	-1.167210	-0.014467
6278	-0.013887	-1.167525	-0.017198
6285	-0.012073	-1.167594	-0.017198
6295	-0.011082	-1.167884	-0.017198
6304	-0.008980	-1.168148	-0.017198
6312	-0.006195	-1.168295	-0.017198
6321	-0.000722	-1.168169	-0.019848
6335	0.002274	-1.168335	-0.019848
6351	0.008263	-1.168542	-0.019848
6358	0.013139	-1.168377	-0.019848
6367	0.015597	-1.168459	-0.019848
6376	0.018068	-1.168442	-0.022599
6384	0.020144	-1.168433	-0.024507
6421	0.038827	-1.168062	-0.025395
6432	0.045745	-1.167688	-0.025395
6439	0.049210	-1.167485	-0.025395
6444	0.053122	-1.167341	-0.025395
6457	0.057327	-1.166960	-0.025395
6467	0.061892	-1.166410	-0.025395
6475	0.065378	-1.166210	-0.028069
6484	0.069212	-1.165893	-0.028069
6493	0.072434	-1.165533	-0.028069
6502	0.075397	-1.165152	-0.028069
6511	0.079535	-1.164425	-0.028069
6520	0.081158	-1.163960	-0.030903
6529	0.081767	-1.163562	-0.030903
6542	0.083161	-1.163279	-0.037663
6556	0.086163	-1.162099	-0.037663
6565	0.087017	-1.161804	-0.037663
6574	0.087531	-1.161408	-0.044173
6584	0.091192	-1.160516	-0.044173
6593	0.093841	-1.160199	-0.044173
6602	0.096606	-1.159762	-0.044173
6610	0.100532	-1.159280	-0.044173
6619	0.107666	-1.158304	-0.044173
6629	0.112885	-1.157842	-0.050493
6701	0.141695	-1.151645	-0.086150
6989	0.182344	-1.118291	-0.112040
7403	0.263503	-1.034816	-0.136613
7414	0.264069	-1.032843	-0.142464
7423	0.264299	-1.029806	-0.146659
7431	0.264632	-1.027802	-0.146659
7440	0.263179	-1.025928	-0.146659
7449	0.261503	-1.024000	-0.146659
7458	0.259987	-1.020670	-0.146659
7467	0.260953	-1.018790	-0.146659
7475	0.262724	-1.016927	-0.148694
7485	0.265201	-1.015074	-0.148694
7493	0.268758	-1.012138	-0.148694
7503	0.270990	-1.010225	-0.148694
7512	0.273010	-1.008414	-0.148694
7521	0.276055	-1.006075	-0.148694
7532	0.280320	-1.003063	-0.152968
7539	0.283944	-1.001081	-0.152968
7548	0.287680	-0.999238	-0.152968
7557	0.292066	-0.997268	-0.152968
7566	0.299296	-0.994205	-0.153236
7611	0.322603	-0.982514	-0.155219
7620	0.324832	-0.980489	-0.155219
7630	0.326379	-0.978323	-0.157392
7642	0.327967	-0.976259	-0.158004
7652	0.332168	-0.972340	-0.158004
7658	0.335212	-0.970148	-0.158004
7665	0.337858	-0.968048	-0.158004
7675	0.340601	-0.965921	-0.158525
7684	0.344523	-0.962341	-0.158525
7692	0.347051	-0.960200	-0.158525
7701	0.348928	-0.957912	-0.158525
7710	0.349515	-0.955137	-0.158525
7719	0.349461	-0.951566	-0.158525
7728	0.348090	-0.949212	-0.158972
7738	0.345240	-0.947015	-0.158972
7751	0.341854	-0.944841	-0.158567
7757	0.338427	-0.941209	-0.158567
7764	0.336092	-0.938899	-0.158567
7773	0.333226	-0.936227	-0.158062
7783	0.331108	-0.933869	-0.158062
7792	0.328338	-0.931625	-0.158062
7800	0.321998	-0.927931	-0.158062
7809	0.316691	-0.925733	-0.158062
7818	0.311918	-0.923445	-0.158062
7827	0.307493	-0.921153	-0.157497
7837	0.296562	-0.917293	-0.157497
7847	0.288406	-0.915221	-0.157497
7858	0.281023	-0.913038	-0.157688
7864	0.273730	-0.911032	-0.157497
7872	0.262999	-0.907747	-0.156838
7881	0.255975	-0.905698	-0.156838
7891	0.248796	-0.903778	-0.156838
7902	0.240453	-0.901408	-0.156838
7909	0.232935	-0.898502	-0.156838
7918	0.228531	-0.896632	-0.156838
7927	0.224660	-0.894898	-0.155530
7936	0.220666	-0.893073	-0.155530
7946	0.216324	-0.890220	-0.155530
7954	0.215393	-0.888452	-0.155530
7964	0.214166	-0.886449	-0.153985
7982	0.213585	-0.881989	-0.153985
7990	0.213927	-0.880371	-0.153985
7999	0.215019	-0.878637	-0.153985
8007	0.216758	-0.876898	-0.153985
8017	0.219050	-0.875247	-0.153985
8025	0.224802	-0.872117	-0.152269
8035	0.228154	-0.870491	-0.152269
8044	0.230290	-0.868886	-0.152269
8053	0.232043	-0.867129	-0.152269
8062	0.234683	-0.864334	-0.152269
8072	0.236586	-0.862669	-0.149998
8083	0.238100	-0.860894	-0.147887
8089	0.239605	-0.858914	-0.147887
8098	0.239846	-0.856165	-0.147887
8107	0.240342	-0.854575	-0.147887
8116	0.239952	-0.852883	-0.146819
8125	0.239823	-0.851215	-0.145755
8134	0.239319	-0.848734	-0.145755
8144	0.239945	-0.847243	-0.145755
8152	0.240567	-0.845311	-0.145755
8161	0.240807	-0.843855	-0.145755
8170	0.241105	-0.842284	-0.145755
8179	0.242642	-0.839860	-0.143336
8192	0.244601	-0.838279	-0.143336
8198	0.247382	-0.836846	-0.143336
8206	0.250006	-0.835290	-0.143336
8224	0.256649	-0.831010	-0.140636
8233	0.259865	-0.829397	-0.140636
8252	0.267287	-0.825399	-0.140636
8260	0.271708	-0.823759	-0.140636
8271	0.275762	-0.822197	-0.140636
8278	0.280004	-0.820129	-0.137832
8287	0.283123	-0.817304	-0.137832
8301	0.284992	-0.815609	-0.135115
8314	0.286762	-0.812034	-0.135115
8324	0.287042	-0.809208	-0.132535
8332	0.287586	-0.806974	-0.132535
8342	0.287309	-0.805211	-0.132535
8351	0.286703	-0.803332	-0.132535
8360	0.286649	-0.801554	-0.132535
8369	0.286533	-0.798557	-0.132535
8378	0.286505	-0.796792	-0.130035
8386	0.285818	-0.794886	-0.130035
8395	0.285211	-0.792955	-0.130035
8410	0.285547	-0.789711	-0.126764
8423	0.286568	-0.786075	-0.123746
8432	0.286797	-0.784289	-0.123746
8440	0.286692	-0.781185	-0.123746
8449	0.287288	-0.779122	-0.123746
8460	0.287842	-0.777124	-0.123746
8468	0.288152	-0.774627	-0.123746
8477	0.286503	-0.771444	-0.120324
8487	0.284007	-0.769351	-0.120324
8495	0.281734	-0.767374	-0.120324
8503	0.278734	-0.765298	-0.120324
8512	0.272275	-0.762093	-0.120324
8522	0.268563	-0.759775	-0.113160
8531	0.266167	-0.757908	-0.113160
