TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
1036	0.358724	0.345661	-0.311017
1045	0.360034	0.348623	-0.310508
1055	0.360626	0.351650	-0.310508
1063	0.362057	0.356591	-0.310508
1073	0.362471	0.359629	-0.310508
1082	0.362333	0.362684	-0.310508
1091	0.362387	0.365688	-0.310508
1099	0.363637	0.370172	-0.309965
1111	0.364082	0.373235	-0.309965
1118	0.364922	0.376257	-0.309965
1132	0.365951	0.379859	-0.309841
1145	0.369427	0.387539	-0.309821
1154	0.370722	0.390622	-0.309821
1163	0.372870	0.393759	-0.309821
1172	0.374036	0.396851	-0.309821
1181	0.376823	0.401551	-0.309821
1190	0.379295	0.405264	-0.309821
1199	0.381245	0.408420	-0.309818
1207	0.382807	0.411568	-0.309818
1213	0.384358	0.414236	-0.309818
1226	0.387720	0.419550	-0.309818
1239	0.389071	0.422750	-0.310352
1246	0.390039	0.425981	-0.309769
1255	0.390239	0.431276	-0.309769
1262	0.390007	0.434444	-0.309769
1280	0.389710	0.440828	-0.309769
1290	0.388816	0.445581	-0.309769
1299	0.387988	0.448790	-0.309094
1307	0.387478	0.451939	-0.309094
1315	0.386711	0.455597	-0.309094
1325	0.385790	0.458754	-0.309094
1334	0.384558	0.463362	-0.309094
1352	0.384662	0.469690	-0.308969
1361	0.384451	0.472827	-0.308969
1369	0.383160	0.477424	-0.308969
1379	0.382108	0.481072	-0.308969
1388	0.380544	0.484150	-0.308969
1398	0.379467	0.487304	-0.308932
1406	0.376995	0.491880	-0.308932
1416	0.375041	0.495022	-0.308932
1424	0.373754	0.498103	-0.308932
1433	0.371481	0.501206	-0.308932
1442	0.368796	0.506221	-0.308932
1451	0.367444	0.509304	-0.308853
1460	0.365380	0.512340	-0.308853
1472	0.363403	0.515423	-0.308853
1478	0.361793	0.518474	-0.308853
1487	0.359568	0.522966	-0.308853
1496	0.358734	0.526471	-0.308330
1506	0.357610	0.529517	-0.308330
1514	0.356351	0.532527	-0.308330
1524	0.356052	0.537057	-0.308330
1533	0.356586	0.540091	-0.308330
1542	0.357127	0.543145	-0.308330
1551	0.357239	0.546170	-0.307603
1560	0.356985	0.551207	-0.307603
1570	0.357513	0.554257	-0.307603
1578	0.357575	0.557361	-0.307603
1586	0.357695	0.560418	-0.307603
1595	0.357107	0.564972	-0.307603
1605	0.357038	0.568067	-0.306775
1614	0.356684	0.571120	-0.306775
1623	0.356490	0.574205	-0.306775
1632	0.354794	0.579245	-0.306775
1641	0.353160	0.582282	-0.306775
1649	0.351203	0.585309	-0.305309
1655	0.349726	0.587322	-0.305309
1667	0.346749	0.591309	-0.305309
1681	0.344325	0.595736	-0.305309
1687	0.342726	0.598704	-0.305309
1694	0.341006	0.602084	-0.305309
1703	0.339958	0.604998	-0.303525
1709	0.337891	0.609292	-0.303525
1722	0.336988	0.612134	-0.303525
1732	0.336135	0.615040	-0.303525
1740	0.335092	0.617931	-0.303525
1748	0.335076	0.622605	-0.301571
1758	0.335101	0.625433	-0.301571
1767	0.334759	0.628276	-0.301571
1776	0.334633	0.631069	-0.301571
1790	0.333070	0.635267	-0.301571
1796	0.332526	0.638071	-0.298970
1803	0.331785	0.640837	-0.298970
1812	0.330738	0.644052	-0.298970
1821	0.329013	0.648164	-0.298970
1831	0.327678	0.650938	-0.298970
1839	0.326952	0.653659	-0.298970
1849	0.325744	0.656408	-0.295924
1858	0.325042	0.659136	-0.295924
1865	0.323204	0.663561	-0.295924
1875	0.322728	0.666252	-0.295924
1884	0.323236	0.668960	-0.295924
1904	0.323934	0.675701	-0.295635
1912	0.324749	0.678456	-0.295635
1920	0.325034	0.681166	-0.295635
1929	0.325166	0.683911	-0.295635
1937	0.325557	0.688382	-0.295635
1949	0.325064	0.691106	-0.295517
1957	0.325327	0.693829	-0.295517
1965	0.325841	0.696541	-0.295517
1975	0.325371	0.700619	-0.295517
1983	0.324510	0.703344	-0.295517
2001	0.323850	0.709252	-0.295358
2012	0.324102	0.713321	-0.295307
2020	0.322761	0.716089	-0.295307
2028	0.321246	0.718806	-0.295307
2037	0.320547	0.721510	-0.295307
2049	0.319046	0.724217	-0.295359
2056	0.316585	0.728183	-0.295359
2064	0.314705	0.731271	-0.295359
2074	0.312976	0.733948	-0.295359
2082	0.311824	0.736580	-0.295359
2091	0.310862	0.740455	-0.295359
2097	0.310267	0.742746	-0.295452
2110	0.309072	0.745695	-0.295452
2122	0.307546	0.748674	-0.295838
2128	0.306305	0.752559	-0.295838
2136	0.305619	0.755134	-0.295838
2146	0.304769	0.757710	-0.296432
2155	0.303795	0.760311	-0.296432
2163	0.301584	0.764110	-0.296432
2174	0.300871	0.766666	-0.296432
2182	0.299691	0.769235	-0.296432
2190	0.298004	0.772186	-0.296432
2199	0.296348	0.774701	-0.297146
2209	0.294523	0.778423	-0.297146
2218	0.293833	0.780902	-0.297146
2232	0.293540	0.783428	-0.295197
2244	0.291778	0.789644	-0.295197
2253	0.292168	0.792569	-0.293157
2263	0.292562	0.795094	-0.293157
2272	0.292543	0.797569	-0.293157
2282	0.292965	0.801352	-0.293157
2290	0.293683	0.803955	-0.293157
2299	0.293566	0.806509	-0.291089
2307	0.293473	0.809048	-0.291089
2317	0.292405	0.813234	-0.291089
2326	0.291768	0.815740	-0.291089
2346	0.288222	0.820776	-0.289015
2354	0.286497	0.824512	-0.289015
2362	0.284387	0.826998	-0.289015
2371	0.282047	0.829470	-0.289015
2380	0.278778	0.832318	-0.289015
2390	0.276303	0.834760	-0.289015
2399	0.271494	0.838271	-0.286765
2407	0.268120	0.840609	-0.286765
2416	0.264589	0.842975	-0.286765
2425	0.262895	0.845288	-0.286765
2433	0.258870	0.849010	-0.286765
2448	0.255751	0.851274	-0.284413
2453	0.253780	0.853530	-0.284413
2461	0.252494	0.855731	-0.284413
2470	0.250567	0.859016	-0.284413
2479	0.248888	0.861211	-0.284413
2491	0.245501	0.863372	-0.284413
2497	0.242737	0.865536	-0.281991
2507	0.241875	0.868993	-0.281991
2515	0.239824	0.871054	-0.281991
2524	0.238215	0.873192	-0.281991
2533	0.237750	0.875252	-0.281991
2542	0.237271	0.878254	-0.281991
2552	0.236643	0.880330	-0.279280
2564	0.235084	0.882401	-0.278161
2570	0.233166	0.884791	-0.278161
2578	0.232113	0.886788	-0.278161
2586	0.230136	0.889684	-0.278161
2598	0.229233	0.891687	-0.277134
2605	0.228058	0.893619	-0.277134
2615	0.227248	0.895572	-0.277134
2623	0.227822	0.898666	-0.277134
2633	0.228602	0.900642	-0.277134
2641	0.227976	0.902571	-0.277134
2650	0.229011	0.904492	-0.275866
2659	0.230458	0.907364	-0.275866
2671	0.230152	0.909260	-0.275034
2678	0.229084	0.911226	-0.275034
2686	0.228108	0.913128	-0.275034
2696	0.227720	0.916258	-0.274360
2704	0.228807	0.918150	-0.274360
2714	0.230938	0.920109	-0.274360
2722	0.232189	0.922026	-0.274360
2733	0.232771	0.924036	-0.274360
2741	0.233304	0.926897	-0.274360
2750	0.233845	0.929222	-0.273661
2758	0.235434	0.931192	-0.273661
2768	0.237030	0.933209	-0.273661
2782	0.237517	0.936120	-0.273661
2795	0.237533	0.940162	-0.273661
2804	0.237214	0.942207	-0.272993
2812	0.238450	0.945458	-0.272993
2822	0.239698	0.947463	-0.272993
2831	0.241550	0.949463	-0.272993
2840	0.242736	0.951588	-0.272993
2849	0.243911	0.954698	-0.272243
2857	0.245101	0.956763	-0.272243
2863	0.246126	0.958437	-0.272243
2872	0.247600	0.961270	-0.272243
2890	0.249257	0.966576	-0.272935
2903	0.249303	0.968731	-0.273960
2911	0.250021	0.970854	-0.273960
2921	0.250844	0.973008	-0.273960
2930	0.252056	0.976127	-0.273960
2939	0.252033	0.978661	-0.273960
2948	0.252543	0.980805	-0.273165
2957	0.253542	0.983005	-0.273165
2965	0.254515	0.986193	-0.273165
2975	0.254409	0.988363	-0.273165
2984	0.255813	0.990562	-0.273165
3002	0.259380	0.996333	-0.272795
3011	0.259214	0.998572	-0.272795
3020	0.259442	1.000777	-0.272795
3029	0.260167	1.002950	-0.272795
3038	0.260667	1.006201	-0.272795
3047	0.261085	1.008450	-0.272076
3056	0.261551	1.010656	-0.272076
3065	0.261934	1.013263	-0.272076
3729	0.244740	1.196990	-0.259217
3741	0.242942	1.199266	-0.259217
3751	0.242856	1.201342	-0.257906
3760	0.247558	1.204733	-0.257906
3772	0.250754	1.206825	-0.257906
3778	0.252495	1.208909	-0.257906
3786	0.252640	1.210989	-0.257906
3797	0.254314	1.214114	-0.256561
3804	0.256596	1.216208	-0.256561
3814	0.259264	1.218710	-0.256561
3823	0.261059	1.220864	-0.256561
3832	0.262713	1.223019	-0.256561
3840	0.265514	1.226251	-0.256561
3850	0.267703	1.228488	-0.254290
3858	0.269214	1.230683	-0.254290
3868	0.270619	1.232946	-0.254290
3886	0.277738	1.238944	-0.254290
3894	0.281696	1.241268	-0.254290
4029	0.321008	1.284423	-0.245946
4039	0.322020	1.287110	-0.245946
4048	0.324922	1.289820	-0.242863
4057	0.327887	1.292525	-0.242863
4066	0.331362	1.297029	-0.242863
4075	0.333498	1.299773	-0.242863
4084	0.336511	1.302513	-0.242863
4103	0.341458	1.309427	-0.239012
4111	0.340916	1.312293	-0.239012
4120	0.341469	1.315115	-0.239012
4129	0.342028	1.318456	-0.239012
4138	0.341737	1.322633	-0.239012
4147	0.341208	1.325501	-0.236440
4156	0.340739	1.328313	-0.236440
4165	0.339574	1.331151	-0.236440
4175	0.338089	1.334010	-0.236440
4182	0.335268	1.338572	-0.236440
4188	0.333637	1.341371	-0.236440
4201	0.332171	1.344025	-0.233816
4212	0.330059	1.346806	-0.230906
4220	0.327273	1.350867	-0.230906
4228	0.325626	1.353559	-0.230906
4238	0.323878	1.356285	-0.230906
4246	0.322061	1.358966	-0.228177
4255	0.318452	1.363264	-0.228177
4265	0.315989	1.365881	-0.228177
4273	0.313527	1.368422	-0.228177
4282	0.310676	1.371007	-0.228177
4291	0.306797	1.374732	-0.228177
4301	0.304207	1.377275	-0.225440
4309	0.302217	1.379753	-0.225440
4322	0.299093	1.382597	-0.225440
4328	0.295614	1.386200	-0.225440
4337	0.292840	1.388571	-0.225440
4346	0.291351	1.390990	-0.225440
4355	0.290819	1.393366	-0.222723
4364	0.289728	1.395776	-0.222723
4372	0.288341	1.399274	-0.222723
4381	0.288694	1.401990	-0.222723
4391	0.289647	1.404346	-0.222723
4399	0.289820	1.406658	-0.219985
4409	0.289899	1.410177	-0.219985
4419	0.289473	1.412563	-0.219985
4435	0.289319	1.417231	-0.219985
4444	0.289685	1.421090	-0.219985
4454	0.289668	1.423482	-0.217239
4463	0.289317	1.425879	-0.217239
4472	0.289288	1.428235	-0.217239
4482	0.291332	1.431786	-0.217239
4490	0.292314	1.434171	-0.217239
4499	0.293573	1.436956	-0.212554
4508	0.294550	1.439331	-0.212554
4518	0.296521	1.442955	-0.212554
4526	0.297343	1.445468	-0.212554
4543	0.299126	1.450364	-0.212554
4549	0.299492	1.451073	-0.207107
4558	0.300646	1.452790	-0.207107
4573	0.302821	1.459217	-0.207107
4580	0.303453	1.461640	-0.207107
4585	0.303673	1.463696	-0.207107
4597	0.302917	1.467754	-0.201371
4607	0.301998	1.470208	-0.201371
4616	0.301250	1.472701	-0.201371
4625	0.301019	1.475566	-0.201371
4634	0.299530	1.479222	-0.201371
4643	0.298399	1.481683	-0.201371
4652	0.296527	1.484144	-0.195201
4661	0.294329	1.486573	-0.195201
4669	0.291374	1.490141	-0.195201
4680	0.289462	1.492523	-0.195201
4688	0.287999	1.495251	-0.195201
4698	0.286180	1.497613	-0.188978
4706	0.284608	1.499990	-0.188978
4715	0.282054	1.503443	-0.188978
4724	0.280736	1.505753	-0.188978
4734	0.278980	1.508016	-0.188978
4742	0.276754	1.510249	-0.188978
4753	0.273817	1.514008	-0.182248
4762	0.272054	1.516305	-0.182248
4769	0.270505	1.518548	-0.182248
4778	0.268246	1.520763	-0.182248
4788	0.266107	1.524029	-0.182248
4797	0.265108	1.526191	-0.174831
4806	0.264700	1.528380	-0.174831
4814	0.263957	1.530900	-0.174831
4823	0.263244	1.534144	-0.174831
4832	0.264331	1.536318	-0.174831
4841	0.264350	1.538521	-0.174831
4850	0.264394	1.540716	-0.167024
4860	0.264705	1.544041	-0.167024
4872	0.264318	1.546327	-0.167024
4878	0.263542	1.548901	-0.167024
4886	0.264127	1.551050	-0.167024
4892	0.264830	1.552940	-0.167024
4903	0.266301	1.556431	-0.158494
4916	0.268186	1.558603	-0.158494
4923	0.268836	1.560766	-0.158494
4932	0.269829	1.562963	-0.158494
4940	0.271748	1.566648	-0.158494
4952	0.272983	1.568865	-0.149461
4958	0.273621	1.571054	-0.149461
4969	0.274962	1.573294	-0.149461
4982	0.276877	1.576651	-0.142656
4995	0.280551	1.581194	-0.142656
5004	0.282807	1.583854	-0.136438
5012	0.284720	1.587267	-0.136438
5022	0.284081	1.589602	-0.136438
5031	0.283607	1.591916	-0.136438
5040	0.283775	1.594237	-0.136438
5048	0.282539	1.597651	-0.130404
5059	0.282666	1.599932	-0.130404
5067	0.283348	1.602584	-0.130404
5077	0.283683	1.604884	-0.130404
5096	0.287712	1.610542	-0.121148
5104	0.289834	1.612878	-0.121148
5112	0.291903	1.615186	-0.121148
5121	0.292980	1.617525	-0.121148
5131	0.294946	1.621423	-0.121148
5139	0.294252	1.623775	-0.121148
5148	0.294295	1.626104	-0.117159
5157	0.294265	1.628435	-0.117159
5165	0.293737	1.631917	-0.117159
5175	0.292677	1.634217	-0.117159
5184	0.292109	1.636491	-0.117159
5193	0.292362	1.639164	-0.117159
5202	0.290220	1.642637	-0.113774
5211	0.289770	1.644946	-0.113774
5220	0.289810	1.647205	-0.113774
5230	0.289024	1.649519	-0.113774
5238	0.286531	1.651798	-0.113774
5247	0.284141	1.655158	-0.110704
5256	0.283231	1.657743	-0.110704
5265	0.281444	1.659966	-0.110704
5275	0.279910	1.662236	-0.110704
5282	0.279068	1.665527	-0.110704
5288	0.278498	1.666772	-0.110704
5297	0.277643	1.667683	-0.108305
5310	0.275897	1.672000	-0.108305
5320	0.273952	1.675557	-0.108305
5328	0.272645	1.677663	-0.108305
5338	0.270457	1.679772	-0.108305
5346	0.268651	1.681850	-0.108305
5355	0.265954	1.684934	-0.106348
5367	0.264216	1.686987	-0.106348
5374	0.262466	1.689325	-0.106348
5382	0.259937	1.691292	-0.106348
5393	0.256714	1.694278	-0.106348
5400	0.254433	1.696253	-0.101839
5410	0.251306	1.698181	-0.101839
5422	0.248385	1.700088	-0.097435
5428	0.245433	1.701990	-0.097435
5437	0.241287	1.705123	-0.097435
5445	0.239346	1.706959	-0.097435
5454	0.237001	1.708774	-0.093269
5463	0.233927	1.710562	-0.093269
5472	0.229571	1.713220	-0.093269
5482	0.227289	1.714935	-0.093269
5491	0.225134	1.716621	-0.093269
5500	0.222832	1.718313	-0.088365
5509	0.218836	1.721121	-0.088365
5518	0.216717	1.722767	-0.088365
5531	0.215249	1.724406	-0.082396
5536	0.213735	1.726041	-0.082396
5544	0.211092	1.728464	-0.082396
5554	0.209063	1.730102	-0.076787
5562	0.206997	1.731707	-0.076787
5572	0.204317	1.733564	-0.076787
5582	0.202155	1.735894	-0.076787
5589	0.201917	1.737457	-0.076787
5599	0.200326	1.739018	-0.071158
5609	0.198419	1.740525	-0.071158
5618	0.196940	1.742043	-0.071158
5625	0.195887	1.744555	-0.071158
5640	0.194891	1.746105	-0.065050
5649	0.194323	1.747620	-0.059491
5655	0.194011	1.749134	-0.059491
5662	0.194632	1.751407	-0.059491
5671	0.195435	1.752938	-0.059491
5680	0.196082	1.754470	-0.059491
5691	0.196949	1.756281	-0.059491
5699	0.198108	1.758605	-0.054080
5706	0.198263	1.760155	-0.054080
5712	0.198176	1.760965	-0.054080
5725	0.198512	1.763222	-0.054080
5734	0.199186	1.765563	-0.054080
5743	0.199249	1.767165	-0.048756
5763	0.199051	1.770568	-0.048756
5771	0.198830	1.772894	-0.048756
5779	0.198194	1.774419	-0.048756
5788	0.196789	1.775982	-0.048756
5797	0.196006	1.777511	-0.042758
5806	0.196544	1.779014	-0.042758
5819	0.197031	1.781566	-0.042758
5826	0.196858	1.783098	-0.042758
5833	0.196799	1.784590	-0.042758
5843	0.196027	1.786119	-0.042758
5852	0.194146	1.788429	-0.036304
5861	0.193310	1.789955	-0.036304
5869	0.191882	1.791449	-0.036304
5879	0.189785	1.793193	-0.036304
5888	0.189367	1.795410	-0.036304
5896	0.189108	1.796853	-0.036304
5905	0.188244	1.798331	-0.029572
5914	0.187825	1.799779	-0.029572
5923	0.186580	1.801968	-0.029572
5932	0.185344	1.803385	-0.029572
5941	0.183811	1.805074	-0.029572
5950	0.181863	1.806482	-0.023145
5960	0.179205	1.807889	-0.023145
5972	0.175947	1.809948	-0.023145
5978	0.174194	1.811319	-0.023145
5986	0.172351	1.812666	-0.023145
5995	0.170526	1.814007	-0.023145
6005	0.167493	1.816229	-0.015780
6013	0.165106	1.817528	-0.015780
6023	0.162615	1.818827	-0.015780
6032	0.159799	1.820136	-0.015780
6040	0.156052	1.822015	-0.015780
6049	0.153986	1.823221	-0.008097
6059	0.152649	1.824428	-0.008097
6067	0.151303	1.825806	-0.008097
6081	0.147817	1.827563	-0.008097
6088	0.145938	1.828692	-0.008097
6094	0.144000	1.829818	-0.008097
6103	0.141153	1.830939	-0.000283
6115	0.137818	1.832589	-0.000283
6122	0.135466	1.833634	-0.000283
6131	0.132332	1.834902	-0.000283
6140	0.129651	1.835965	-0.000283
6148	0.127425	1.837005	0.008385
6157	0.124117	1.838515	0.008385
6167	0.121743	1.839464	0.008385
6176	0.120068	1.840415	0.008385
6189	0.117594	1.841379	0.017688
6196	0.115240	1.842988	0.017688
6203	0.111875	1.843918	0.026250
6208	0.110437	1.844257	0.026250
6223	0.104355	1.845648	0.026250
6230	0.099857	1.846887	0.026250
6240	0.096882	1.847680	0.026250
6249	0.092635	1.848587	0.034587
6257	0.089564	1.849318	0.034587
6265	0.084394	1.850360	0.034587
6275	0.081246	1.850989	0.034587
6284	0.079891	1.851612	0.034587
6293	0.079508	1.852260	0.034587
6303	0.077650	1.853239	0.042774
6311	0.076297	1.853916	0.042774
6320	0.074997	1.854681	0.042774
6329	0.072922	1.855296	0.042774
6340	0.070387	1.855954	0.042774
6348	0.068232	1.856903	0.050553
6357	0.066534	1.857558	0.050553
6366	0.064795	1.858214	0.050553
6374	0.064747	1.858848	0.050553
6382	0.065135	1.859746	0.050553
6394	0.064900	1.860232	0.050553
6401	0.064995	1.860674	0.058095
