TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
2175	-0.615347	-4.056093	0.750000
2183	-0.622941	-4.060823	0.750000
2195	-0.630781	-4.065707	0.750000
2201	-0.643767	-4.073092	0.750000
2209	-0.651433	-4.078063	0.750000
2218	-0.661955	-4.084032	0.750000
2227	-0.672131	-4.089173	0.750000
2237	-0.682361	-4.094304	0.750000
2246	-0.693570	-4.102367	0.750000
2255	-0.700198	-4.107633	0.750000
2263	-0.707916	-4.113030	0.750000
2274	-0.714663	-4.118343	0.750000
2281	-0.723960	-4.127631	0.750000
2292	-0.730135	-4.133108	0.750000
2308	-0.739378	-4.144145	0.750000
2318	-0.742228	-4.152494	0.750000
2326	-0.743563	-4.158040	0.750000
2336	-0.745024	-4.163508	0.750000
2345	-0.745279	-4.170014	0.750000
2353	-0.740694	-4.178368	0.750000
2364	-0.737021	-4.183733	0.750000
2372	-0.732899	-4.189142	0.750000
2381	-0.726725	-4.194407	0.750000
2389	-0.714975	-4.202417	0.750000
2399	-0.707320	-4.207498	0.750000
2412	-0.699056	-4.213494	0.750000
2418	-0.691975	-4.218466	0.750000
2425	-0.683623	-4.223438	0.750000
2435	-0.670277	-4.230755	0.750000
2444	-0.660451	-4.235414	0.750000
2453	-0.650810	-4.240119	0.750000
2461	-0.640315	-4.244725	0.750000
2467	-0.631546	-4.248519	0.750000
2479	-0.612481	-4.256729	0.750000
2489	-0.602192	-4.260968	0.750000
2498	-0.592581	-4.265115	0.750000
2506	-0.578396	-4.271449	0.750000
2512	-0.570462	-4.274930	0.750000
2534	-0.552170	-4.284139	0.750000
2544	-0.542925	-4.290006	0.750000
2552	-0.536181	-4.293774	0.750000
2561	-0.530847	-4.297574	0.750000
2566	-0.529192	-4.298711	0.750000
2575	-0.526123	-4.301350	0.750000
2588	-0.516791	-4.311430	0.750000
2597	-0.514951	-4.315093	0.750000
2606	-0.513408	-4.318728	0.750000
2615	-0.512055	-4.322430	0.750000
2623	-0.511082	-4.328110	0.750000
2634	-0.510652	-4.331844	0.750000
2642	-0.510508	-4.335549	0.750000
2651	-0.511102	-4.339330	0.750000
2661	-0.512822	-4.345766	0.750000
2670	-0.514092	-4.349557	0.750000
2678	-0.515410	-4.353401	0.750000
2687	-0.517369	-4.357260	0.750000
2696	-0.522544	-4.363213	0.750000
2706	-0.526050	-4.367134	0.750000
2714	-0.529848	-4.371144	0.750000
2723	-0.534080	-4.375834	0.750000
2734	-0.540064	-4.382068	0.750000
2745	-0.544261	-4.386117	0.750000
2751	-0.548272	-4.390281	0.750000
2759	-0.552368	-4.394435	0.750000
2770	-0.556092	-4.398586	0.750000
2778	-0.561229	-4.405702	0.750000
2787	-0.562643	-4.409950	0.750000
2796	-0.562387	-4.414152	0.750000
2832	-0.546517	-4.433182	0.750000
2841	-0.540998	-4.437276	0.750000
2858	-0.522350	-4.448229	0.750000
2868	-0.514623	-4.452208	0.750000
2877	-0.506808	-4.456101	0.750000
2885	-0.496385	-4.461990	0.750000
2896	-0.489861	-4.465780	0.750000
2904	-0.483010	-4.469513	0.750000
2912	-0.476165	-4.473890	0.750000
2918	-0.473066	-4.476092	0.750000
2927	-0.468770	-4.479486	0.750000
2940	-0.459953	-4.486762	0.750000
2950	-0.456345	-4.490339	0.750000
2963	-0.453271	-4.493887	0.750000
2976	-0.449217	-4.503588	0.750000
2985	-0.449032	-4.507154	0.750000
2994	-0.448656	-4.510745	0.750000
3003	-0.449014	-4.516307	0.750000
3012	-0.450503	-4.519895	0.750000
3020	-0.452664	-4.523536	0.750000
3029	-0.454675	-4.527233	0.750000
3040	-0.458897	-4.533556	0.750000
3048	-0.462150	-4.537322	0.750000
3057	-0.466069	-4.541142	0.750000
3066	-0.469269	-4.544937	0.750000
3076	-0.474139	-4.550843	0.750000
3083	-0.477267	-4.554769	0.750000
3093	-0.481184	-4.559430	0.750000
3102	-0.484853	-4.563415	0.750000
3112	-0.488941	-4.567424	0.750000
3120	-0.493864	-4.573601	0.750000
3129	-0.497222	-4.577703	0.750000
3138	-0.499460	-4.581832	0.750000
3147	-0.502561	-4.585993	0.750000
3156	-0.505967	-4.593081	0.750000
3167	-0.506995	-4.597241	0.750000
3174	-0.507732	-4.601435	0.750000
3184	-0.508197	-4.605627	0.750000
3191	-0.508112	-4.612014	0.750000
3203	-0.507290	-4.616215	0.750000
3210	-0.505931	-4.620428	0.750000
3220	-0.503115	-4.625330	0.750000
3228	-0.497809	-4.631624	0.750000
3237	-0.494134	-4.635709	0.750000
3246	-0.490633	-4.639802	0.750000
3257	-0.486689	-4.643873	0.750000
3264	-0.480159	-4.649984	0.750000
3276	-0.477217	-4.653952	0.750000
3282	-0.473783	-4.658605	0.750000
3294	-0.470325	-4.662540	0.750000
3300	-0.466484	-4.666441	0.750000
3310	-0.461586	-4.672359	0.750000
3318	-0.458392	-4.676247	0.750000
3328	-0.455962	-4.680087	0.750000
3336	-0.454001	-4.683953	0.750000
3342	-0.452752	-4.687053	0.750000
3354	-0.450360	-4.694256	0.750000
3363	-0.449209	-4.698083	0.750000
3373	-0.448560	-4.701911	0.750000
3383	-0.448956	-4.707729	0.750000
3391	-0.449819	-4.711536	0.750000
3405	-0.449863	-4.716026	0.750000
3419	-0.452173	-4.725719	0.750000
3426	-0.453022	-4.729577	0.750000
3437	-0.454562	-4.733435	0.750000
3445	-0.455085	-4.737316	0.750000
3455	-0.454227	-4.743205	0.750000
3463	-0.453704	-4.747054	0.750000
3472	-0.454258	-4.751600	0.750000
3480	-0.455323	-4.755495	0.750000
3491	-0.455695	-4.759388	0.750000
3498	-0.456101	-4.765336	0.750000
3512	-0.455156	-4.769198	0.750000
3517	-0.455011	-4.773055	0.750000
3525	-0.455203	-4.776941	0.750000
3534	-0.456161	-4.783478	0.750000
3545	-0.456898	-4.787362	0.750000
3553	-0.457506	-4.791270	0.750000
3562	-0.458541	-4.795139	0.750000
3570	-0.459584	-4.801038	0.750000
3581	-0.460694	-4.804881	0.750000
3589	-0.461375	-4.808744	0.750000
3599	-0.462285	-4.813264	0.750000
3606	-0.462508	-4.819135	0.750000
3625	-0.464603	-4.826808	0.750000
3634	-0.464696	-4.830656	0.750000
3642	-0.464808	-4.834525	0.750000
3654	-0.466167	-4.841102	0.750000
3661	-0.467002	-4.844996	0.750000
3671	-0.466967	-4.848862	0.750000
3679	-0.465787	-4.852720	0.750000
3805	-0.425408	-4.915750	0.750000
3816	-0.422839	-4.919504	0.750000
3823	-0.420497	-4.923237	0.750000
3833	-0.417773	-4.926938	0.750000
3844	-0.412747	-4.933170	0.750000
3851	-0.409954	-4.936798	0.750000
3859	-0.407926	-4.940428	0.750000
3868	-0.406103	-4.944042	0.750000
3878	-0.404300	-4.949490	0.750000
3887	-0.403529	-4.953067	0.750000
3896	-0.403336	-4.956665	0.750000
3904	-0.403227	-4.960239	0.750000
3913	-0.402119	-4.966196	0.750000
3922	-0.402787	-4.969715	0.750000
3931	-0.403043	-4.973267	0.750000
3941	-0.402913	-4.976775	0.750000
3953	-0.404800	-4.982125	0.750000
3959	-0.406831	-4.985645	0.750000
3968	-0.409152	-4.989786	0.750000
3977	-0.411004	-4.993309	0.750000
3985	-0.413536	-4.996840	0.750000
3994	-0.418093	-5.002200	0.750000
4006	-0.421534	-5.005751	0.750000
4012	-0.426010	-5.009317	0.750000
4022	-0.430821	-5.012902	0.750000
4032	-0.438076	-5.018984	0.750000
4040	-0.442498	-5.022580	0.750000
4048	-0.446690	-5.026228	0.750000
4067	-0.455446	-5.035430	0.703113
4076	-0.458651	-5.039106	0.703113
4085	-0.460879	-5.042789	0.703113
4094	-0.463489	-5.047134	0.703113
4102	-0.466899	-5.052721	0.703113
4114	-0.468314	-5.056489	0.642962
4121	-0.469195	-5.060273	0.642962
4130	-0.468989	-5.064025	0.642962
4140	-0.467127	-5.069680	0.642962
4147	-0.465638	-5.073372	0.642962
4160	-0.463556	-5.077741	0.642962
4166	-0.462469	-5.081476	0.579645
4177	-0.460113	-5.087138	0.579645
4184	-0.457732	-5.090893	0.579645
4193	-0.454669	-5.094576	0.579645
4202	-0.450389	-5.098270	0.579645
4207	-0.449288	-5.099456	0.523038
4216	-0.443717	-5.102022	0.523038
4229	-0.418937	-5.111802	0.523038
4239	-0.408923	-5.115403	0.523038
4249	-0.399627	-5.118931	0.523038
4256	-0.389317	-5.124181	0.523038
4952	-0.002707	-5.266966	-0.129738
4959	-0.005874	-5.266831	-0.129738
4968	-0.008807	-5.266689	-0.153716
4987	-0.008228	-5.266296	-0.153716
4996	-0.007107	-5.266127	-0.153716
5005	-0.004563	-5.266005	-0.153716
5013	0.002039	-5.265806	-0.177962
5094	0.087530	-5.257942	-0.204229
5104	0.097744	-5.256911	-0.204229
5113	0.109194	-5.255931	-0.228948
5122	0.120696	-5.254864	-0.228948
5131	0.134584	-5.253042	-0.228948
5140	0.143602	-5.251803	-0.228948
5149	0.154228	-5.250398	-0.228948
5167	0.177394	-5.246250	-0.255756
5176	0.184096	-5.244677	-0.255756
5185	0.191829	-5.242946	-0.255756
5193	0.199444	-5.241038	-0.255756
5202	0.204300	-5.238428	-0.255756
5214	0.207416	-5.236467	-0.282457
5221	0.211017	-5.234781	-0.282457
5230	0.215889	-5.233076	-0.282457
5239	0.220352	-5.230479	-0.282457
5248	0.221898	-5.228748	-0.282457
5258	0.225013	-5.227222	-0.282457
5266	0.228982	-5.225800	-0.305886
5275	0.231436	-5.224380	-0.305886
5284	0.233309	-5.221295	-0.305886
5293	0.233284	-5.219092	-0.305886
5298	0.233285	-5.217725	-0.305886
5339	0.244594	-5.207512	-0.329268
5347	0.249579	-5.205153	-0.329268
5357	0.255911	-5.202115	-0.329268
5365	0.259908	-5.200052	-0.348785
5374	0.264321	-5.198040	-0.348785
5385	0.269394	-5.196069	-0.348785
5393	0.275969	-5.192810	-0.348785
5401	0.279433	-5.190058	-0.348785
5410	0.283064	-5.187636	-0.348785
5419	0.289253	-5.185067	-0.367698
5428	0.300438	-5.181260	-0.367698
5438	0.307507	-5.178637	-0.367698
5446	0.315721	-5.175797	-0.367698
5456	0.325139	-5.172906	-0.367698
5464	0.336729	-5.169531	-0.382285
5474	0.351605	-5.165158	-0.382285
5482	0.361705	-5.162096	-0.382285
5495	0.371976	-5.158913	-0.382285
5555	0.460769	-5.129969	-0.396360
5564	0.470703	-5.125742	-0.405861
5572	0.479923	-5.121462	-0.405861
5578	0.484973	-5.119062	-0.405861
5587	0.492574	-5.115426	-0.405861
5604	0.508901	-5.106364	-0.405861
5611	0.514846	-5.102059	-0.405861
5618	0.520885	-5.097779	-0.414674
5629	0.527961	-5.091330	-0.414674
5636	0.532400	-5.086941	-0.414674
5645	0.535861	-5.082327	-0.414674
5656	0.538991	-5.076987	-0.414674
5663	0.543793	-5.070085	-0.418627
5672	0.545174	-5.065516	-0.418627
5681	0.547036	-5.060920	-0.418627
5690	0.548590	-5.056277	-0.418627
5700	0.551023	-5.049307	-0.418627
5712	0.552021	-5.044677	-0.421796
5718	0.553202	-5.039273	-0.421796
5726	0.554541	-5.034583	-0.421796
5734	0.558223	-5.027525	-0.421796
5745	0.560251	-5.022777	-0.421796
5753	0.562232	-5.018104	-0.421796
5762	0.564610	-5.013411	-0.423378
5771	0.566645	-5.005499	-0.423378
5780	0.567909	-5.000725	-0.423378
5789	0.566360	-4.995854	-0.423378
5798	0.562452	-4.990966	-0.423378
5807	0.557926	-4.986189	-0.423378
5817	0.552254	-4.979270	-0.425596
5834	0.543884	-4.970100	-0.425596
5843	0.540405	-4.964841	-0.425596
5852	0.539103	-4.958192	-0.425596
5861	0.538398	-4.953791	-0.427472
5870	0.538253	-4.949371	-0.427472
5879	0.538571	-4.944962	-0.427472
5887	0.541315	-4.938378	-0.427472
5899	0.543347	-4.933189	-0.427472
5907	0.545918	-4.928675	-0.427472
5915	0.548731	-4.924191	-0.429817
5924	0.552951	-4.917593	-0.429817
5936	0.554363	-4.913158	-0.431839
5943	0.556897	-4.908702	-0.431839
5951	0.559749	-4.904267	-0.431839
5962	0.563818	-4.896902	-0.434648
5970	0.566497	-4.892416	-0.434648
5979	0.570083	-4.887944	-0.434648
5987	0.575399	-4.883440	-0.434648
5998	0.580318	-4.878917	-0.434648
6005	0.587540	-4.872119	-0.434648
6015	0.592577	-4.867455	-0.436250
6024	0.598388	-4.862698	-0.436250
6032	0.605473	-4.857136	-0.436250
6044	0.612679	-4.849971	-0.436250
6051	0.616991	-4.845107	-0.436250
6060	0.620575	-4.840219	-0.436250
6069	0.622074	-4.835310	-0.438777
6078	0.622748	-4.827951	-0.438777
6086	0.622317	-4.822169	-0.438777
6092	0.622368	-4.820452	-0.438777
6101	0.622766	-4.817234	-0.438777
6114	0.622282	-4.804876	-0.440266
6123	0.621523	-4.799876	-0.440266
6132	0.620063	-4.794871	-0.440266
6140	0.617851	-4.789860	-0.440266
6160	0.609786	-4.776684	-0.445259
6168	0.607453	-4.771796	-0.451156
6179	0.604738	-4.766879	-0.451156
6187	0.601385	-4.761960	-0.451156
6195	0.596629	-4.753882	-0.451156
6203	0.594356	-4.749015	-0.451156
6213	0.593939	-4.744141	-0.453028
6222	0.594877	-4.739296	-0.453028
6232	0.596414	-4.731943	-0.453028
6240	0.599163	-4.727004	-0.453028
6249	0.603139	-4.722024	-0.453028
6262	0.607141	-4.717055	-0.456171
6268	0.614062	-4.708686	-0.456171
6276	0.618555	-4.703553	-0.456171
6286	0.623650	-4.698370	-0.456171
6311	0.644651	-4.679952	-0.456482
6332	0.656754	-4.669163	-0.456482
6341	0.664223	-4.662818	-0.456482
6348	0.672490	-4.654551	-0.456482
6357	0.676993	-4.648947	-0.456482
6367	0.679393	-4.643301	-0.456429
6383	0.678333	-4.629259	-0.456429
6395	0.677146	-4.623639	-0.456429
6402	0.673866	-4.617129	-0.456429
6411	0.670415	-4.611471	-0.456034
6421	0.663549	-4.603100	-0.456034
6429	0.656934	-4.597528	-0.456034
6438	0.649115	-4.592056	-0.456034
6448	0.640598	-4.586605	-0.456034
6456	0.625525	-4.577873	-0.456034
6467	0.616375	-4.572636	-0.455211
6475	0.608429	-4.567504	-0.455211
6484	0.600743	-4.562432	-0.455211
6492	0.588454	-4.554990	-0.455211
6498	0.581942	-4.550957	-0.455211
6511	0.572967	-4.545279	-0.455211
6519	0.564807	-4.540459	-0.454039
6529	0.556318	-4.535003	-0.454039
6537	0.545978	-4.528175	-0.454039
6547	0.539516	-4.523638	-0.454039
6556	0.533465	-4.519160	-0.454039
6565	0.528078	-4.514705	-0.449671
6573	0.519628	-4.508167	-0.449671
6582	0.514811	-4.503821	-0.449671
6595	0.509824	-4.498831	-0.446640
6601	0.507968	-4.494592	-0.446640
6610	0.507064	-4.488316	-0.446640
6619	0.507217	-4.484056	-0.443770
6627	0.508882	-4.479811	-0.443770
6637	0.511087	-4.475540	-0.443770
6645	0.514996	-4.468451	-0.443770
6655	0.517699	-4.464152	-0.443770
6664	0.521399	-4.459804	-0.440769
6673	0.525986	-4.455380	-0.440769
6682	0.533791	-4.448759	-0.440769
6691	0.539300	-4.444213	-0.440769
6704	0.545356	-4.439635	-0.440769
6711	0.551118	-4.435036	-0.440769
6718	0.557311	-4.429648	-0.437112
6727	0.564701	-4.422623	-0.437112
6735	0.569780	-4.417920	-0.437112
6745	0.574366	-4.413126	-0.437112
6754	0.577559	-4.408321	-0.437112
6762	0.581940	-4.401038	-0.433081
6774	0.584971	-4.395309	-0.433081
6781	0.586689	-4.390338	-0.433081
6790	0.587736	-4.385341	-0.433081
6800	0.589951	-4.377867	-0.433081
6812	0.589864	-4.372830	-0.424146
6818	0.588801	-4.367783	-0.424146
6826	0.588160	-4.362756	-0.424146
6834	0.584645	-4.354601	-0.424146
6846	0.581673	-4.349703	-0.424146
6853	0.578537	-4.344802	-0.424146
6862	0.576248	-4.339947	-0.419947
6872	0.572411	-4.332678	-0.419947
6880	0.569552	-4.327820	-0.419947
6888	0.566746	-4.323049	-0.419947
6898	0.563319	-4.317510	-0.419947
6907	0.560392	-4.312794	-0.419947
6916	0.557239	-4.305719	-0.415741
6925	0.554343	-4.300998	-0.415741
6934	0.550752	-4.296376	-0.415741
6943	0.547805	-4.291794	-0.415741
6951	0.544965	-4.285082	-0.415741
6962	0.543096	-4.279819	-0.411433
6970	0.542540	-4.275365	-0.411433
6979	0.542381	-4.270927	-0.411433
6989	0.542661	-4.264246	-0.411433
7044	0.541423	-4.234725	-0.404906
7051	0.541794	-4.230295	-0.404906
7060	0.542432	-4.225948	-0.404906
7070	0.544165	-4.219504	-0.397489
7079	0.545506	-4.215154	-0.397489
7087	0.546823	-4.210143	-0.397489
7097	0.549189	-4.205842	-0.397489
7105	0.555102	-4.199405	-0.397489
7115	0.559828	-4.195042	-0.389566
7123	0.564102	-4.190630	-0.389566
7133	0.569105	-4.186131	-0.389566
7145	0.579082	-4.179381	-0.382565
7152	0.585469	-4.173970	-0.382565
7160	0.590470	-4.169296	-0.382565
7169	0.595764	-4.164538	-0.376032
7177	0.602983	-4.157431	-0.376032
7186	0.607555	-4.152553	-0.376032
7196	0.611280	-4.147764	-0.376032
7205	0.615221	-4.142990	-0.376032
7214	0.622016	-4.134934	-0.369784
7223	0.626158	-4.130018	-0.369784
7232	0.629748	-4.125051	-0.369784
7241	0.632560	-4.120069	-0.369784
7255	0.639812	-4.106554	-0.360975
7268	0.641181	-4.101339	-0.352673
7277	0.640635	-4.096120	-0.352673
7286	0.638661	-4.090873	-0.352673
7294	0.635895	-4.083144	-0.352673
7300	0.633516	-4.078340	-0.352673
7313	0.628692	-4.072565	-0.344219
7322	0.623377	-4.067284	-0.344219
7331	0.613082	-4.058847	-0.344219
7340	0.606658	-4.053817	-0.344219
7349	0.598786	-4.048920	-0.344219
7363	0.590592	-4.044032	-0.327191
7376	0.566484	-4.032043	-0.327191
7385	0.554866	-4.027365	-0.327191
7394	0.540714	-4.021961	-0.327191
7402	0.522507	-4.015293	-0.327191
7413	0.510352	-4.010891	-0.319388
7422	0.498214	-4.006574	-0.319388
7430	0.484925	-4.002371	-0.319388
7440	0.472504	-3.998243	-0.319388
7447	0.451062	-3.991806	-0.319388
7457	0.439556	-3.987985	-0.319388
7466	0.430173	-3.984322	-0.311809
7477	0.421585	-3.980754	-0.305322
7485	0.411447	-3.975547	-0.305322
7493	0.405584	-3.972073	-0.305322
7503	0.400400	-3.968561	-0.305322
7511	0.396719	-3.965096	-0.305322
7520	0.391739	-3.959464	-0.298355
7530	0.389321	-3.956059	-0.298355
7539	0.387414	-3.952637	-0.298355
7548	0.384769	-3.949160	-0.298355
7556	0.381129	-3.944229	-0.298355
7566	0.380708	-3.940715	-0.291250
7574	0.381120	-3.937174	-0.291250
7585	0.382537	-3.933216	-0.285966
7593	0.385722	-3.928384	-0.285966
7601	0.389645	-3.925159	-0.285966
7611	0.394614	-3.921801	-0.285966
7619	0.399809	-3.918403	-0.280283
7629	0.404083	-3.914933	-0.280283
7637	0.410987	-3.909772	-0.280283
7647	0.417117	-3.905536	-0.280283
7655	0.421993	-3.901898	-0.280283
7665	0.426541	-3.898091	-0.274444
7674	0.434001	-3.892460	-0.274444
7682	0.437867	-3.888632	-0.274444
