TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
2354	-0.587283	-3.282673	0.567152
2363	-0.583330	-3.287203	0.567295
2371	-0.580353	-3.294114	0.567295
2380	-0.579475	-3.298600	0.567295
2389	-0.579066	-3.303107	0.567295
2398	-0.579552	-3.307503	0.567295
2408	-0.582829	-3.315147	0.567512
2416	-0.586482	-3.319575	0.567512
2443	-0.599056	-3.333188	0.567512
2464	-0.610598	-3.344777	0.567787
2470	-0.613143	-3.350150	0.567787
2480	-0.614445	-3.354707	0.567787
2488	-0.614569	-3.361707	0.567787
2497	-0.612905	-3.366309	0.567787
2507	-0.608451	-3.370773	0.568226
2515	-0.602787	-3.375338	0.568226
2524	-0.592315	-3.382999	0.568226
2533	-0.584825	-3.387321	0.568226
2543	-0.576769	-3.391602	0.568226
2552	-0.569126	-3.395912	0.568226
2560	-0.560398	-3.402304	0.565821
2573	-0.556789	-3.406470	0.565821
2580	-0.554249	-3.410599	0.565821
2588	-0.552156	-3.414693	0.565821
2596	-0.552314	-3.421601	0.565821
2606	-0.554063	-3.425658	0.562983
2614	-0.555362	-3.429773	0.562983
2625	-0.557328	-3.433802	0.562983
2632	-0.561122	-3.437902	0.562983
2638	-0.564032	-3.444234	0.562983
2650	-0.564179	-3.449186	0.562983
2660	-0.564130	-3.453293	0.559858
2669	-0.563930	-3.457430	0.559858
2683	-0.564988	-3.463837	0.557857
2692	-0.566155	-3.468040	0.557857
2705	-0.571760	-3.476411	0.557857
2722	-0.586369	-3.488027	0.556365
2733	-0.593863	-3.492340	0.556365
2740	-0.600701	-3.496794	0.556365
2749	-0.612463	-3.503676	0.556365
2759	-0.620320	-3.508175	0.550851
2768	-0.627502	-3.512826	0.550851
2777	-0.634871	-3.517457	0.550851
2791	-0.642298	-3.523105	0.550851
2796	-0.646590	-3.530373	0.550851
2804	-0.644762	-3.535205	0.550851
2812	-0.644124	-3.540037	0.544830
2822	-0.643974	-3.544800	0.544830
2830	-0.640832	-3.552169	0.544830
2842	-0.635050	-3.557598	0.544830
2849	-0.630969	-3.562154	0.544830
2858	-0.626750	-3.566773	0.538776
2866	-0.617512	-3.573788	0.538776
2877	-0.610088	-3.578177	0.538776
2885	-0.604463	-3.582597	0.538776
2895	-0.599507	-3.586917	0.538776
2912	-0.583288	-3.598559	0.532952
2921	-0.577081	-3.602796	0.532952
2930	-0.571132	-3.606928	0.532952
2939	-0.562634	-3.613347	0.532952
2949	-0.558853	-3.617408	0.532952
2957	-0.556241	-3.621380	0.527070
2966	-0.553093	-3.626153	0.527070
2977	-0.551312	-3.630151	0.527070
2985	-0.549473	-3.636224	0.527070
2993	-0.548821	-3.640114	0.527070
3003	-0.550226	-3.643970	0.527070
3014	-0.551977	-3.647851	0.518751
3020	-0.554221	-3.653988	0.518751
3025	-0.555373	-3.657304	0.518751
3034	-0.556546	-3.658713	0.518751
3048	-0.563824	-3.666632	0.518751
3057	-0.569899	-3.672981	0.516685
3066	-0.574022	-3.677043	0.516685
3074	-0.578322	-3.681205	0.516685
3083	-0.582434	-3.685431	0.516685
3093	-0.585695	-3.692661	0.516685
3101	-0.585269	-3.696920	0.516685
3112	-0.583462	-3.701076	0.513467
3124	-0.581239	-3.705227	0.511584
3130	-0.577253	-3.709449	0.511584
3138	-0.569423	-3.715864	0.511584
3147	-0.563988	-3.719874	0.511584
3156	-0.557378	-3.724576	0.510033
3165	-0.549882	-3.728596	0.510033
3174	-0.539339	-3.734511	0.510033
3182	-0.531468	-3.738360	0.510033
3191	-0.522730	-3.742176	0.510033
3200	-0.513678	-3.745904	0.510033
3210	-0.500121	-3.751463	0.508293
3219	-0.490692	-3.755679	0.508293
3233	-0.483113	-3.759085	0.508069
3245	-0.458959	-3.767602	0.508069
3254	-0.452760	-3.770842	0.508069
3264	-0.447212	-3.773958	0.508092
3273	-0.439978	-3.777721	0.508092
3283	-0.432172	-3.782475	0.508092
3291	-0.430160	-3.785510	0.508092
3300	-0.429860	-3.788472	0.508092
3309	-0.429303	-3.791560	0.508264
3317	-0.428104	-3.794618	0.508264
3327	-0.427935	-3.799435	0.508264
3340	-0.430248	-3.802436	0.508264
3347	-0.433804	-3.806082	0.508264
3354	-0.437164	-3.809259	0.508264
3363	-0.441806	-3.814168	0.508680
3371	-0.446553	-3.817430	0.508680
3381	-0.453354	-3.820715	0.508680
3390	-0.460415	-3.823976	0.508680
3399	-0.471742	-3.829945	0.508680
3408	-0.479757	-3.833355	0.505667
3417	-0.487692	-3.836818	0.505667
3426	-0.494088	-3.840455	0.505667
3435	-0.503400	-3.846159	0.505667
3440	-0.508543	-3.849005	0.505667
3453	-0.517900	-3.853671	0.506076
3462	-0.524381	-3.857442	0.507111
3471	-0.530648	-3.862015	0.507111
3480	-0.537778	-3.868158	0.507111
3489	-0.541456	-3.872190	0.507111
3508	-0.547494	-3.880179	0.506393
3516	-0.549949	-3.886430	0.506393
3526	-0.551449	-3.891138	0.506393
3534	-0.551597	-3.895175	0.506393
3543	-0.550885	-3.899264	0.506393
3553	-0.550423	-3.905410	0.506393
3564	-0.550358	-3.909368	0.503395
3571	-0.550613	-3.913423	0.503395
3579	-0.550885	-3.917363	0.503395
3589	-0.550924	-3.924330	0.503395
3596	-0.552256	-3.928347	0.503395
3607	-0.554049	-3.932288	0.500971
3615	-0.555414	-3.936319	0.500971
3625	-0.557210	-3.942432	0.500971
3633	-0.558626	-3.946473	0.500971
3643	-0.560123	-3.950409	0.500971
3651	-0.561552	-3.955181	0.500971
3661	-0.562381	-3.961438	0.498142
3673	-0.562886	-3.965473	0.496862
3679	-0.564519	-3.969420	0.496862
3687	-0.566068	-3.973498	0.496862
3698	-0.567078	-3.977472	0.496862
3706	-0.570342	-3.983771	0.495701
3715	-0.572912	-3.988482	0.495701
3723	-0.574901	-3.992548	0.495701
3732	-0.577161	-3.996638	0.495701
3742	-0.580725	-4.002862	0.495701
3751	-0.582568	-4.006994	0.495701
3760	-0.582909	-4.011036	0.494574
3768	-0.582888	-4.015169	0.494574
3783	-0.580056	-4.022139	0.494574
3789	-0.577513	-4.026234	0.494574
3795	-0.573432	-4.030305	0.494574
3805	-0.568053	-4.034290	0.489762
3815	-0.558274	-4.040353	0.489762
3823	-0.551075	-4.044292	0.489762
3832	-0.542610	-4.048060	0.489762
3840	-0.532260	-4.052543	0.489762
3850	-0.522636	-4.056187	0.489762
3859	-0.506315	-4.061819	0.484096
3868	-0.495899	-4.065262	0.484096
3877	-0.484966	-4.068602	0.484096
3891	-0.473186	-4.072002	0.480935
3905	-0.444284	-4.080843	0.479093
3913	-0.433716	-4.083938	0.479093
3922	-0.423352	-4.086897	0.479093
3931	-0.408765	-4.091530	0.479093
3940	-0.400119	-4.094355	0.479093
3949	-0.392678	-4.097178	0.479093
3957	-0.386195	-4.100025	0.476428
3969	-0.377286	-4.104822	0.476428
3976	-0.374057	-4.107623	0.476428
3985	-0.370715	-4.110309	0.476428
3994	-0.367609	-4.113032	0.476428
4003	-0.363741	-4.117180	0.476428
4011	-0.362522	-4.119883	0.473510
4021	-0.361400	-4.123151	0.473510
4030	-0.360375	-4.125752	0.473510
4039	-0.361127	-4.128468	0.473510
4049	-0.364963	-4.132663	0.473510
4057	-0.367875	-4.135444	0.470393
4067	-0.371052	-4.138192	0.470393
4075	-0.374823	-4.141020	0.470393
4083	-0.381903	-4.146104	0.470393
4095	-0.387201	-4.148963	0.470393
4102	-0.392478	-4.151997	0.470393
4114	-0.398652	-4.154961	0.465375
4120	-0.408216	-4.159704	0.465375
4129	-0.415134	-4.162855	0.465375
4138	-0.422639	-4.166082	0.465375
4147	-0.432335	-4.169898	0.465375
4156	-0.445513	-4.175108	0.459974
4166	-0.453063	-4.178474	0.459974
4175	-0.459907	-4.181885	0.459974
4184	-0.466711	-4.185422	0.459974
4192	-0.476780	-4.190952	0.459974
4203	-0.482861	-4.194523	0.459974
4210	-0.489724	-4.198900	0.454289
4224	-0.495877	-4.202534	0.454289
4230	-0.501352	-4.206211	0.454289
4238	-0.509657	-4.212007	0.454289
4246	-0.514682	-4.215818	0.454289
4256	-0.518717	-4.219575	0.448063
4264	-0.521608	-4.223423	0.448063
4274	-0.525891	-4.229977	0.448063
4283	-0.529118	-4.233763	0.448063
4291	-0.531660	-4.237624	0.448063
4297	-0.532577	-4.240358	0.448063
4310	-0.532360	-4.247361	0.441429
4319	-0.531353	-4.251183	0.441429
4333	-0.530022	-4.254916	0.441429
4338	-0.527592	-4.258627	0.441429
4346	-0.521927	-4.264958	0.441429
4354	-0.517369	-4.268599	0.441429
4364	-0.512789	-4.272135	0.431866
4373	-0.507601	-4.275687	0.431866
4382	-0.500903	-4.279128	0.431866
4392	-0.488256	-4.284977	0.431866
4400	-0.481230	-4.288246	0.431866
4409	-0.474064	-4.291472	0.421187
4417	-0.465888	-4.294656	0.421187
4426	-0.454128	-4.299433	0.421187
4446	-0.439165	-4.305374	0.407570
4454	-0.431574	-4.308295	0.407570
4462	-0.419242	-4.313221	0.394607
4474	-0.410905	-4.315905	0.394607
4481	-0.402484	-4.318617	0.394607
4490	-0.393986	-4.321252	0.394607
4500	-0.379684	-4.325200	0.394607
4508	-0.370506	-4.327702	0.381916
4517	-0.362953	-4.330083	0.381916
4526	-0.355723	-4.332947	0.381916
4535	-0.347722	-4.336590	0.381916
4543	-0.344057	-4.338933	0.381916
4554	-0.340983	-4.341287	0.368773
4562	-0.338384	-4.343554	0.356450
4571	-0.335318	-4.345915	0.356450
4580	-0.329757	-4.349528	0.356450
4590	-0.324821	-4.352228	0.356450
4598	-0.321768	-4.354569	0.356450
4607	-0.319509	-4.356893	0.344590
4616	-0.317749	-4.360541	0.344590
4626	-0.317717	-4.362891	0.344590
4634	-0.319187	-4.365292	0.344590
4644	-0.322376	-4.367640	0.344590
4652	-0.328432	-4.371976	0.344590
4664	-0.332081	-4.374536	0.320697
4670	-0.335049	-4.377034	0.320697
4679	-0.337337	-4.379640	0.320697
4689	-0.340419	-4.383668	0.320697
4697	-0.342912	-4.386232	0.320697
4707	-0.346752	-4.388834	0.310073
4715	-0.350750	-4.391965	0.310073
4724	-0.356334	-4.396201	0.310073
4730	-0.358981	-4.398325	0.310073
4743	-0.362353	-4.401758	0.310073
4752	-0.364697	-4.404556	0.310073
4760	-0.367040	-4.407412	0.300208
4774	-0.371214	-4.412416	0.300208
4780	-0.373219	-4.415243	0.300208
4787	-0.374084	-4.418140	0.300208
4797	-0.374886	-4.420964	0.300208
4805	-0.377029	-4.425475	0.300208
4815	-0.377106	-4.428305	0.293454
4824	-0.375255	-4.431174	0.293454
4832	-0.374037	-4.434034	0.293454
4841	-0.373044	-4.438988	0.293454
4851	-0.371302	-4.441835	0.293454
4860	-0.369297	-4.444628	0.286141
4868	-0.367666	-4.447509	0.286141
4886	-0.362986	-4.454795	0.278178
4896	-0.361769	-4.457637	0.278178
4905	-0.360106	-4.461014	0.278178
4914	-0.358086	-4.465415	0.271433
4923	-0.357644	-4.468190	0.271433
4933	-0.357672	-4.471030	0.271433
4942	-0.357795	-4.473782	0.271433
4950	-0.358679	-4.476542	0.271433
4958	-0.359058	-4.481361	0.264092
4969	-0.357476	-4.484034	0.264092
4977	-0.356742	-4.486752	0.264092
4994	-0.352679	-4.493580	0.264092
5006	-0.351277	-4.496177	0.264092
5013	-0.349449	-4.498892	0.256518
5022	-0.346405	-4.502029	0.256518
5030	-0.341974	-4.506080	0.256518
5042	-0.339108	-4.508565	0.256518
5050	-0.336548	-4.510963	0.256518
5058	-0.333636	-4.513419	0.250251
5067	-0.328941	-4.517183	0.250251
5078	-0.324748	-4.519525	0.250251
5085	-0.320384	-4.522295	0.250251
5095	-0.316452	-4.524487	0.250251
5104	-0.312580	-4.526683	0.250251
5113	-0.306766	-4.529973	0.242870
5121	-0.304218	-4.532054	0.242870
5130	-0.301095	-4.534091	0.242870
5141	-0.297385	-4.536072	0.242870
5149	-0.291777	-4.539553	0.242870
5157	-0.288343	-4.541400	0.235070
5167	-0.285505	-4.543227	0.235070
5175	-0.282039	-4.545086	0.235070
5183	-0.277231	-4.547961	0.235070
5196	-0.274305	-4.549743	0.235070
5203	-0.272065	-4.551481	0.235070
5213	-0.269676	-4.553622	0.226373
5220	-0.266710	-4.556377	0.226373
5230	-0.264026	-4.558137	0.226373
5239	-0.262909	-4.559878	0.226373
5247	-0.261869	-4.561669	0.226373
5256	-0.260092	-4.564515	0.226373
5266	-0.259970	-4.566288	0.217432
5274	-0.261071	-4.568499	0.217432
5284	-0.262002	-4.570311	0.217432
5292	-0.263716	-4.572198	0.217432
5302	-0.267480	-4.575187	0.217432
5310	-0.269371	-4.577121	0.208189
5324	-0.271191	-4.579105	0.190273
5330	-0.275039	-4.581188	0.190273
5338	-0.281102	-4.584867	0.190273
5346	-0.285233	-4.587053	0.190273
5356	-0.289065	-4.589238	0.172366
5364	-0.292034	-4.591503	0.172366
5374	-0.295599	-4.595107	0.172366
5382	-0.296816	-4.597510	0.172366
5392	-0.296748	-4.599799	0.172366
5401	-0.294758	-4.602552	0.172366
5410	-0.289649	-4.606226	0.154606
5418	-0.285397	-4.608582	0.154606
5432	-0.280666	-4.610864	0.134837
5439	-0.275697	-4.613144	0.134837
5446	-0.269443	-4.616552	0.134837
5454	-0.263794	-4.619124	0.134837
5464	-0.258138	-4.621175	0.115626
5473	-0.251414	-4.623230	0.115626
5483	-0.244088	-4.625178	0.115626
5490	-0.231477	-4.628145	0.115626
5500	-0.221163	-4.629890	0.115626
5509	-0.210010	-4.631468	0.097047
5518	-0.198655	-4.632996	0.097047
5526	-0.182224	-4.635567	0.097047
5541	-0.175465	-4.636842	0.075394
5548	-0.169776	-4.638038	0.075394
5554	-0.164355	-4.639192	0.075394
5563	-0.155456	-4.640884	0.055103
5572	-0.149637	-4.641862	0.055103
5577	-0.146860	-4.642292	0.055103
5591	-0.133301	-4.643783	0.055103
5599	-0.118869	-4.645039	0.055103
5608	-0.108018	-4.645591	0.035278
5617	-0.097834	-4.646091	0.035278
5627	-0.088660	-4.646433	0.035278
5635	-0.080574	-4.646736	0.035278
5643	-0.071692	-4.647297	0.035278
5654	-0.068170	-4.647441	0.012455
5662	-0.064355	-4.647511	-0.000435
5671	-0.060792	-4.647596	-0.000435
5682	-0.056391	-4.647725	-0.000435
5690	-0.051930	-4.647706	-0.000435
5698	-0.046356	-4.647664	-0.000435
5707	-0.040235	-4.647562	-0.013401
5715	-0.031486	-4.647412	-0.013401
5727	-0.026006	-4.647123	-0.013401
5735	-0.022561	-4.646816	-0.013401
5743	-0.021709	-4.646535	-0.013401
5753	-0.023412	-4.646161	-0.013401
5764	-0.025185	-4.645872	-0.026464
5770	-0.025224	-4.645589	-0.026464
5779	-0.025758	-4.645302	-0.026464
5790	-0.026869	-4.645016	-0.026464
5798	-0.027577	-4.644780	-0.026464
5806	-0.026868	-4.644591	-0.037093
5816	-0.025881	-4.644353	-0.037093
5824	-0.025012	-4.644153	-0.037093
5833	-0.025383	-4.643993	-0.037093
5843	-0.026261	-4.643797	-0.037093
5851	-0.027248	-4.643635	-0.037093
5861	-0.028547	-4.643410	-0.047936
5874	-0.033443	-4.643319	-0.047936
5880	-0.035762	-4.643260	-0.047936
5888	-0.037833	-4.643173	-0.047936
5898	-0.040869	-4.643139	-0.047936
5906	-0.042947	-4.643385	-0.047936
5914	-0.043924	-4.643525	-0.059047
5924	-0.045441	-4.643572	-0.059047
5932	-0.045997	-4.643691	-0.059047
5941	-0.046037	-4.644122	-0.059047
5947	-0.046164	-4.644331	-0.059047
5960	-0.046069	-4.644587	-0.066714
5969	-0.044840	-4.644728	-0.066714
5983	-0.040772	-4.644956	-0.081094
5997	-0.034536	-4.644721	-0.081094
6005	-0.031097	-4.644758	-0.081094
6014	-0.027840	-4.644876	-0.095158
6022	-0.021672	-4.645153	-0.095158
6028	-0.018521	-4.645204	-0.095158
6040	-0.014815	-4.645024	-0.095158
6050	-0.011133	-4.644930	-0.095158
6060	-0.005237	-4.644766	-0.105426
6068	-0.000722	-4.644472	-0.105426
6077	0.003065	-4.644096	-0.105426
6094	0.011829	-4.643172	-0.118816
6105	0.014213	-4.642745	-0.118816
6115	0.015465	-4.642295	-0.131900
6122	0.017496	-4.641625	-0.131900
6131	0.022955	-4.640485	-0.131900
6141	0.025707	-4.639528	-0.131900
6149	0.028009	-4.638716	-0.131900
6158	0.031760	-4.637922	-0.144567
6168	0.039232	-4.636895	-0.144567
6176	0.042709	-4.636183	-0.144567
6185	0.045311	-4.635404	-0.144567
6194	0.048562	-4.634559	-0.144567
6204	0.052613	-4.633103	-0.159033
6211	0.054734	-4.632086	-0.173074
6221	0.057212	-4.631093	-0.173074
6231	0.060057	-4.630189	-0.173074
6239	0.062713	-4.629208	-0.173074
6249	0.066356	-4.627577	-0.173074
6257	0.068812	-4.626600	-0.186482
6267	0.074708	-4.625439	-0.186482
6275	0.081515	-4.624319	-0.186482
6284	0.093077	-4.622646	-0.186482
6295	0.102002	-4.621374	-0.186482
6303	0.109419	-4.620109	-0.186482
6314	0.115436	-4.618853	-0.199564
6321	0.125484	-4.616859	-0.199564
6330	0.133510	-4.615054	-0.199564
6338	0.139433	-4.613415	-0.199564
6350	0.146227	-4.611725	-0.199564
6356	0.159832	-4.609487	-0.199564
6362	0.165293	-4.608542	-0.205902
6368	0.168348	-4.607836	-0.205902
6375	0.176248	-4.606117	-0.205902
6383	0.184728	-4.604216	-0.205902
6392	0.194855	-4.601951	-0.205902
6402	0.208504	-4.598467	-0.205902
6411	0.214990	-4.596140	-0.212213
6425	0.222014	-4.593970	-0.212213
6431	0.228845	-4.591817	-0.212213
6439	0.238167	-4.588562	-0.212213
6446	0.242910	-4.586219	-0.212213
6452	0.248049	-4.583469	-0.212213
6465	0.252148	-4.581126	-0.218556
6474	0.258715	-4.577607	-0.218556
6483	0.262175	-4.575124	-0.218556
6492	0.266075	-4.572470	-0.218556
6500	0.270477	-4.569837	-0.218556
6511	0.276920	-4.566038	-0.221794
6519	0.279424	-4.563036	-0.221794
6533	0.280985	-4.560462	-0.221794
6540	0.282825	-4.557852	-0.221794
6546	0.284650	-4.555248	-0.221794
6555	0.284671	-4.551443	-0.221794
6563	0.283723	-4.548886	-0.224986
6572	0.284242	-4.546316	-0.224986
6582	0.285198	-4.543321	-0.224986
6592	0.284391	-4.539631	-0.224986
6600	0.284082	-4.537070	-0.224986
6609	0.284391	-4.534504	-0.227979
6618	0.283562	-4.531881	-0.227979
6626	0.281563	-4.528225	-0.227979
6641	0.281083	-4.525774	-0.233629
6654	0.280020	-4.520577	-0.233629
6664	0.277687	-4.517099	-0.239236
6672	0.275754	-4.514804	-0.239236
6681	0.272841	-4.512469	-0.239236
6690	0.270797	-4.510208	-0.239236
6699	0.269848	-4.506558	-0.239236
6710	0.269118	-4.504294	-0.244593
6717	0.269429	-4.502070	-0.244593
6726	0.270302	-4.499782	-0.244593
6736	0.270684	-4.497551	-0.244593
6743	0.270518	-4.494367	-0.244593
6755	0.270762	-4.492120	-0.244593
6762	0.271128	-4.489871	-0.249671
6771	0.272100	-4.487356	-0.249671
6781	0.274215	-4.484093	-0.249671
6790	0.276296	-4.481950	-0.249671
6799	0.279266	-4.479696	-0.249671
6807	0.282760	-4.477454	-0.254491
6816	0.287334	-4.474080	-0.254491
6822	0.289853	-4.472018	-0.254491
6835	0.293159	-4.468930	-0.254491
6844	0.295261	-4.466483	-0.254491
6852	0.297184	-4.462942	-0.254491
6864	0.297493	-4.460454	-0.266460
6871	0.298363	-4.457951	-0.266460
6879	0.300898	-4.455429	-0.266460
6889	0.304191	-4.451655	-0.266460
6897	0.306439	-4.448661	-0.266460
6907	0.308749	-4.446031	-0.272132
6915	0.312179	-4.443419	-0.272132
6924	0.315787	-4.440833	-0.272132
6933	0.319878	-4.436985	-0.272132
6943	0.323358	-4.434323	-0.272132
6952	0.328051	-4.431251	-0.272132
6961	0.330862	-4.428514	-0.277603
6978	0.337822	-4.421521	-0.277603
6988	0.340921	-4.418643	-0.277603
6997	0.343786	-4.415704	-0.277603
7005	0.347230	-4.411331	-0.277603
7015	0.350304	-4.408216	-0.282946
7024	0.353239	-4.404663	-0.282946
7032	0.354787	-4.401600	-0.282946
7041	0.355449	-4.397063	-0.282946
7052	0.356125	-4.394005	-0.282946
7060	0.355976	-4.390998	-0.283185
7069	0.355049	-4.387871	-0.283185
7083	0.351615	-4.382799	-0.285297
7089	0.349316	-4.379636	-0.285297
7096	0.347086	-4.376526	-0.285297
7105	0.344477	-4.373416	-0.285297
7114	0.341338	-4.370326	-0.287409
7122	0.333430	-4.365938	-0.287409
7132	0.328123	-4.362912	-0.287409
7141	0.322033	-4.359365	-0.287409
7150	0.316812	-4.356413	-0.287409
7158	0.310282	-4.352242	-0.289294
7169	0.306813	-4.349469	-0.289294
7177	0.303692	-4.346774	-0.289294
7196	0.297628	-4.340159	-0.289294
7204	0.296484	-4.337096	-0.289294
7213	0.296387	-4.334461	-0.291066
7222	0.296694	-4.331764	-0.291066
7227	0.296988	-4.329836	-0.291066
7240	0.298860	-4.325200	-0.291066
7250	0.301524	-4.322450	-0.291066
