TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
1668	0.489518	0.221461	-0.356881
1677	0.488619	0.225645	-0.356881
1686	0.488280	0.229851	-0.356881
1696	0.487299	0.236032	-0.355809
1731	0.482692	0.255171	-0.345750
1759	0.475885	0.267507	-0.339980
1768	0.470014	0.274019	-0.339980
1777	0.465788	0.277993	-0.339980
1785	0.461130	0.281938	-0.339980
1794	0.457448	0.285809	-0.339980
1803	0.452076	0.291407	-0.339980
1813	0.448615	0.295168	-0.333931
1821	0.445401	0.298854	-0.333931
1831	0.441709	0.303136	-0.333931
1839	0.438900	0.308500	-0.333931
1852	0.437653	0.312147	-0.329306
1859	0.436367	0.315799	-0.324779
1867	0.435772	0.319429	-0.324779
1875	0.435472	0.323013	-0.324779
1887	0.434838	0.328338	-0.324779
1894	0.435001	0.332516	-0.324779
1902	0.434898	0.336121	-0.324779
1911	0.435149	0.339754	-0.320236
1975	0.434564	0.369242	-0.313642
1984	0.434044	0.372904	-0.313642
1994	0.434483	0.378244	-0.313642
2002	0.435484	0.381891	-0.313642
2011	0.435776	0.385636	-0.310428
2019	0.436995	0.389955	-0.310428
2028	0.439904	0.395363	-0.310428
2038	0.440906	0.399086	-0.310428
2046	0.441926	0.402796	-0.310428
2056	0.444089	0.406595	-0.310428
2069	0.445622	0.410338	-0.308896
2075	0.448514	0.416534	-0.308896
2083	0.448949	0.420332	-0.308896
2091	0.447845	0.424186	-0.308896
2101	0.446298	0.428021	-0.308896
2109	0.445111	0.433587	-0.308791
2191	0.435695	0.472079	-0.302404
2329	0.430108	0.534491	-0.280682
2479	0.435036	0.606771	-0.264881
2796	0.346838	0.753493	-0.238686
2804	0.342237	0.756715	-0.235157
2814	0.338298	0.759846	-0.231898
2822	0.334234	0.762848	-0.231898
2831	0.326126	0.767555	-0.232078
2922	0.298578	0.798624	-0.218545
2930	0.298365	0.801310	-0.218170
2940	0.297068	0.805247	-0.218170
2952	0.297104	0.807903	-0.218170
2958	0.298315	0.810992	-0.218170
2966	0.301022	0.813703	-0.216218
2977	0.304467	0.816470	-0.216218
2985	0.307104	0.820444	-0.216218
2994	0.307117	0.823201	-0.216218
3003	0.308078	0.826122	-0.216218
3011	0.310382	0.828939	-0.213483
3020	0.308855	0.833393	-0.213483
3031	0.308040	0.836254	-0.213483
3039	0.308465	0.839033	-0.213483
3048	0.310538	0.841930	-0.213483
3062	0.311073	0.848965	-0.210726
3077	0.311346	0.851791	-0.210726
3084	0.311812	0.855116	-0.210726
3093	0.303961	0.859216	-0.210726
3102	0.297030	0.862123	-0.210726
3110	0.298950	0.864920	-0.207691
3119	0.302496	0.867669	-0.207691
3129	0.298708	0.871654	-0.207691
3138	0.296534	0.874823	-0.207691
3147	0.300014	0.877556	-0.206078
3169	0.297106	0.883186	-0.199981
3175	0.293912	0.887116	-0.199981
3183	0.298080	0.889789	-0.199981
3193	0.303051	0.892663	-0.199981
3201	0.302161	0.895969	-0.199981
3209	0.299071	0.899906	-0.195973
3219	0.301458	0.902629	-0.195973
3228	0.305421	0.905444	-0.195973
3237	0.304213	0.908183	-0.195973
3247	0.298203	0.912253	-0.195973
3256	0.298284	0.915073	-0.195973
3264	0.301043	0.918191	-0.192336
3273	0.300087	0.920930	-0.192336
3282	0.291534	0.924785	-0.192336
3291	0.290177	0.927416	-0.192336
3301	0.291673	0.929938	-0.192336
3309	0.291723	0.932483	-0.190081
3319	0.286831	0.936279	-0.190081
3326	0.284828	0.939203	-0.190081
3337	0.286099	0.941923	-0.190081
3345	0.285612	0.944548	-0.190081
3355	0.281164	0.947269	-0.190081
3363	0.275316	0.951060	-0.187445
3372	0.275229	0.953607	-0.187445
3381	0.275002	0.956155	-0.187445
3393	0.271518	0.958732	-0.184272
3426	0.264089	0.970291	-0.173307
3435	0.260985	0.973773	-0.173307
3446	0.260952	0.976241	-0.173307
3454	0.260986	0.978603	-0.173307
3463	0.258279	0.981443	-0.166692
3471	0.253602	0.984854	-0.166692
3482	0.252127	0.987319	-0.166692
3489	0.252067	0.989706	-0.166692
3502	0.252197	0.992101	-0.162787
3508	0.252079	0.995582	-0.162787
3517	0.254921	0.998321	-0.158980
3526	0.257603	1.000831	-0.158980
3535	0.259178	1.003331	-0.158980
3543	0.258703	1.005753	-0.158980
3557	0.259456	1.009261	-0.156833
3563	0.262113	1.011831	-0.155208
3571	0.264445	1.014319	-0.155208
3580	0.264527	1.016903	-0.155208
3589	0.268402	1.020940	-0.155208
3597	0.272457	1.023522	-0.155208
3611	0.274992	1.026089	-0.148214
3617	0.276221	1.028740	-0.148214
3625	0.279723	1.032440	-0.148214
3634	0.281721	1.035172	-0.148214
3643	0.281788	1.038187	-0.148214
3652	0.281567	1.040885	-0.148214
3661	0.280586	1.044617	-0.144848
3669	0.281316	1.047224	-0.143921
3679	0.282347	1.049893	-0.144848
3688	0.281743	1.052470	-0.144848
3698	0.280284	1.055177	-0.144848
3705	0.279855	1.059277	-0.144848
3719	0.280564	1.061965	-0.143595
3724	0.280402	1.064540	-0.143595
3734	0.279964	1.067156	-0.143595
3742	0.279696	1.070909	-0.143595
3751	0.279325	1.073456	-0.143595
3760	0.278708	1.076139	-0.141669
3769	0.278282	1.079117	-0.141669
3778	0.278525	1.082841	-0.141669
3787	0.278084	1.085373	-0.141669
3796	0.276017	1.087922	-0.141669
3805	0.274225	1.090520	-0.141669
3813	0.270764	1.094083	-0.139523
3833	0.266902	1.099597	-0.139523
3841	0.264381	1.102059	-0.139523
3849	0.261833	1.105520	-0.139523
3855	0.261353	1.107999	-0.137382
3868	0.260392	1.110393	-0.134813
3895	0.257372	1.119172	-0.137382
3904	0.256918	1.121509	-0.137382
3913	0.256008	1.123845	-0.134985
3922	0.255163	1.126082	-0.134985
3932	0.254692	1.129500	-0.134985
3943	0.254536	1.131913	-0.134626
3949	0.253302	1.134244	-0.134626
3958	0.251891	1.136884	-0.134626
3977	0.253295	1.142521	-0.134697
3985	0.253794	1.144807	-0.134697
4003	0.258473	1.150545	-0.134697
4012	0.261122	1.152889	-0.134926
4022	0.263899	1.155645	-0.134926
4031	0.266646	1.158043	-0.134926
4039	0.270517	1.161477	-0.134926
4053	0.273258	1.164032	-0.134926
4059	0.275789	1.166550	-0.133213
4067	0.277940	1.169043	-0.133213
4076	0.280778	1.171598	-0.133213
4084	0.286659	1.175606	-0.133213
4094	0.291248	1.178259	-0.133213
4103	0.294668	1.180939	-0.133213
4112	0.297632	1.183561	-0.130781
4120	0.302069	1.187409	-0.129608
4139	0.304680	1.192831	-0.130781
4148	0.305954	1.195982	-0.130781
4161	0.308128	1.199873	-0.129549
4167	0.308439	1.202696	-0.129549
4175	0.307844	1.205450	-0.129549
4183	0.307159	1.208199	-0.129549
4193	0.306413	1.212207	-0.129549
4202	0.305733	1.214935	-0.129549
4211	0.302941	1.218187	-0.129369
4220	0.300454	1.220892	-0.129369
4229	0.298028	1.224865	-0.129369
4239	0.296382	1.227560	-0.129369
4247	0.294635	1.230235	-0.129369
4256	0.292521	1.232913	-0.129369
4270	0.288129	1.236698	-0.123368
4284	0.283357	1.242355	-0.123368
4293	0.280262	1.245042	-0.123368
4301	0.277285	1.247624	-0.123368
4310	0.271812	1.251293	-0.119304
4319	0.267658	1.253824	-0.119304
4329	0.262710	1.256338	-0.119304
4338	0.257170	1.259160	-0.119304
4345	0.251303	1.262599	-0.119304
4364	0.244622	1.267438	-0.115199
4373	0.241909	1.269793	-0.115199
4383	0.239416	1.273033	-0.103042
4391	0.238101	1.275378	-0.103042
4400	0.237541	1.277984	-0.100987
4418	0.241006	1.283656	-0.090964
4427	0.242221	1.286022	-0.090964
4436	0.242679	1.288319	-0.090964
4445	0.243218	1.290725	-0.090964
4455	0.244398	1.293200	-0.090964
4463	0.247434	1.296970	-0.078869
4472	0.249519	1.299290	-0.078869
4493	0.254019	1.304031	-0.072399
4500	0.257724	1.307516	-0.072399
4508	0.260191	1.309898	-0.072399
4518	0.263865	1.312742	-0.065990
4526	0.266333	1.315188	-0.065990
4535	0.271343	1.318752	-0.065990
4544	0.274417	1.321264	-0.065990
4554	0.276979	1.323833	-0.065990
4562	0.279904	1.326334	-0.059476
4603	0.286431	1.338140	-0.052525
4608	0.286737	1.341864	-0.052525
4626	0.288765	1.347035	-0.045636
4634	0.290360	1.349523	-0.045636
4644	0.292223	1.352546	-0.045636
4654	0.291185	1.356292	-0.045636
4662	0.288236	1.358944	-0.038641
4671	0.284784	1.361492	-0.038641
4679	0.281508	1.364007	-0.038641
4689	0.276319	1.367645	-0.038641
4698	0.273269	1.370058	-0.038641
4712	0.270288	1.372432	-0.036766
4724	0.261639	1.378697	-0.036766
4734	0.256758	1.381057	-0.036766
4742	0.251718	1.383296	-0.036766
4752	0.244875	1.385545	-0.036766
4761	0.235979	1.388579	-0.033958
4770	0.230658	1.390766	-0.033958
4779	0.224267	1.393296	-0.033958
4788	0.218596	1.395336	-0.033958
4796	0.209503	1.398023	-0.034456
4851	0.163022	1.409071	-0.030908
4860	0.156471	1.410610	-0.026935
4869	0.149718	1.412010	-0.026935
4878	0.140296	1.413920	-0.026935
4887	0.134870	1.415339	-0.026935
4896	0.129409	1.416584	-0.026935
4905	0.124643	1.417861	-0.026935
4914	0.119407	1.419448	-0.022695
4924	0.115808	1.420521	-0.022695
4932	0.113285	1.421653	-0.022695
4941	0.110720	1.422677	-0.022695
4950	0.107426	1.424175	-0.022695
4959	0.104900	1.425319	-0.022695
4968	0.102874	1.426301	-0.016907
4977	0.101562	1.427312	-0.016907
4987	0.100441	1.428732	-0.016907
4995	0.098955	1.429690	-0.016907
5004	0.097580	1.430690	-0.016907
5014	0.096421	1.431703	-0.011356
5022	0.096398	1.432839	-0.011356
5031	0.097024	1.434234	-0.011356
5043	0.097645	1.435269	-0.011356
5050	0.098747	1.436319	-0.011356
5077	0.104155	1.439939	-0.004171
5085	0.106174	1.441216	-0.004171
5094	0.107642	1.442370	-0.004171
5103	0.107720	1.444098	-0.004171
5113	0.107835	1.445274	0.002365
5122	0.106975	1.446544	0.002365
5130	0.106272	1.447760	0.002365
5140	0.105346	1.449616	0.002365
5151	0.104354	1.451093	0.024523
5158	0.103241	1.452325	0.024523
