TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
1164	0.701614	-0.168783	-0.700000
1173	0.701542	-0.160097	-0.700000
1180	0.701376	-0.154259	-0.700000
1190	0.701514	-0.147478	-0.700000
1199	0.700665	-0.141659	-0.700000
1210	0.700454	-0.135847	-0.700000
1218	0.702938	-0.127213	-0.700000
1226	0.703171	-0.121409	-0.700000
1253	0.707343	-0.100214	-0.700000
1267	0.707438	-0.094429	-0.700000
1273	0.707767	-0.088651	-0.700000
1280	0.708610	-0.082887	-0.700000
1289	0.710468	-0.074314	-0.700000
1299	0.709774	-0.068505	-0.700000
1307	0.709172	-0.062784	-0.700000
1317	0.708847	-0.057041	-0.700000
1325	0.707349	-0.047600	-0.700000
1335	0.706241	-0.041891	-0.700000
1343	0.706054	-0.036182	-0.700000
1353	0.706610	-0.030476	-0.700000
1361	0.706640	-0.021940	-0.700000
1380	0.708259	-0.009463	-0.700000
1389	0.708820	-0.003746	-0.700000
1397	0.709607	0.002019	-0.700000
1407	0.710922	0.010582	-0.700000
1415	0.710917	0.016376	-0.700000
1425	0.710892	0.022128	-0.700000
1433	0.711838	0.027907	-0.700000
1442	0.713044	0.037463	-0.700000
1451	0.713454	0.043243	-0.700000
1470	0.713840	0.054850	-0.700000
1484	0.715261	0.063531	-0.700000
1496	0.717486	0.075266	-0.700000
1505	0.719361	0.082108	-0.700000
1516	0.721012	0.090845	-0.700000
1524	0.721804	0.096772	-0.700000
1533	0.722192	0.102732	-0.700000
1542	0.721732	0.108669	-0.700000
1551	0.721313	0.114552	-0.700000
1559	0.718895	0.123330	-0.700000
1569	0.716720	0.130253	-0.700000
1578	0.713192	0.136105	-0.700000
1597	0.706146	0.150626	-0.700000
1605	0.701481	0.156477	-0.700000
1614	0.696653	0.162218	-0.700000
1623	0.691053	0.167949	-0.700000
1631	0.679992	0.177247	-0.700000
1641	0.672988	0.182862	-0.700000
1651	0.666735	0.188408	-0.700000
1659	0.661816	0.193917	-0.700000
1669	0.652095	0.201975	-0.700000
1677	0.644839	0.207366	-0.700000
1686	0.639263	0.212713	-0.700000
1695	0.633662	0.218841	-0.700000
1706	0.627895	0.226596	-0.700000
1713	0.623629	0.231822	-0.700000
1722	0.618923	0.237022	-0.700000
1731	0.616917	0.242176	-0.700000
1740	0.616644	0.247322	-0.700000
1748	0.615251	0.254893	-0.700000
1759	0.613854	0.260835	-0.700000
1768	0.612952	0.265945	-0.700000
1777	0.613466	0.271063	-0.700000
1785	0.613891	0.278607	-0.700000
1794	0.613966	0.283715	-0.700000
1804	0.614704	0.288841	-0.700000
1822	0.610838	0.302321	-0.700000
1831	0.610068	0.307429	-0.700000
1840	0.611668	0.312536	-0.700000
1849	0.613725	0.317673	-0.700000
1857	0.615022	0.325224	-0.700000
1875	0.619912	0.335582	-0.700000
1885	0.621399	0.341601	-0.700000
1894	0.621229	0.349260	-0.700000
1901	0.623196	0.354471	-0.700000
1908	0.627400	0.359707	-0.700000
1931	0.631317	0.370312	-0.700000
1938	0.632068	0.378916	-0.700000
2002	0.643550	0.419156	-0.700000
2011	0.641261	0.427929	-0.700000
2020	0.641401	0.433300	-0.700000
2040	0.640897	0.444113	-0.700000
2048	0.636294	0.452044	-0.700000
2056	0.635616	0.457414	-0.700000
2066	0.635767	0.462818	-0.700000
2074	0.634421	0.469006	-0.700000
2083	0.630025	0.476890	-0.700000
2092	0.626977	0.482205	-0.700000
2101	0.624928	0.487503	-0.700000
2109	0.621762	0.492782	-0.700000
2119	0.616510	0.498071	-0.700000
2128	0.607025	0.506545	-0.700000
2137	0.603084	0.511684	-0.700000
2146	0.599692	0.516838	-0.700000
2155	0.594692	0.521903	-0.700000
2163	0.587147	0.529272	-0.700000
2217	0.567210	0.562009	-0.700000
2229	0.566785	0.566895	-0.700000
2236	0.560146	0.573933	-0.700000
2258	0.551616	0.584261	-0.700000
2264	0.551766	0.588993	-0.700000
2272	0.551620	0.593718	-0.700000
2290	0.547555	0.605386	-0.700000
2299	0.548435	0.610078	-0.700000
2317	0.547266	0.622415	-0.700000
2326	0.548364	0.627091	-0.700000
2335	0.550101	0.631869	-0.700000
2344	0.552268	0.636586	-0.700000
2354	0.553334	0.643555	-0.700000
2367	0.554380	0.648346	-0.700000
2373	0.557413	0.653129	-0.700000
2380	0.560547	0.658679	-0.700000
2390	0.562769	0.665769	-0.700000
2398	0.564136	0.670660	-0.700000
2407	0.566516	0.675520	-0.700000
2417	0.568561	0.680481	-0.700000
2425	0.569290	0.685357	-0.700000
2435	0.568290	0.692549	-0.700000
2444	0.567631	0.698200	-0.700000
2453	0.568579	0.703127	-0.700000
2462	0.568377	0.708057	-0.700000
2480	0.566200	0.720080	-0.688770
2488	0.565766	0.724955	-0.678828
2497	0.565522	0.729842	-0.678828
2507	0.565864	0.737748	-0.670027
2516	0.566440	0.742622	-0.670027
2525	0.567058	0.747556	-0.656445
2534	0.568527	0.752453	-0.656445
2543	0.568936	0.759630	-0.644422
2552	0.567690	0.764515	-0.644422
2560	0.567305	0.769393	-0.633778
2570	0.567539	0.775101	-0.633778
2583	0.564866	0.782203	-0.618591
2590	0.563198	0.787137	-0.605146
2597	0.561196	0.791983	-0.605146
2606	0.558541	0.796878	-0.593244
2614	0.555087	0.801668	-0.593244
2632	0.547036	0.814159	-0.579430
2644	0.545440	0.818912	-0.567200
2651	0.543612	0.823694	-0.567200
2660	0.541973	0.830533	-0.556373
2668	0.541466	0.835216	-0.556373
2687	0.542937	0.844704	-0.530013
2697	0.541634	0.852242	-0.530013
2705	0.538851	0.856977	-0.513215
2714	0.535452	0.861640	-0.513215
2722	0.532894	0.866294	-0.498343
2731	0.529421	0.872930	-0.498343
2741	0.527294	0.877546	-0.483155
2751	0.526041	0.882139	-0.483155
2759	0.525604	0.887381	-0.469709
2769	0.523808	0.894024	-0.469709
2777	0.521590	0.898536	-0.455555
2786	0.517893	0.903022	-0.443024
2795	0.512776	0.907531	-0.443024
2806	0.503841	0.913939	-0.431930
2813	0.498372	0.918330	-0.431930
2822	0.493974	0.923280	-0.422110
2831	0.489735	0.927600	-0.409977
2894	0.449181	0.960827	-0.396037
2903	0.444357	0.964755	-0.396037
2921	0.433636	0.974198	-0.391578
2932	0.428587	0.978047	-0.388262
2939	0.424005	0.982365	-0.388262
2949	0.420205	0.986137	-0.385327
2957	0.412766	0.991452	-0.385327
2966	0.407048	0.995093	-0.382728
2976	0.401036	0.998742	-0.382728
2984	0.395514	1.002285	-0.380946
2994	0.390971	1.005878	-0.380946
3003	0.383246	1.011439	-0.379369
3011	0.379011	1.014886	-0.379369
3024	0.375626	1.018297	-0.377254
3031	0.373068	1.021728	-0.377254
3038	0.368892	1.026576	-0.375381
3048	0.365660	1.029977	-0.375381
3057	0.363025	1.033379	-0.373723
3065	0.359529	1.037202	-0.373723
3076	0.355177	1.041956	-0.370677
3084	0.353089	1.045285	-0.370677
3092	0.351139	1.048558	-0.367980
3102	0.350912	1.051900	-0.367980
3111	0.349421	1.056674	-0.365592
3119	0.347966	1.059963	-0.365592
3134	0.346618	1.063246	-0.354776
3147	0.341038	1.070307	-0.354776
3156	0.336449	1.074998	-0.350280
3165	0.333844	1.078277	-0.350280
3174	0.331989	1.081492	-0.343940
3182	0.329940	1.084706	-0.339177
3191	0.327341	1.089785	-0.338327
3201	0.326631	1.092987	-0.338327
3210	0.325835	1.096185	-0.333357
3218	0.324563	1.099368	-0.333357
3228	0.322789	1.103960	-0.324945
3237	0.324005	1.107118	-0.317499
3246	0.324654	1.110296	-0.317499
3255	0.325683	1.113474	-0.310906
3263	0.327643	1.118565	-0.310906
3273	0.330193	1.121777	-0.305070
3282	0.332952	1.124968	-0.305070
3292	0.336033	1.128245	-0.293702
3299	0.341040	1.132948	-0.293702
3308	0.344836	1.136252	-0.283638
3318	0.348734	1.140118	-0.283638
3326	0.351842	1.143440	-0.266426
3336	0.354514	1.146869	-0.251189
3346	0.358621	1.151812	-0.251189
3356	0.361145	1.155224	-0.237700
3362	0.362773	1.158641	-0.237700
3374	0.363471	1.162117	-0.225758
3381	0.364097	1.167580	-0.225758
3390	0.365256	1.171072	-0.207021
3400	0.366245	1.174574	-0.207021
3408	0.366560	1.178027	-0.190434
3416	0.368560	1.182997	-0.190434
3426	0.370672	1.186485	-0.168301
3435	0.373268	1.189945	-0.168301
3444	0.375602	1.193969	-0.148708
3455	0.377716	1.199009	-0.148708
3465	0.378191	1.202506	-0.131362
3472	0.378596	1.205986	-0.131362
3480	0.378435	1.209458	-0.108098
3490	0.378515	1.212966	-0.108098
3499	0.375491	1.218438	-0.087502
3507	0.372116	1.221808	-0.087502
3516	0.369112	1.225226	-0.069270
3525	0.366092	1.228570	-0.069270
3533	0.360178	1.233339	-0.047771
3543	0.354394	1.236634	-0.047771
3552	0.348054	1.239825	-0.028739
3563	0.340223	1.243457	-0.028739
3574	0.332049	1.247932	-0.009117
3581	0.326016	1.250933	-0.009117
3661	0.257252	1.278222	0.064662
3670	0.250907	1.280678	0.064662
3678	0.241074	1.284000	0.078054
3688	0.233289	1.286649	0.089908
3697	0.227103	1.288865	0.089908
3705	0.220419	1.291061	0.100403
3716	0.213299	1.293229	0.100403
3725	0.202842	1.296145	0.109694
3733	0.197324	1.298197	0.109694
3742	0.191425	1.300166	0.119599
3751	0.186336	1.302134	0.119599
3759	0.179851	1.305020	0.128367
3768	0.175660	1.306871	0.128367
3780	0.172010	1.308731	0.140918
3787	0.168305	1.310525	0.152030
3797	0.162682	1.313022	0.152030
3853	0.147883	1.323993	0.176480
3868	0.142319	1.327176	0.199983
3876	0.137859	1.329222	0.214506
3886	0.133370	1.330886	0.230406
3895	0.128899	1.332282	0.230406
