TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
683	0.007153	-0.378255	-0.082234
701	0.009358	-0.378348	-0.412553
711	0.009733	-0.378372	-0.415729
719	0.010482	-0.378365	-0.415729
727	0.012749	-0.378296	-0.415729
736	0.023128	-0.378236	-0.415729
745	0.038308	-0.378135	-0.415729
755	0.061889	-0.377861	-0.415729
773	0.159620	-0.375797	-0.421782
782	0.194590	-0.374541	-0.421782
790	0.223230	-0.373036	-0.421782
799	0.246215	-0.371294	-0.421782
805	0.257306	-0.369967	-0.421782
818	0.275656	-0.366169	-0.424651
845	0.288786	-0.358022	-0.424651
863	0.295718	-0.353336	-0.427463
876	0.301133	-0.350905	-0.429924
882	0.311815	-0.347171	-0.429924
890	0.319868	-0.344601	-0.429924
899	0.328130	-0.342004	-0.429924
908	0.338961	-0.338840	-0.429924
916	0.350841	-0.334653	-0.432337
922	0.355980	-0.332653	-0.432337
935	0.362359	-0.329103	-0.432337
944	0.366358	-0.326116	-0.432337
953	0.369544	-0.323140	-0.432337
961	0.371837	-0.318391	-0.434681
970	0.374532	-0.314667	-0.434681
980	0.376075	-0.311546	-0.434681
1171	0.453502	-0.230884	-0.439079
1179	0.454105	-0.227362	-0.439079
1189	0.455018	-0.221984	-0.439079
1197	0.456254	-0.218390	-0.439079
1211	0.458121	-0.214774	-0.439023
1223	0.461434	-0.205115	-0.439023
1233	0.464740	-0.201546	-0.439023
1242	0.469213	-0.197948	-0.439023
1250	0.473999	-0.194292	-0.439023
1259	0.481024	-0.188706	-0.439023
1264	0.483775	-0.186793	-0.438816
1271	0.487112	-0.184972	-0.438816
1278	0.493988	-0.181171	-0.438816
1287	0.501678	-0.176680	-0.438816
1295	0.509890	-0.170811	-0.438816
1307	0.514803	-0.166887	-0.438816
1317	0.517596	-0.162892	-0.438449
1324	0.520251	-0.158913	-0.438449
1331	0.521459	-0.154862	-0.438449
1343	0.523718	-0.148090	-0.438449
1350	0.525824	-0.144040	-0.438449
1359	0.527398	-0.139931	-0.438449
1367	0.528023	-0.135845	-0.437236
1377	0.530656	-0.129663	-0.437236
1385	0.532719	-0.125523	-0.437236
1391	0.533329	-0.123510	-0.437236
1404	0.534676	-0.117246	-0.437236
1412	0.537108	-0.110240	-0.435781
1418	0.538464	-0.106655	-0.435828
1432	0.540027	-0.101843	-0.435828
1440	0.541271	-0.097607	-0.435828
1450	0.544215	-0.091211	-0.435828
1458	0.545835	-0.086939	-0.435828
1467	0.547752	-0.082631	-0.435807
1476	0.549930	-0.077580	-0.435807
1486	0.550477	-0.071072	-0.435807
1494	0.550576	-0.066731	-0.435807
1503	0.551592	-0.062382	-0.435807
1512	0.551102	-0.058044	-0.435694
1521	0.549797	-0.053680	-0.435694
1530	0.548157	-0.047151	-0.435694
1539	0.546660	-0.042062	-0.435694
1548	0.545063	-0.037776	-0.435694
1557	0.543689	-0.033452	-0.435694
1566	0.541688	-0.026980	-0.435493
1576	0.541334	-0.022649	-0.435493
1584	0.541656	-0.018347	-0.435493
1593	0.541221	-0.014024	-0.435493
1601	0.539794	-0.006812	-0.435493
1613	0.540935	-0.002503	-0.435190
1620	0.541603	0.001835	-0.435190
1629	0.542183	0.006144	-0.435190
1638	0.543888	0.012627	-0.435190
1650	0.545168	0.016997	-0.434706
1656	0.546447	0.022100	-0.434706
1665	0.547043	0.026441	-0.434361
1674	0.547073	0.032990	-0.434361
1684	0.547304	0.037334	-0.434361
1692	0.546693	0.041679	-0.434361
1701	0.545066	0.046002	-0.434361
1707	0.544875	0.046764	-0.434361
1715	0.544006	0.050366	-0.434024
1721	0.541435	0.057571	-0.434024
1728	0.538763	0.061898	-0.434024
1738	0.535932	0.066166	-0.434024
1746	0.533532	0.070450	-0.434024
1760	0.529480	0.076789	-0.432376
1767	0.526390	0.081009	-0.432376
1773	0.524050	0.085212	-0.432376
1783	0.523067	0.089387	-0.432376
1792	0.521135	0.096298	-0.432376
1800	0.519131	0.100461	-0.432376
1810	0.519277	0.104573	-0.432376
1819	0.521020	0.108728	-0.430015
1827	0.520521	0.114943	-0.430015
1837	0.520235	0.119072	-0.430015
1847	0.520389	0.123910	-0.430015
1855	0.521061	0.128099	-0.430015
1873	0.519717	0.138489	-0.424417
1881	0.518895	0.142653	-0.424417
1891	0.518673	0.146784	-0.424417
1900	0.517750	0.150939	-0.424417
1910	0.515096	0.157769	-0.424417
1918	0.513829	0.161836	-0.421350
1926	0.513023	0.165913	-0.421350
1936	0.511955	0.170015	-0.421350
1944	0.509343	0.176062	-0.421350
1955	0.508045	0.180123	-0.421350
1963	0.507911	0.184187	-0.418267
1976	0.508353	0.188961	-0.418267
1981	0.508801	0.195013	-0.418267
1990	0.508908	0.199103	-0.418267
1998	0.509572	0.203198	-0.418267
2008	0.509741	0.207277	-0.418267
2016	0.509130	0.213363	-0.415168
2026	0.509354	0.217400	-0.415168
2035	0.510843	0.222151	-0.415168
2043	0.511458	0.226235	-0.415168
2053	0.510760	0.230323	-0.415168
2063	0.508917	0.236366	-0.411766
2071	0.507933	0.240418	-0.411766
2080	0.506753	0.244414	-0.411766
2089	0.504521	0.248444	-0.411766
2098	0.499088	0.255096	-0.411766
2107	0.495346	0.259109	-0.411766
2116	0.491613	0.263159	-0.408061
2125	0.488446	0.267151	-0.408061
2133	0.484340	0.273017	-0.408061
2145	0.482008	0.276887	-0.408061
2152	0.479054	0.280738	-0.408061
2161	0.475411	0.285241	-0.404816
2170	0.473286	0.290919	-0.404816
2179	0.471604	0.294681	-0.404816
2188	0.469948	0.298455	-0.404816
2200	0.468097	0.302188	-0.399444
2207	0.467902	0.307783	-0.399444
2215	0.468273	0.311610	-0.394181
2224	0.468905	0.316061	-0.394181
2233	0.469650	0.319885	-0.394181
2242	0.469844	0.323688	-0.394181
2252	0.471545	0.329387	-0.394181
2260	0.472723	0.333234	-0.388891
2269	0.474656	0.337096	-0.388891
2280	0.476185	0.340960	-0.388891
2287	0.474242	0.347316	-0.388891
2297	0.474226	0.351161	-0.388891
2310	0.475285	0.355013	-0.388891
2316	0.475529	0.358837	-0.384068
2323	0.475220	0.364570	-0.384068
2333	0.472755	0.368376	-0.384068
2341	0.472676	0.372210	-0.384068
2350	0.475121	0.376672	-0.384068
2360	0.478807	0.382350	-0.384068
2369	0.481431	0.386222	-0.379070
2377	0.485180	0.390238	-0.379070
2387	0.489034	0.394322	-0.379070
2395	0.494848	0.400435	-0.379070
2405	0.498149	0.404484	-0.379070
2418	0.500153	0.409231	-0.367670
2423	0.501481	0.413326	-0.367670
2432	0.502400	0.417449	-0.367670
2441	0.503054	0.423533	-0.367670
2449	0.502754	0.427635	-0.367670
2459	0.502702	0.431723	-0.367670
2468	0.502872	0.435820	-0.361455
2477	0.504455	0.442580	-0.361455
2486	0.501883	0.446718	-0.361455
2496	0.493824	0.450851	-0.361455
2503	0.490728	0.454947	-0.361455
2512	0.497372	0.460972	-0.355406
2527	0.498449	0.465068	-0.348102
2540	0.498217	0.473950	-0.348102
2550	0.498909	0.480031	-0.348102
2558	0.495210	0.484124	-0.348102
2567	0.491787	0.488173	-0.342916
2576	0.489379	0.492198	-0.342916
2585	0.491581	0.498146	-0.342916
2594	0.491386	0.502839	-0.342916
2603	0.489193	0.506831	-0.342916
2608	0.488323	0.507971	-0.337415
2617	0.487377	0.510820	-0.337415
2629	0.484595	0.520768	-0.337415
2640	0.480307	0.524808	-0.330554
2648	0.477310	0.528803	-0.330554
2657	0.474264	0.532751	-0.330554
2665	0.467625	0.539129	-0.323780
2676	0.461251	0.542999	-0.323780
2684	0.455521	0.546772	-0.323780
2693	0.450072	0.550521	-0.323780
2703	0.441255	0.555972	-0.323780
2713	0.436450	0.559618	-0.316972
2720	0.431843	0.563803	-0.316972
2730	0.429111	0.567370	-0.316972
2739	0.426239	0.572619	-0.316972
2751	0.424088	0.576191	-0.316972
2757	0.421454	0.579746	-0.316972
2766	0.420038	0.583286	-0.310040
2775	0.417690	0.586805	-0.310040
2782	0.410985	0.592446	-0.310040
2794	0.406989	0.595869	-0.310040
2801	0.403379	0.599259	-0.310040
2810	0.400265	0.602625	-0.310040
2820	0.398123	0.607566	-0.304252
2828	0.394952	0.610899	-0.304252
2838	0.390872	0.614198	-0.304252
2846	0.389123	0.617972	-0.304252
2859	0.386408	0.622777	-0.296348
2865	0.383825	0.626006	-0.288635
2873	0.380460	0.629217	-0.288635
2882	0.378259	0.632415	-0.288635
2891	0.375803	0.637074	-0.288635
2900	0.374549	0.640238	-0.288635
2909	0.373444	0.643890	-0.288635
2919	0.370651	0.647005	-0.282416
2928	0.367455	0.651586	-0.282416
2937	0.366030	0.654697	-0.282416
2945	0.365071	0.657789	-0.282416
2955	0.365477	0.660912	-0.282416
2968	0.367684	0.663997	-0.269549
2975	0.369785	0.669054	-0.269549
2982	0.367664	0.672158	-0.269549
2991	0.365348	0.675274	-0.269549
3000	0.363132	0.678364	-0.269549
3008	0.361033	0.682850	-0.269549
3017	0.358532	0.685887	-0.264536
3023	0.356910	0.687419	-0.264536
3036	0.352569	0.692360	-0.264536
3044	0.349019	0.696724	-0.264536
3053	0.345106	0.699661	-0.264536
3063	0.342192	0.702587	-0.259214
3071	0.339310	0.705488	-0.252712
3082	0.335997	0.709671	-0.252712
3091	0.334238	0.712512	-0.252712
3099	0.330990	0.715792	-0.252712
3108	0.328375	0.718575	-0.252712
3118	0.326528	0.721374	-0.246355
3125	0.325441	0.725447	-0.246355
3135	0.324167	0.728217	-0.246355
3145	0.321616	0.730973	-0.246355
3153	0.319986	0.733709	-0.246355
3161	0.317698	0.738105	-0.239977
3171	0.316023	0.740808	-0.239977
3179	0.314046	0.743485	-0.239977
3190	0.311031	0.746148	-0.234518
3198	0.306683	0.750015	-0.234518
3207	0.304341	0.752614	-0.234518
3216	0.301789	0.755205	-0.228853
3225	0.299689	0.758189	-0.228853
3234	0.297455	0.761931	-0.228853
3243	0.296372	0.764477	-0.228853
3252	0.295229	0.767015	-0.228853
3262	0.293203	0.769544	-0.223056
3270	0.291506	0.773191	-0.223056
3279	0.290866	0.775685	-0.223056
3288	0.289813	0.778556	-0.223056
3299	0.288973	0.781027	-0.223056
3306	0.288660	0.783507	-0.223056
3315	0.289558	0.787118	-0.217078
3324	0.289281	0.789566	-0.217078
3333	0.289254	0.792024	-0.217078
3342	0.290211	0.794484	-0.217078
3352	0.289965	0.798472	-0.217078
3360	0.289425	0.800933	-0.217078
3370	0.289130	0.803409	-0.210913
3378	0.288166	0.805861	-0.210913
3387	0.285626	0.809438	-0.210913
3397	0.283714	0.811876	-0.210913
3410	0.281785	0.814300	-0.201604
3416	0.281522	0.817069	-0.192517
3423	0.282845	0.820561	-0.192517
3429	0.283484	0.822565	-0.192517
3442	0.283350	0.825440	-0.192517
3450	0.283803	0.827860	-0.192517
3460	0.284942	0.831422	-0.192517
3468	0.283997	0.833848	-0.184622
3477	0.282243	0.836633	-0.184622
3487	0.281386	0.839038	-0.184622
3495	0.279946	0.841414	-0.184622
3505	0.278431	0.844890	-0.184622
3518	0.277832	0.847270	-0.168405
3524	0.276571	0.849666	-0.168405
3531	0.274830	0.852037	-0.168405
3539	0.271704	0.855807	-0.168405
3551	0.269115	0.858156	-0.168405
3558	0.267419	0.860455	-0.168405
3568	0.265405	0.862764	-0.161779
3576	0.260719	0.866043	-0.161779
3586	0.258322	0.868301	-0.161779
3594	0.256597	0.870532	-0.161779
3604	0.255295	0.873098	-0.161779
3612	0.254200	0.876321	-0.154893
3626	0.254919	0.878574	-0.154893
3632	0.255972	0.880823	-0.154893
3640	0.256956	0.883079	-0.154893
3648	0.257868	0.886347	-0.154893
3658	0.258402	0.888621	-0.154893
3667	0.259758	0.891235	-0.147985
3676	0.260835	0.893533	-0.147985
3684	0.261925	0.895836	-0.147985
3694	0.263542	0.899206	-0.147985
3702	0.264442	0.901511	-0.147985
3714	0.265822	0.903850	-0.141119
3721	0.267558	0.906194	-0.141119
3730	0.270938	0.910024	-0.141119
3740	0.273523	0.912385	-0.133920
3748	0.275979	0.914821	-0.133920
3757	0.277370	0.917246	-0.133920
3765	0.279012	0.920780	-0.130409
3771	0.279743	0.922772	-0.130409
3785	0.280134	0.926073	-0.130409
3793	0.280108	0.928546	-0.130409
3801	0.280120	0.932104	-0.130409
3813	0.280697	0.934580	-0.126542
3819	0.282592	0.937014	-0.126542
3829	0.284026	0.939512	-0.126542
3838	0.284810	0.943145	-0.126542
3851	0.286638	0.946064	-0.121928
3857	0.288376	0.948609	-0.121928
3865	0.289310	0.951144	-0.117596
3870	0.288810	0.953682	-0.117596
3879	0.288660	0.956861	-0.117596
3892	0.289095	0.959870	-0.117596
3902	0.288367	0.962396	-0.117596
3910	0.287283	0.965283	-0.117596
3920	0.287225	0.968941	-0.113245
3928	0.286855	0.971443	-0.113245
3937	0.286088	0.973949	-0.113245
3947	0.285814	0.976477	-0.113245
3959	0.285488	0.980099	-0.108742
3966	0.285360	0.982621	-0.104552
3973	0.284484	0.985480	-0.104552
3982	0.283521	0.987969	-0.104552
3991	0.282792	0.991548	-0.104552
4001	0.282066	0.993997	-0.104552
4009	0.280608	0.996442	-0.104552
4019	0.278426	0.998886	-0.100384
4028	0.275929	1.001318	-0.100384
4036	0.271462	1.005132	-0.100384
4046	0.269297	1.007508	-0.100384
4054	0.266915	1.009827	-0.100384
4072	0.262989	1.015531	-0.092603
4082	0.260606	1.017848	-0.092603
4091	0.259258	1.020112	-0.092603
4100	0.258606	1.022768	-0.092603
4108	0.257167	1.026031	-0.092603
4117	0.255364	1.028275	-0.088804
4129	0.253643	1.030534	-0.088804
4135	0.252280	1.032748	-0.088804
4144	0.251097	1.035992	-0.088804
4154	0.249858	1.038234	-0.088804
4162	0.248659	1.040767	-0.084975
4177	0.248979	1.042955	-0.081799
4186	0.250333	1.046177	-0.081799
4199	0.250855	1.050623	-0.081799
4208	0.250317	1.052871	-0.081799
4217	0.250694	1.055084	-0.078432
4225	0.249586	1.058612	-0.078432
4231	0.248666	1.060614	-0.078432
4243	0.247821	1.062984	-0.078432
4253	0.248003	1.065177	-0.078432
4263	0.248296	1.068377	-0.075021
4271	0.248169	1.070560	-0.075021
4279	0.247849	1.072752	-0.075021
4289	0.247175	1.075250	-0.075021
4299	0.247407	1.078428	-0.075021
4307	0.246321	1.080595	-0.075021
4316	0.245818	1.082760	-0.071651
4325	0.245636	1.084939	-0.071651
4334	0.243800	1.088077	-0.071651
4342	0.242229	1.090230	-0.071651
4352	0.240786	1.092715	-0.071651
4361	0.239621	1.094833	-0.071651
4372	0.238882	1.097924	-0.067859
4380	0.238453	1.100042	-0.067859
4388	0.237527	1.102125	-0.067859
4400	0.237060	1.104207	-0.067859
4425	0.239839	1.111760	-0.063921
4434	0.241307	1.113905	-0.063921
4442	0.243117	1.115996	-0.063921
4450	0.242449	1.119054	-0.063921
4462	0.242535	1.121169	-0.059922
4469	0.242548	1.123264	-0.059922
4479	0.242833	1.125712	-0.059922
4487	0.243740	1.128757	-0.059922
4496	0.243587	1.130878	-0.059922
4509	0.244727	1.132969	-0.055617
4515	0.245057	1.135094	-0.051579
4523	0.243427	1.138119	-0.051579
4535	0.241873	1.140569	-0.051579
4541	0.240626	1.142709	-0.051579
4550	0.240049	1.144749	-0.051579
4556	0.239609	1.146800	-0.051579
4564	0.238952	1.148570	-0.047590
4571	0.238256	1.149773	-0.047590
4577	0.237061	1.151775	-0.047590
4589	0.234544	1.153809	-0.047590
4596	0.233126	1.155833	-0.047590
4604	0.231311	1.158981	-0.047590
4618	0.230720	1.160948	-0.038428
4624	0.229882	1.162938	-0.038428
4632	0.228214	1.164884	-0.038428
4642	0.225524	1.167689	-0.038428
4650	0.223942	1.169610	-0.038428
4658	0.221194	1.171493	-0.038428
4667	0.217806	1.173641	-0.033281
4676	0.213063	1.176297	-0.033281
4686	0.210660	1.178134	-0.033281
4694	0.208029	1.179890	-0.033281
4704	0.206203	1.181678	-0.033281
4712	0.203485	1.184202	-0.028164
4722	0.201302	1.186212	-0.022835
4732	0.200276	1.187916	-0.022835
4739	0.199638	1.189642	-0.022835
4750	0.198606	1.191397	-0.022835
4757	0.197011	1.193858	-0.022835
4767	0.195837	1.195596	-0.017764
4776	0.196228	1.197333	-0.017764
4784	0.195672	1.199047	-0.017764
4793	0.192784	1.201739	-0.017764
4804	0.191238	1.203454	-0.017764
4812	0.189982	1.205121	-0.017764
4821	0.188294	1.206835	-0.012835
4829	0.186561	1.209224	-0.012835
4840	0.184325	1.210900	-0.007885
4848	0.183250	1.212544	-0.007885
4858	0.182337	1.214456	-0.007885
4866	0.182711	1.216813	-0.002781
4875	0.182605	1.218515	-0.002781
4884	0.181425	1.220216	-0.002781
4893	0.180260	1.221855	-0.002781
4901	0.179131	1.223483	-0.002781
4913	0.176311	1.226092	0.002286
4920	0.175748	1.227669	0.002286
4929	0.175461	1.229296	0.002286
4938	0.175251	1.230918	0.002286
4951	0.173746	1.233200	0.002286
4957	0.173537	1.234794	0.002286
4966	0.172887	1.236408	0.007253
4974	0.171620	1.237968	0.007253
4982	0.168954	1.240426	0.007253
4988	0.167243	1.241737	0.007253
5002	0.164997	1.243535	0.007253
5010	0.163990	1.245016	0.007253
5019	0.161709	1.247167	0.010883
5028	0.159783	1.248646	0.010883
5038	0.157564	1.250340	0.010883
5046	0.155237	1.251786	0.010883
5059	0.151839	1.253828	0.010883
5065	0.149874	1.255249	0.014601
5127	0.131190	1.265126	0.018314
5136	0.127724	1.266866	0.018314
5145	0.125252	1.268034	0.018314
5154	0.122252	1.269174	0.018314
5168	0.112796	1.272099	0.025574
5181	0.109433	1.273192	0.025574
5190	0.106390	1.274297	0.025574
5199	0.103702	1.275347	0.025574
5208	0.099383	1.276774	0.025574
5213	0.098265	1.277252	0.028985
5219	0.097266	1.277806	0.028985
5226	0.094616	1.278898	0.028985
5236	0.091513	1.279866	0.028985
5245	0.087378	1.281157	0.028985
5254	0.085082	1.282027	0.028985
5262	0.082759	1.282868	0.028985
5268	0.081656	1.283296	0.032097
5277	0.080262	1.283737	0.032097
5292	0.074619	1.285820	0.032097
5299	0.073839	1.286614	0.032097
5308	0.072377	1.287455	0.032097
5353	0.059831	1.291769	0.035328
5363	0.056057	1.292736	0.038556
5370	0.055167	1.293386	0.038556
5390	0.052390	1.294615	0.041297
5399	0.052163	1.295462	0.041297
5407	0.052971	1.296050	0.041297
5412	0.053130	1.296431	0.043836
5426	0.052967	1.297405	0.043836
5435	0.053769	1.298023	0.043836
5442	0.054251	1.298881	0.043836
5453	0.054156	1.299514	0.043836
5462	0.054642	1.300111	0.043836
5472	0.056027	1.300770	0.046215
5480	0.059094	1.301774	0.046215
5488	0.060140	1.302409	0.046215
5501	0.060007	1.303043	0.048479
5508	0.061605	1.303696	0.048479
5515	0.064570	1.304589	0.050124
5524	0.065740	1.305280	0.050124
5533	0.066402	1.306086	0.050124
5542	0.067099	1.306765	0.050124
5550	0.069282	1.307702	0.050124
5561	0.069274	1.308407	0.050124
5569	0.068359	1.309074	0.051991
5578	0.069271	1.309804	0.051991
