TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
1234	-0.825199	-2.929783	0.750000
1281	-0.813890	-2.967505	0.750000
1289	-0.810446	-2.977574	0.750000
1298	-0.809289	-2.984269	0.750000
2046	-0.831267	-3.599458	0.750000
2054	-0.839014	-3.609039	0.750000
2066	-0.842064	-3.615362	0.750000
2073	-0.843616	-3.621586	0.750000
2082	-0.843879	-3.627952	0.750000
2091	-0.841395	-3.638723	0.750000
2102	-0.839962	-3.644962	0.750000
2109	-0.838299	-3.651339	0.750000
2118	-0.836627	-3.657778	0.750000
2127	-0.831403	-3.667394	0.750000
2136	-0.827740	-3.673749	0.750000
2147	-0.824965	-3.680020	0.750000
2154	-0.822240	-3.687379	0.750000
2163	-0.819445	-3.693604	0.750000
2168	-0.817862	-3.696727	0.750000
2177	-0.815007	-3.703042	0.750000
2190	-0.810151	-3.715269	0.750000
2253	-0.780144	-3.764303	0.750000
2262	-0.778884	-3.770122	0.750000
2271	-0.775120	-3.776033	0.750000
2280	-0.766569	-3.785901	0.750000
2286	-0.762582	-3.790835	0.750000
2299	-0.756153	-3.797228	0.750000
2363	-0.639612	-3.839209	0.750000
2371	-0.628747	-3.843713	0.750000
2388	-0.603748	-3.852683	0.750000
2397	-0.586142	-3.860085	0.750000
2407	-0.579812	-3.864222	0.750000
2416	-0.574066	-3.868262	0.750000
2429	-0.567337	-3.872381	0.750000
2435	-0.558593	-3.878395	0.750000
2443	-0.557479	-3.882307	0.750000
2451	-0.557528	-3.886225	0.750000
2461	-0.556002	-3.890137	0.750000
2471	-0.552173	-3.896791	0.750000
2480	-0.550935	-3.900551	0.750000
2488	-0.551677	-3.904478	0.750000
2497	-0.553628	-3.908303	0.750000
2505	-0.558998	-3.914502	0.750000
2514	-0.563968	-3.918548	0.750000
2524	-0.569609	-3.922590	0.750000
2532	-0.574707	-3.927492	0.750000
2543	-0.577920	-3.931640	0.750000
2551	-0.585124	-3.938164	0.750000
2560	-0.590897	-3.942503	0.750000
2568	-0.596929	-3.946881	0.750000
2580	-0.602361	-3.951196	0.750000
2586	-0.613205	-3.958923	0.750000
2598	-0.620983	-3.963352	0.750000
2605	-0.628825	-3.967825	0.750000
2613	-0.635646	-3.972424	0.750000
2622	-0.643201	-3.979752	0.750000
2634	-0.648796	-3.984502	0.750000
2641	-0.655431	-3.989449	0.750000
2653	-0.661931	-3.994398	0.750000
2660	-0.668690	-4.002932	0.750000
2668	-0.672289	-4.008013	0.750000
2677	-0.675918	-4.013100	0.750000
2688	-0.679716	-4.018135	0.750000
2695	-0.681523	-4.026012	0.750000
2700	-0.682062	-4.030721	0.750000
2713	-0.681027	-4.037015	0.750000
2722	-0.680036	-4.042093	0.750000
2731	-0.678868	-4.047136	0.750000
2740	-0.678190	-4.054969	0.750000
2750	-0.679426	-4.060002	0.750000
2763	-0.681548	-4.065081	0.750000
2769	-0.683546	-4.070133	0.750000
2776	-0.688234	-4.078945	0.750000
2785	-0.692296	-4.084152	0.750000
2795	-0.695654	-4.089288	0.750000
2803	-0.697655	-4.094581	0.750000
2812	-0.700240	-4.102437	0.750000
2821	-0.701383	-4.107675	0.750000
2830	-0.700851	-4.112783	0.750000
2839	-0.698743	-4.118908	0.750000
2848	-0.691938	-4.126742	0.750000
2858	-0.686196	-4.131728	0.750000
2871	-0.680029	-4.136783	0.750000
2877	-0.673543	-4.141659	0.750000
2884	-0.666083	-4.146589	0.750000
2894	-0.652814	-4.153818	0.750000
2902	-0.643566	-4.159376	0.750000
2912	-0.635820	-4.163869	0.750000
2920	-0.627046	-4.168398	0.750000
2930	-0.613757	-4.175091	0.750000
2939	-0.605018	-4.179318	0.750000
2947	-0.597289	-4.183584	0.750000
2956	-0.589402	-4.187832	0.750000
2966	-0.576728	-4.194820	0.750000
2979	-0.569184	-4.198888	0.750000
2986	-0.561700	-4.202763	0.750000
2993	-0.553668	-4.206676	0.750000
3003	-0.540966	-4.212533	0.750000
3010	-0.532798	-4.216315	0.750000
3016	-0.527525	-4.218792	0.750000
3029	-0.514729	-4.224319	0.750000
3039	-0.500089	-4.229764	0.750000
3047	-0.489973	-4.233198	0.750000
3056	-0.479962	-4.236667	0.750000
3064	-0.470292	-4.240105	0.750000
3070	-0.467181	-4.241158	0.750000
3076	-0.460643	-4.243408	0.750000
3083	-0.444699	-4.249076	0.750000
3092	-0.436360	-4.252323	0.750000
3101	-0.428747	-4.255470	0.750000
3110	-0.420850	-4.258690	0.750000
3119	-0.409866	-4.263608	0.750000
3128	-0.404197	-4.266696	0.750000
3137	-0.399358	-4.269859	0.750000
3146	-0.395211	-4.272951	0.750000
3155	-0.391052	-4.278450	0.750000
3165	-0.388297	-4.281596	0.750000
3173	-0.386755	-4.284806	0.750000
3182	-0.385543	-4.288031	0.750000
3192	-0.385539	-4.293029	0.750000
3203	-0.385944	-4.296297	0.750000
3210	-0.386646	-4.299604	0.750000
3219	-0.388903	-4.303633	0.750000
3227	-0.391883	-4.309004	0.750000
3236	-0.394325	-4.312504	0.750000
3245	-0.396112	-4.316067	0.750000
3254	-0.398806	-4.319611	0.750000
3264	-0.402200	-4.323219	0.750000
3271	-0.407334	-4.329631	0.750000
3281	-0.412310	-4.333381	0.750000
3290	-0.417695	-4.337143	0.750000
3299	-0.423833	-4.341032	0.750000
3313	-0.434068	-4.347013	0.750000
3319	-0.441358	-4.350938	0.750000
3326	-0.448857	-4.355015	0.750000
3335	-0.458753	-4.359908	0.750000
3344	-0.471962	-4.366269	0.750000
3353	-0.481070	-4.370489	0.750000
3362	-0.490109	-4.374823	0.750000
3372	-0.498910	-4.379140	0.750000
3380	-0.512407	-4.385926	0.750000
3391	-0.520964	-4.390373	0.750000
3399	-0.529896	-4.395765	0.750000
3408	-0.537204	-4.400255	0.750000
3424	-0.555953	-4.411929	0.750000
3434	-0.563772	-4.416655	0.750000
3443	-0.571430	-4.421452	0.750000
3449	-0.577820	-4.426124	0.750000
3462	-0.587566	-4.434267	0.750000
3470	-0.593339	-4.439087	0.750000
3480	-0.597943	-4.443859	0.750000
3488	-0.601872	-4.448675	0.750000
3497	-0.610296	-4.456093	0.750000
3507	-0.614379	-4.460916	0.750000
3515	-0.618039	-4.465797	0.750000
3529	-0.621684	-4.471453	0.750000
3542	-0.628558	-4.483737	0.750000
3551	-0.630417	-4.488594	0.750000
3561	-0.630854	-4.493399	0.750000
3569	-0.630643	-4.498228	0.750000
3579	-0.627996	-4.505467	0.750000
3588	-0.623900	-4.511043	0.750000
3597	-0.619252	-4.515674	0.750000
3605	-0.613523	-4.520278	0.750000
3614	-0.602724	-4.527225	0.750000
3619	-0.598797	-4.529532	0.750000
3625	-0.594196	-4.531653	0.750000
3632	-0.584664	-4.536053	0.750000
3645	-0.574009	-4.540338	0.750000
3652	-0.554644	-4.547430	0.750000
3660	-0.543710	-4.551499	0.750000
3669	-0.531956	-4.555486	0.750000
3679	-0.520933	-4.559389	0.750000
3688	-0.504966	-4.565247	0.750000
3700	-0.494279	-4.568920	0.750000
3706	-0.484002	-4.572496	0.750000
3714	-0.472281	-4.576681	0.750000
3724	-0.457710	-4.582061	0.750000
3732	-0.449955	-4.585465	0.750000
3742	-0.442785	-4.588776	0.750000
3753	-0.436630	-4.592086	0.750000
3759	-0.431738	-4.595374	0.750000
3768	-0.423526	-4.601050	0.750000
3776	-0.419781	-4.604338	0.750000
3788	-0.417770	-4.607563	0.750000
3795	-0.416698	-4.610851	0.750000
3800	-0.416006	-4.613679	0.750000
3813	-0.415339	-4.619154	0.750000
3823	-0.415851	-4.622491	0.750000
3831	-0.417505	-4.625864	0.750000
3841	-0.420617	-4.631722	0.750000
3849	-0.423568	-4.635205	0.750000
3868	-0.430692	-4.642240	0.750000
3876	-0.435690	-4.647780	0.750000
3884	-0.438610	-4.651452	0.750000
3890	-0.442008	-4.655164	0.750000
3904	-0.446306	-4.659575	0.750000
3912	-0.450944	-4.665442	0.750000
3922	-0.454049	-4.669300	0.750000
3931	-0.456329	-4.673099	0.750000
3939	-0.458808	-4.677000	0.750000
3948	-0.460448	-4.680960	0.750000
3957	-0.462961	-4.687773	0.750000
3971	-0.464345	-4.691739	0.750000
3977	-0.465414	-4.695751	0.750000
3984	-0.465689	-4.699778	0.750000
3993	-0.465653	-4.705898	0.750000
4002	-0.465273	-4.709907	0.750000
4011	-0.465634	-4.713911	0.750000
4021	-0.466861	-4.717921	0.750000
4029	-0.468219	-4.724769	0.750000
4039	-0.469249	-4.728795	0.750000
4047	-0.469719	-4.732774	0.750000
4057	-0.471237	-4.736746	0.750000
4065	-0.473524	-4.742844	0.750000
4074	-0.474828	-4.746835	0.750000
4093	-0.478708	-4.755464	0.750000
4101	-0.482688	-4.761569	0.750000
4111	-0.485583	-4.765540	0.750000
4120	-0.488276	-4.769529	0.750000
4128	-0.491222	-4.773519	0.750000
4137	-0.493983	-4.777534	0.750000
4147	-0.498851	-4.784378	0.750000
4156	-0.501617	-4.788398	0.750000
4165	-0.503818	-4.792402	0.750000
4174	-0.506107	-4.796355	0.750000
4182	-0.509928	-4.802488	0.750000
4193	-0.511272	-4.806531	0.750000
4201	-0.512738	-4.810545	0.750000
4210	-0.514792	-4.815305	0.750000
4219	-0.516988	-4.821422	0.750000
4229	-0.517892	-4.825384	0.750000
4236	-0.519711	-4.829411	0.750000
4248	-0.520901	-4.833505	0.750000
4255	-0.522935	-4.839692	0.750000
4264	-0.524665	-4.844452	0.750000
4273	-0.525103	-4.848533	0.750000
4278	-0.525058	-4.852582	0.750000
4290	-0.524584	-4.856660	0.750000
4304	-0.522532	-4.862891	0.750000
4310	-0.521009	-4.866982	0.750000
4318	-0.519117	-4.871081	0.750000
4327	-0.516680	-4.875148	0.750000
4336	-0.510852	-4.882038	0.750000
4344	-0.506438	-4.886079	0.750000
4354	-0.501569	-4.890104	0.750000
4363	-0.495599	-4.894082	0.750000
4371	-0.486824	-4.900118	0.750000
4382	-0.480789	-4.904008	0.750000
4390	-0.474133	-4.907847	0.750000
4399	-0.466688	-4.912373	0.750000
4413	-0.457284	-4.918174	0.735040
4419	-0.451694	-4.921928	0.647094
4426	-0.446482	-4.925697	0.647094
4435	-0.441666	-4.929398	0.647094
4444	-0.435281	-4.934962	0.647094
4453	-0.432149	-4.938617	0.647094
4462	-0.429323	-4.942931	0.647094
4471	-0.426488	-4.946587	0.560812
4480	-0.423495	-4.950276	0.560812
4490	-0.420724	-4.955902	0.560812
4498	-0.419440	-4.959468	0.560812
4507	-0.419601	-4.963152	0.560812
4527	-0.417922	-4.973197	0.473490
4534	-0.412964	-4.976873	0.473490
4544	-0.407876	-4.980516	0.473490
4552	-0.402160	-4.984132	0.473490
4562	-0.395240	-4.989623	0.473490
4571	-0.393730	-4.993110	0.384988
4580	-0.394162	-4.996658	0.384988
4588	-0.395888	-5.000845	0.384988
4597	-0.400481	-5.006318	0.384988
4606	-0.405005	-5.009968	0.384988
4616	-0.408222	-5.013564	0.384988
4624	-0.407833	-5.017194	0.205401
4635	-0.404186	-5.022770	0.205401
4642	-0.400993	-5.027011	0.205401
4652	-0.396126	-5.030556	0.205401
4660	-0.389048	-5.034061	0.205401
4670	-0.381286	-5.037443	0.116796
4679	-0.369374	-5.042437	0.116796
4688	-0.361918	-5.045667	0.116796
4697	-0.352664	-5.048790	0.116796
4706	-0.341679	-5.051863	0.116796
4714	-0.327199	-5.056705	0.116796
4720	-0.320924	-5.058674	0.032562
4729	-0.316992	-5.059493	0.032562
4744	-0.297318	-5.064651	0.032562
4750	-0.283350	-5.068400	0.032562
4760	-0.275049	-5.070787	0.032562
4769	-0.264513	-5.073433	0.000000
4778	-0.255125	-5.075601	0.000000
4786	-0.240946	-5.078652	0.000000
4796	-0.232454	-5.080515	0.000000
4805	-0.224065	-5.082254	0.000000
4814	-0.216611	-5.083932	0.000000
4823	-0.205809	-5.086380	0.000000
4832	-0.196978	-5.088159	0.000000
4841	-0.188317	-5.089529	0.000000
4853	-0.179815	-5.090828	0.000000
4860	-0.171398	-5.092048	0.000000
4867	-0.158972	-5.093744	0.000000
4877	-0.152030	-5.094702	0.000000
4886	-0.146033	-5.095596	0.000000
4895	-0.138940	-5.096571	0.000000
4904	-0.130977	-5.097715	0.000000
4913	-0.125990	-5.098337	0.000000
4922	-0.121546	-5.098944	0.000000
4931	-0.117292	-5.099483	0.000000
4940	-0.110440	-5.100320	0.000000
4950	-0.107034	-5.100792	0.000000
4968	-0.098650	-5.101669	0.000000
4976	-0.093042	-5.102209	0.000000
4985	-0.088890	-5.102478	0.000000
4994	-0.085183	-5.102713	0.000000
4999	-0.082610	-5.102885	0.000000
5012	-0.077474	-5.103219	0.000000
5022	-0.074076	-5.103396	-0.011067
5031	-0.071028	-5.103464	-0.011067
5039	-0.067650	-5.103523	-0.011067
5048	-0.064296	-5.103600	-0.011067
5058	-0.061434	-5.103786	-0.011067
5071	-0.059395	-5.103848	-0.025259
5077	-0.057840	-5.103892	-0.025259
5085	-0.056205	-5.103958	-0.025259
5093	-0.052220	-5.104096	-0.025259
5102	-0.049886	-5.104130	-0.025259
5112	-0.047169	-5.104125	-0.025259
5121	-0.045001	-5.104145	-0.039189
5129	-0.040513	-5.104236	-0.039189
5138	-0.036389	-5.104250	-0.039189
5144	-0.034030	-5.104225	-0.039189
5156	-0.024683	-5.104095	-0.039189
5165	-0.014374	-5.103959	-0.039189
5184	-0.002546	-5.103735	-0.053613
5193	0.002748	-5.103585	-0.053613
5202	0.009051	-5.103392	-0.053613
5212	0.014541	-5.103209	-0.053613
5220	0.018092	-5.102968	-0.069292
5229	0.021692	-5.102797	-0.069292
5239	0.024894	-5.102685	-0.069292
5247	0.028193	-5.102592	-0.069292
5255	0.028873	-5.102477	-0.069292
5265	0.029427	-5.102447	-0.069292
5273	0.028738	-5.102474	-0.084961
5283	0.026492	-5.102763	-0.084961
5292	0.024466	-5.103007	-0.084961
5301	0.022449	-5.103267	-0.084961
5310	0.020527	-5.103204	-0.084961
5319	0.016678	-5.103236	-0.101372
5328	0.014651	-5.103242	-0.101372
5337	0.012590	-5.103466	-0.101372
5346	0.010136	-5.103746	-0.101372
5355	0.006255	-5.104294	-0.101372
5364	0.003726	-5.104659	-0.101372
5373	0.001701	-5.105040	-0.117554
5382	0.000466	-5.105424	-0.117554
5392	-0.000433	-5.105859	-0.117554
5404	-0.000402	-5.106694	-0.117554
5410	0.001647	-5.107057	-0.117554
5418	0.003547	-5.107225	-0.133980
5427	0.005405	-5.107322	-0.133980
5436	0.009270	-5.107552	-0.133980
5444	0.013064	-5.107639	-0.133980
5456	0.017574	-5.107701	-0.133980
5463	0.023454	-5.107655	-0.133980
5472	0.030693	-5.107437	-0.150227
5482	0.036638	-5.107071	-0.150227
5490	0.043477	-5.106689	-0.150227
5499	0.050041	-5.106259	-0.150227
5518	0.067819	-5.104589	-0.166564
5526	0.074301	-5.103767	-0.166564
5531	0.081693	-5.102998	-0.166564
5541	0.095736	-5.101577	-0.166564
5552	0.105291	-5.100365	-0.166564
5563	0.115625	-5.098998	-0.166564
5571	0.125430	-5.097209	-0.182325
5580	0.134857	-5.095136	-0.182325
5590	0.149774	-5.091872	-0.182325
5598	0.158170	-5.089854	-0.182325
5607	0.167260	-5.087796	-0.182325
5625	0.189131	-5.082290	-0.198240
5634	0.196851	-5.079958	-0.198240
5644	0.204887	-5.077197	-0.198240
5652	0.213579	-5.074818	-0.198240
5662	0.224238	-5.071064	-0.198240
5670	0.229531	-5.068343	-0.213900
5679	0.235060	-5.065419	-0.213900
5688	0.239766	-5.062400	-0.213900
5698	0.244257	-5.058209	-0.213900
5707	0.244290	-5.054911	-0.213900
5716	0.243597	-5.052015	-0.213900
5724	0.243804	-5.049138	-0.228317
5743	0.241934	-5.042127	-0.241304
5751	0.241172	-5.039358	-0.241304
5761	0.240896	-5.036604	-0.241304
5770	0.240128	-5.033470	-0.252714
5779	0.238293	-5.029518	-0.252714
5788	0.237742	-5.026900	-0.252714
5797	0.239052	-5.024407	-0.252714
5806	0.239390	-5.022026	-0.252714
5814	0.239111	-5.018482	-0.252714
5820	0.239188	-5.017075	-0.262991
5826	0.239753	-5.015833	-0.262991
5834	0.241002	-5.012902	-0.262991
5844	0.242432	-5.010093	-0.272438
5851	0.245707	-5.006367	-0.272438
5860	0.249727	-5.003867	-0.272438
5869	0.254517	-5.001552	-0.280545
5878	0.259662	-4.999174	-0.280545
5887	0.270744	-4.995774	-0.280545
5896	0.278610	-4.993052	-0.280545
5906	0.284663	-4.990740	-0.280545
5914	0.292501	-4.988462	-0.280545
5923	0.301432	-4.986175	-0.287504
5932	0.313938	-4.982588	-0.287504
5941	0.322600	-4.979975	-0.287504
5953	0.333399	-4.976863	-0.293249
5959	0.343798	-4.974225	-0.293249
5967	0.359162	-4.970410	-0.297506
5977	0.368243	-4.967629	-0.297506
5986	0.377672	-4.964778	-0.297506
5995	0.387733	-4.961921	-0.297506
6005	0.400437	-4.957670	-0.297506
6014	0.409424	-4.954130	-0.297506
6022	0.417425	-4.951084	-0.300978
6031	0.425204	-4.947949	-0.300978
6040	0.435461	-4.943264	-0.300978
6051	0.441053	-4.940085	-0.300978
6068	0.450638	-4.933616	-0.307881
6076	0.456559	-4.927928	-0.307881
6084	0.457801	-4.924195	-0.307881
6094	0.458827	-4.920483	-0.307881
6104	0.459816	-4.916795	-0.307881
6112	0.459118	-4.913109	-0.307881
6121	0.457692	-4.907763	-0.311281
6131	0.457798	-4.903991	-0.311281
6139	0.457668	-4.900279	-0.311281
6149	0.456213	-4.895914	-0.311281
6157	0.453638	-4.890457	-0.311281
6171	0.452193	-4.886618	-0.314524
6176	0.450362	-4.882675	-0.314524
6184	0.448340	-4.878785	-0.314524
6192	0.444511	-4.873125	-0.314524
6204	0.442188	-4.868611	-0.314524
6212	0.440067	-4.864776	-0.314524
6221	0.437240	-4.860897	-0.317164
6230	0.433770	-4.855223	-0.317164
6238	0.432503	-4.851441	-0.317164
6247	0.431853	-4.847640	-0.317164
6257	0.430302	-4.843841	-0.317164
6265	0.429945	-4.837602	-0.317164
6280	0.430137	-4.833751	-0.323312
6286	0.428845	-4.829905	-0.323312
6293	0.426841	-4.826091	-0.323312
6302	0.424203	-4.822330	-0.323312
6311	0.420867	-4.816778	-0.323312
6320	0.420027	-4.813071	-0.326840
6329	0.419777	-4.808618	-0.326840
6338	0.418213	-4.804798	-0.326840
6346	0.416398	-4.799184	-0.326840
6358	0.414766	-4.795422	-0.326840
6366	0.413439	-4.791714	-0.326840
6374	0.411937	-4.788052	-0.330343
6385	0.409188	-4.781962	-0.335440
6401	0.404836	-4.774660	-0.335440
6410	0.401553	-4.771052	-0.335440
6422	0.398793	-4.765780	-0.339586
6428	0.397103	-4.762262	-0.339586
6438	0.395976	-4.758709	-0.339586
6447	0.396017	-4.755144	-0.339586
6455	0.397429	-4.751033	-0.339586
6464	0.399606	-4.745744	-0.339586
6474	0.401673	-4.742123	-0.343710
6482	0.403345	-4.738528	-0.343710
6491	0.404150	-4.734993	-0.343710
6503	0.405499	-4.729812	-0.348596
6510	0.406524	-4.726357	-0.348596
6518	0.406988	-4.722281	-0.353264
6527	0.406814	-4.718715	-0.353264
6536	0.409415	-4.713488	-0.353264
6545	0.411866	-4.709948	-0.353264
6555	0.412052	-4.706382	-0.353264
6563	0.411593	-4.702840	-0.353264
6572	0.412961	-4.697567	-0.357728
6581	0.413402	-4.693443	-0.357728
6590	0.412311	-4.689938	-0.357728
6600	0.410683	-4.686423	-0.357728
6613	0.409553	-4.681369	-0.361594
6626	0.411222	-4.674590	-0.364071
6636	0.412815	-4.671223	-0.364071
6644	0.416085	-4.667335	-0.364071
6653	0.422000	-4.662258	-0.364071
6663	0.425726	-4.658788	-0.364071
6672	0.429712	-4.655260	-0.366385
6680	0.434592	-4.651777	-0.366385
6691	0.442937	-4.646563	-0.366385
6698	0.448227	-4.642947	-0.366385
6704	0.450085	-4.641497	-0.366385
6721	0.457670	-4.634982	-0.370733
6727	0.464835	-4.629434	-0.370733
6734	0.469042	-4.625708	-0.370733
6744	0.472425	-4.621901	-0.370733
6752	0.476458	-4.618092	-0.370733
6761	0.485651	-4.611734	-0.370733
6771	0.491580	-4.607772	-0.371822
6780	0.496861	-4.603711	-0.371822
6789	0.502253	-4.599602	-0.371822
6799	0.509084	-4.593411	-0.371822
6807	0.513390	-4.589152	-0.371822
6816	0.517816	-4.584830	-0.371822
6825	0.520909	-4.579758	-0.373116
6835	0.524107	-4.575272	-0.373116
6844	0.528392	-4.568529	-0.373116
6852	0.528679	-4.563914	-0.373116
6860	0.527197	-4.559308	-0.373116
6870	0.525107	-4.554738	-0.373364
6879	0.519521	-4.548019	-0.373364
6889	0.512840	-4.542730	-0.373364
6897	0.506350	-4.538232	-0.373364
6907	0.499725	-4.533796	-0.373364
6914	0.487097	-4.527323	-0.373364
6920	0.481412	-4.524838	-0.373459
6925	0.475507	-4.523026	-0.373459
6933	0.462409	-4.518903	-0.373459
6944	0.450377	-4.514807	-0.373459
6952	0.432619	-4.508287	-0.373459
6960	0.423106	-4.504440	-0.373459
6969	0.414942	-4.500627	-0.373822
6978	0.410413	-4.496852	-0.373822
6987	0.405652	-4.491460	-0.373822
6995	0.403052	-4.487916	-0.373822
7006	0.401565	-4.484348	-0.373822
7015	0.401996	-4.480289	-0.373822
7023	0.405459	-4.476772	-0.373875
7031	0.412768	-4.471456	-0.373875
7043	0.416905	-4.467811	-0.373875
7053	0.422442	-4.464178	-0.375467
7059	0.428426	-4.460455	-0.375467
7069	0.435983	-4.454943	-0.376091
7077	0.441839	-4.450556	-0.376091
7086	0.447745	-4.446791	-0.376091
7095	0.455616	-4.442974	-0.376091
7105	0.466571	-4.437180	-0.376091
7113	0.475421	-4.433258	-0.376091
7123	0.485805	-4.429195	-0.376385
7132	0.495968	-4.425060	-0.376385
7140	0.513119	-4.418174	-0.376385
7151	0.521817	-4.413883	-0.376385
7168	0.540026	-4.405068	-0.376406
7176	0.547881	-4.400555	-0.376406
7186	0.554839	-4.393697	-0.376406
7194	0.558255	-4.389102	-0.376406
7203	0.561789	-4.383678	-0.376406
7212	0.563623	-4.379042	-0.376406
7222	0.564969	-4.372130	-0.376088
7230	0.565785	-4.367470	-0.376088
7240	0.565375	-4.362745	-0.376088
7248	0.563736	-4.358046	-0.376088
7257	0.558867	-4.351111	-0.376088
7271	0.554813	-4.345716	-0.374768
7277	0.550962	-4.341101	-0.374768
7285	0.546538	-4.336544	-0.374768
7294	0.537296	-4.329834	-0.374768
7303	0.531039	-4.325393	-0.374768
7311	0.524786	-4.320994	-0.374768
