TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
 2508	-0.657112	-3.519298	0.750000
 2515	-0.643527	-3.523983	0.750000
 2524	-0.630006	-3.528667	0.750000
 2533	-0.609949	-3.535709	0.750000
 2542	-0.597606	-3.540098	0.750000
 2551	-0.586127	-3.544499	0.750000
 2561	-0.572348	-3.549418	0.750000
 2570	-0.555399	-3.555670	0.750000
 2578	-0.546902	-3.559644	0.750000
 2587	-0.539612	-3.563541	0.750000
 2596	-0.530716	-3.567334	0.750000
 2605	-0.518070	-3.573169	0.750000
 2619	-0.511845	-3.576737	0.750000
 2626	-0.508158	-3.580981	0.750000
 2632	-0.506023	-3.584574	0.750000
 2641	-0.504158	-3.588183	0.750000
 2649	-0.503717	-3.593749	0.750000
 2656	-0.506809	-3.597294	0.750000
 2669	-0.510467	-3.600880	0.750000
 2678	-0.514466	-3.604579	0.750000
 2687	-0.522307	-3.610939	0.750000
 2695	-0.529023	-3.614666	0.750000
 2704	-0.536828	-3.618505	0.750000
 2714	-0.544106	-3.622362	0.750000
 2726	-0.555832	-3.628552	0.750000
 2732	-0.564355	-3.632525	0.750000
 2741	-0.573468	-3.636648	0.750000
 2750	-0.581526	-3.640798	0.750000
 2758	-0.592651	-3.648138	0.750000
 2767	-0.600951	-3.652495	0.750000
 2776	-0.608773	-3.656910	0.750000
 2786	-0.615232	-3.661341	0.750000
 2795	-0.621722	-3.668238	0.750000
 2804	-0.624424	-3.672837	0.750000
 2813	-0.625324	-3.678197	0.750000
 2821	-0.623900	-3.682786	0.750000
 2835	-0.618387	-3.687376	0.750000
 2840	-0.602463	-3.694188	0.750000
 2849	-0.590939	-3.698583	0.750000
 2859	-0.578509	-3.702781	0.750000
 2867	-0.564486	-3.706871	0.750000
 2875	-0.541151	-3.713816	0.750000
 2887	-0.527510	-3.717714	0.750000
 2894	-0.513911	-3.721414	0.750000
 2903	-0.501668	-3.725110	0.750000
 2912	-0.487564	-3.730545	0.750000
 2922	-0.480776	-3.733930	0.750000
 2930	-0.476685	-3.737384	0.750000
 2938	-0.473606	-3.741458	0.750000
 2948	-0.473536	-3.746755	0.750000
 2957	-0.475944	-3.750114	0.750000
 2966	-0.479514	-3.753508	0.750000
 2975	-0.484414	-3.757002	0.750000
 2984	-0.490625	-3.760482	0.750000
 2992	-0.502365	-3.766092	0.750000
 3002	-0.511023	-3.770453	0.750000
 3011	-0.518638	-3.774236	0.750000
 3020	-0.526962	-3.778018	0.750000
 3030	-0.539289	-3.784007	0.750000
 3038	-0.547572	-3.788025	0.750000
 3047	-0.556230	-3.792166	0.750000
 3059	-0.564779	-3.796304	0.750000
 3066	-0.580900	-3.803636	0.750000
 3074	-0.592501	-3.807917	0.750000
 3083	-0.604026	-3.812300	0.750000
 3092	-0.615840	-3.816868	0.750000
 3101	-0.633985	-3.824042	0.750000
 3110	-0.646873	-3.828842	0.750000
 3120	-0.659049	-3.833674	0.750000
 3128	-0.672154	-3.839602	0.750000
 3138	-0.685788	-3.847293	0.750000
 3147	-0.692700	-3.852403	0.750000
 3155	-0.697663	-3.857641	0.750000
 3167	-0.700638	-3.862884	0.740137
 3174	-0.701606	-3.870821	0.740137
 3182	-0.699934	-3.877000	0.740137
 3192	-0.694977	-3.882142	0.740137
 3201	-0.687200	-3.887188	0.740137
 3209	-0.676609	-3.892263	0.737801
 3236	-0.627241	-3.909328	0.723301
 3246	-0.608743	-3.914629	0.723301
 3254	-0.585004	-3.921391	0.723301
 3264	-0.568451	-3.925531	0.682052
 3277	-0.552273	-3.929611	0.635042
 3282	-0.536973	-3.933542	0.635042
 3291	-0.515004	-3.939533	0.635042
 3300	-0.501362	-3.943196	0.635042
 3309	-0.488176	-3.946662	0.590016
 3318	-0.473682	-3.950790	0.590016
 3327	-0.457036	-3.956100	0.590016
 3336	-0.446176	-3.959408	0.590016
 3344	-0.436349	-3.962725	0.590016
 3354	-0.427891	-3.965885	0.590016
 3363	-0.419083	-3.968981	0.545778
 3371	-0.402785	-3.974441	0.545778
 3385	-0.392616	-3.977460	0.499750
 3392	-0.382123	-3.980326	0.499750
 3399	-0.372295	-3.983312	0.499750
 3408	-0.362529	-3.987748	0.464520
 3417	-0.358782	-3.990550	0.464520
 3426	-0.356916	-3.993413	0.464520
 3434	-0.357925	-3.996879	0.464520
 3445	-0.364768	-4.001364	0.464520
 3452	-0.369875	-4.004395	0.464520
 3462	-0.373107	-4.007375	0.426467
 3471	-0.376165	-4.010470	0.426467
 3481	-0.383294	-4.015295	0.426467
 3489	-0.390640	-4.018494	0.426467
 3498	-0.400051	-4.022394	0.381548
 3507	-0.408553	-4.025671	0.381548
 3516	-0.418470	-4.029135	0.339506
 3525	-0.436482	-4.034562	0.339506
 3534	-0.448332	-4.038273	0.339506
 3543	-0.460493	-4.041984	0.339506
 3552	-0.473166	-4.045935	0.339506
 3560	-0.490088	-4.052938	0.298372
 3570	-0.497211	-4.056982	0.298372
 3580	-0.504162	-4.061189	0.298372
 3588	-0.510259	-4.065347	0.298372
 3597	-0.518624	-4.071922	0.298372
 3608	-0.524494	-4.076160	0.214385
 3615	-0.529612	-4.080513	0.214385
 3624	-0.534918	-4.085675	0.214385
 3633	-0.542092	-4.092263	0.214385
 3643	-0.546080	-4.096551	0.214385
 3651	-0.549476	-4.100857	0.214385
 3663	-0.550632	-4.105072	0.175514
 3669	-0.547863	-4.111689	0.175514
 3678	-0.544617	-4.115979	0.175514
 3688	-0.537898	-4.120860	0.175514
 3696	-0.528253	-4.124924	0.175514
 3706	-0.519096	-4.128862	0.175514
 3719	-0.505472	-4.134791	0.137171
 3728	-0.495264	-4.138619	0.133852
 3734	-0.486078	-4.142285	0.137171
 3742	-0.478078	-4.145815	0.137171
 3751	-0.466342	-4.151695	0.137171
 3760	-0.457005	-4.154900	0.101703
 3768	-0.446915	-4.158155	0.101703
 3777	-0.437171	-4.161328	0.101703
 3786	-0.418447	-4.165959	0.101703
 3796	-0.403775	-4.168744	0.101703
 3804	-0.388863	-4.171504	0.101703
 3814	-0.372645	-4.174502	0.064443
 3827	-0.352471	-4.178378	0.025285
 3833	-0.339290	-4.180713	0.025285
 3841	-0.326345	-4.182948	0.025285
 3850	-0.314582	-4.184986	0.025285
 3860	-0.303308	-4.187012	0.007903
 3867	-0.284589	-4.190441	0.007903
 3877	-0.272579	-4.192140	0.007903
 3885	-0.260016	-4.193821	0.007903
 3894	-0.246741	-4.195370	0.007903
 3904	-0.227330	-4.197697	0.007903
 3912	-0.215428	-4.199083	0.056416
 3922	-0.205113	-4.200258	0.056416
 3935	-0.195570	-4.201472	0.133501
 3948	-0.178591	-4.204463	0.133501
 3957	-0.175524	-4.205462	0.133501
 3967	-0.173551	-4.206328	0.154487
 3985	-0.170672	-4.208728	0.198922
 3994	-0.168576	-4.209527	0.198922
 4002	-0.165994	-4.210649	0.198922
 4011	-0.162154	-4.212229	0.267168
 4021	-0.162084	-4.213064	0.267168
 4030	-0.166271	-4.214037	0.267168
 4040	-0.171943	-4.214917	0.267168
 4050	-0.178315	-4.215902	0.267168
 4057	-0.191149	-4.217630	0.267168
 4065	-0.197952	-4.219059	0.335082
 4075	-0.199822	-4.220189	0.335082
 4084	-0.201623	-4.221409	0.335082
 4094	-0.206381	-4.223270	0.335082
 4102	-0.208516	-4.224321	0.335082
 4111	-0.210909	-4.225511	0.402615
 4120	-0.215646	-4.226817	0.402615
 4138	-0.232869	-4.230599	0.402615
 4147	-0.236872	-4.232024	0.402615
 4158	-0.238187	-4.233312	0.614512
 4165	-0.241282	-4.235611	0.614512
 4183	-0.247243	-4.238393	0.614512
 4192	-0.251611	-4.240059	0.614512
 4202	-0.259183	-4.242096	0.614512
 4210	-0.268432	-4.243388	0.712411
 4219	-0.279685	-4.244903	0.712411
 4228	-0.293064	-4.246522	0.712411
 4237	-0.305811	-4.248310	0.712411
 4246	-0.319122	-4.251487	0.712411
 4256	-0.323357	-4.253240	0.712411
 4267	-0.325563	-4.255165	0.690633
 4274	-0.326742	-4.257082	0.690633
 4282	-0.331977	-4.260175	0.690633
 4288	-0.337761	-4.262139	0.690633
 4301	-0.343642	-4.264168	0.690633
 4311	-0.348242	-4.266676	0.594433
 4319	-0.349777	-4.269903	0.594433
 4328	-0.348361	-4.271983	0.594433
 4336	-0.344960	-4.274042	0.594433
 4345	-0.340477	-4.276088	0.594433
 4355	-0.332789	-4.279187	0.594433
 4364	-0.328250	-4.281142	0.528659
 4377	-0.323513	-4.283466	0.441832
 4383	-0.318718	-4.285335	0.441832
 4390	-0.310953	-4.288274	0.441832
 4399	-0.306086	-4.290114	0.441832
 4409	-0.301099	-4.291783	0.356884
 4418	-0.296060	-4.293523	0.356884
 4428	-0.288190	-4.295597	0.356884
 4437	-0.273288	-4.298309	0.356884
 4445	-0.260892	-4.299956	0.356884
 4453	-0.247640	-4.301539	0.356884
 4463	-0.232408	-4.303077	0.273957
 4472	-0.213124	-4.305509	0.273957
 4490	-0.193819	-4.308109	0.059480
 4499	-0.184689	-4.309694	0.059480
 4507	-0.175371	-4.311838	0.059480
 4519	-0.169051	-4.313101	0.051162
 4526	-0.161137	-4.314018	0.051162
 4535	-0.151988	-4.315005	0.051162
 4543	-0.135551	-4.316918	0.051162
 4553	-0.123437	-4.318020	0.051162
 4562	-0.108636	-4.319370	0.042591
 4571	-0.092249	-4.320419	0.042591
 4580	-0.068144	-4.321953	0.042591
 4589	-0.057743	-4.322778	0.042591
 4599	-0.050443	-4.323633	0.031111
 4607	-0.044459	-4.324408	0.031111
 4616	-0.041611	-4.325228	0.019819
 4634	-0.045579	-4.327740	0.019819
 4643	-0.047325	-4.328593	0.019819
 4652	-0.048482	-4.329425	0.019819
 4661	-0.052012	-4.330981	0.008752
 4670	-0.053588	-4.331942	0.008752
 4688	-0.054821	-4.334099	0.008752
 4698	-0.059376	-4.335663	0.008752
4708	-0.063550	-4.336571	-0.002188
4715	-0.068421	-4.337528	-0.002188
4724	-0.074269	-4.338526	-0.002188
4735	-0.085213	-4.340120	-0.002188
4743	-0.094978	-4.341302	-0.002188
4751	-0.103295	-4.342336	-0.002188
4761	-0.111250	-4.343295	-0.009773
4769	-0.122158	-4.344985	-0.009773
4778	-0.130167	-4.346018	-0.009773
4788	-0.136151	-4.347015	-0.009773
4797	-0.140898	-4.347971	-0.009773
4805	-0.145676	-4.348962	-0.009773
4818	-0.153792	-4.350759	-0.027484
4824	-0.158371	-4.351694	-0.027484
4832	-0.160918	-4.352605	-0.027484
4842	-0.162638	-4.353436	-0.027484
4851	-0.163661	-4.354776	-0.027484
4860	-0.162165	-4.355530	-0.034861
4869	-0.159545	-4.356156	-0.034861
4877	-0.151978	-4.356917	-0.034861
4886	-0.140832	-4.357782	-0.034861
4897	-0.132008	-4.358103	-0.034861
4905	-0.121569	-4.358360	-0.034861
4914	-0.111847	-4.358451	-0.036143
4969	-0.023923	-4.357161	-0.054257
4978	-0.009924	-4.356378	-0.054257
 4986	0.003362	-4.355515	-0.054257
 4995	0.018978	-4.354419	-0.054257
 5004	0.039277	-4.353188	-0.054257
 5015	0.053414	-4.352162	-0.058896
 5022	0.067588	-4.351023	-0.058896
 5042	0.104544	-4.347504	-0.066876
 5050	0.115074	-4.346067	-0.066876
 5059	0.128385	-4.344376	-0.074673
 5067	0.140159	-4.342765	-0.074673
 5075	0.156820	-4.340416	-0.074673
 5087	0.166440	-4.338641	-0.074673
 5094	0.174809	-4.336794	-0.074673
 5103	0.182151	-4.334908	-0.074673
 5113	0.191757	-4.332237	-0.082362
 5122	0.199031	-4.329939	-0.082362
 5130	0.203148	-4.327867	-0.082362
 5139	0.206728	-4.325736	-0.082362
 5148	0.210437	-4.322881	-0.082362
 5157	0.212712	-4.320843	-0.082362
 5167	0.213789	-4.318909	-0.089910
 5175	0.214518	-4.316947	-0.089910
 5184	0.215127	-4.314756	-0.089910
 5198	0.217631	-4.312099	-0.088777
 5204	0.218102	-4.310198	-0.089910
 5211	0.216606	-4.308337	-0.095007
 5221	0.215577	-4.306486	-0.095007
 5229	0.215007	-4.303738	-0.095007
 5238	0.214111	-4.301797	-0.095007
 5247	0.211633	-4.299644	-0.095007
 5258	0.208967	-4.297825	-0.095007
 5265	0.203468	-4.295356	-0.100067
 5274	0.200090	-4.293607	-0.100067
 5284	0.196704	-4.291856	-0.100067
 5292	0.193164	-4.290182	-0.100067
 5301	0.187283	-4.287927	-0.100067
 5310	0.183474	-4.286172	-0.105040
 5319	0.180086	-4.284687	-0.105040
 5329	0.176664	-4.283156	-0.105040
 5337	0.173641	-4.281658	-0.105040
 5347	0.170190	-4.279557	-0.105040
 5355	0.168778	-4.278102	-0.105040
 5368	0.166893	-4.276573	-0.109746
 5375	0.164268	-4.274893	-0.109746
 5384	0.162589	-4.272797	-0.109746
 5392	0.161736	-4.271219	-0.109746
 5401	0.160886	-4.269693	-0.109746
 5410	0.160579	-4.268139	-0.114333
 5418	0.162625	-4.266036	-0.114333
 5430	0.164039	-4.264489	-0.114333
 5437	0.165260	-4.262760	-0.114333
 5446	0.166954	-4.261231	-0.114333
 5455	0.170661	-4.258886	-0.114333
 5464	0.173684	-4.257155	-0.118713
 5477	0.176461	-4.255468	-0.118713
 5483	0.179604	-4.253661	-0.118713
 5491	0.186354	-4.250902	-0.118713
 5499	0.190370	-4.249107	-0.118713
 5511	0.194655	-4.247193	-0.120356
 5518	0.197730	-4.245302	-0.120356
 5527	0.200717	-4.243358	-0.120356
 5536	0.205377	-4.240573	-0.120356
 5544	0.208710	-4.238607	-0.120356
 5559	0.211157	-4.236731	-0.121979
 5571	0.211298	-4.231938	-0.121979
 5586	0.211749	-4.230065	-0.127267
 5591	0.211286	-4.228168	-0.127267
 5599	0.209976	-4.226317	-0.127267
 5607	0.207956	-4.223771	-0.127267
 5617	0.206866	-4.221721	-0.132400
 5626	0.204822	-4.219979	-0.132400
 5635	0.201663	-4.218173	-0.132400
 5645	0.197767	-4.215642	-0.132400
 5653	0.195399	-4.213927	-0.132400
 5662	0.192244	-4.212243	-0.137348
 5671	0.187551	-4.210606	-0.137348
 5681	0.181094	-4.208063	-0.137348
 5689	0.179380	-4.206497	-0.137348
 5700	0.176303	-4.204982	-0.137348
 5708	0.172167	-4.203351	-0.137348
 5716	0.168251	-4.201750	-0.142337
 5725	0.162848	-4.199528	-0.142337
 5735	0.158858	-4.197978	-0.142337
 5743	0.152941	-4.196296	-0.142337
 5753	0.146549	-4.194752	-0.142337
 5762	0.137131	-4.192710	-0.147236
 5771	0.132370	-4.191255	-0.147236
 5779	0.127509	-4.189842	-0.147236
 5788	0.121472	-4.188474	-0.147236
 5798	0.113433	-4.186609	-0.147236
 5809	0.108710	-4.185190	-0.152674
 5816	0.104937	-4.183945	-0.157311
 5824	0.098396	-4.182804	-0.160977
 5833	0.090353	-4.181207	-0.160977
 5842	0.086986	-4.180103	-0.160977
 5851	0.083799	-4.179026	-0.160977
 5861	0.080385	-4.177896	-0.167739
 5870	0.078158	-4.176595	-0.167739
 5878	0.078144	-4.175067	-0.166813
 5969	0.083275	-4.162293	-0.179189
 5978	0.085031	-4.161024	-0.179189
 5986	0.089118	-4.159239	-0.179189
 5995	0.091858	-4.157738	-0.179189
 6004	0.093545	-4.156386	-0.179189
 6032	0.099918	-4.151522	-0.180942
 6041	0.099876	-4.150034	-0.180942
 6049	0.098721	-4.148537	-0.180942
 6059	0.096786	-4.146946	-0.181080
 6069	0.094982	-4.144992	-0.181080
 6077	0.094223	-4.143654	-0.181080
 6086	0.094140	-4.142286	-0.181080
 6095	0.094007	-4.140863	-0.181080
 6103	0.097205	-4.138883	-0.181080
 6112	0.100351	-4.137292	-0.181063
 6122	0.102372	-4.135898	-0.181063
 6135	0.104371	-4.134491	-0.181063
 6141	0.106818	-4.132406	-0.181063
 6149	0.108057	-4.130941	-0.181063
 6158	0.109808	-4.129480	-0.181105
 6167	0.112355	-4.128050	-0.181105
 6175	0.117471	-4.125740	-0.181105
 6185	0.122445	-4.124292	-0.181105
 6194	0.126570	-4.122843	-0.181105
 6203	0.131113	-4.121307	-0.181105
 6212	0.136850	-4.119108	-0.179053
 6222	0.141963	-4.117545	-0.179053
 6230	0.146923	-4.115976	-0.179053
 6239	0.151673	-4.114115	-0.179053
 6249	0.155247	-4.112472	-0.179053
 6258	0.160376	-4.110102	-0.179053
 6266	0.163286	-4.108480	-0.176945
 6276	0.165719	-4.106842	-0.176945
 6286	0.168144	-4.105250	-0.176945
 6292	0.173639	-4.102823	-0.176945
 6304	0.177576	-4.100828	-0.176945
 6311	0.181004	-4.099063	-0.174823
 6320	0.184550	-4.097289	-0.174823
 6330	0.190810	-4.094604	-0.174823
 6339	0.195918	-4.092688	-0.174823
 6347	0.202075	-4.090765	-0.174823
 6357	0.207956	-4.088829	-0.174823
 6365	0.217192	-4.085618	-0.172632
 6374	0.224837	-4.083589	-0.172632
 6384	0.231971	-4.081487	-0.172632
 6393	0.238055	-4.079280	-0.172632
 6402	0.249171	-4.075988	-0.172632
 6410	0.257398	-4.073669	-0.170368
 6420	0.264860	-4.071315	-0.170368
 6428	0.272666	-4.068553	-0.170368
 6438	0.279127	-4.066049	-0.170368
 6447	0.288496	-4.062321	-0.170368
 6455	0.293283	-4.059720	-0.170368
 6470	0.296301	-4.057119	-0.168112
 6475	0.298662	-4.054522	-0.168112
 6484	0.300848	-4.050316	-0.168112
 6492	0.301378	-4.047678	-0.168112
 6502	0.300467	-4.045075	-0.168112
 6510	0.299070	-4.042478	-0.168101
 6518	0.295832	-4.038727	-0.168098
 6528	0.292747	-4.036218	-0.168101
 6538	0.289198	-4.033735	-0.168101
 6546	0.285553	-4.031314	-0.168087
 6671	0.196857	-3.998413	-0.165469
 6824	0.210978	-3.965230	-0.152826
 6961	0.257344	-3.931279	-0.130967
 7288	0.107698	-3.858923	-0.083895
 7294	0.099166	-3.857930	-0.083895
 7303	0.088819	-3.856870	-0.083895
 7312	0.079875	-3.855900	-0.078804
 7331	0.060026	-3.853944	-0.078804
 7340	0.053744	-3.853381	-0.078804
 7350	0.048073	-3.852863	-0.078804
 7357	0.039720	-3.852159	-0.078804
 7366	0.035201	-3.851740	-0.073136
 7375	0.030623	-3.851376	-0.073136
 7384	0.026597	-3.851057	-0.073136
 7394	0.023271	-3.850590	-0.073136
 7403	0.021032	-3.850257	-0.073136
 7411	0.019724	-3.849870	-0.067257
 7420	0.018774	-3.849402	-0.067257
 7430	0.020455	-3.848862	-0.067257
 7438	0.022206	-3.848402	-0.067257
 7448	0.024501	-3.847996	-0.067257
 7458	0.027257	-3.847604	-0.057924
 7466	0.032268	-3.846983	-0.050891
 7474	0.035589	-3.846493	-0.050891
 7483	0.038680	-3.845992	-0.050891
 7493	0.043234	-3.845396	-0.050891
 7502	0.048026	-3.844827	-0.050891
 7511	0.052659	-3.843768	-0.043856
 7520	0.055505	-3.842914	-0.043856
 7529	0.058011	-3.841933	-0.043856
 7630	0.056611	-3.830416	-0.023618
 7637	0.053785	-3.829504	-0.023618
 7646	0.050018	-3.828662	-0.023618
 7654	0.043601	-3.827716	-0.023618
 7677	0.037012	-3.826312	-0.012120
 7683	0.033324	-3.825612	-0.012120
 7691	0.030083	-3.824997	-0.012120
 7710	0.023369	-3.823927	-0.007256
 7719	0.020155	-3.823582	-0.007256
 7727	0.017516	-3.823299	-0.007256
 7736	0.012250	-3.823114	-0.007256
 7747	0.008191	-3.823048	-0.007256
 7755	0.005777	-3.822932	-0.007256
 7763	0.004102	-3.822830	-0.002643
 7774	0.001632	-3.822364	-0.002643
7791	-0.002530	-3.821518	-0.002643
7800	-0.004064	-3.821146	-0.002643
7809	-0.005561	-3.820759	-0.001528
7817	-0.006050	-3.820415	-0.001528
7826	-0.007771	-3.820018	-0.001528
7835	-0.008760	-3.819749	-0.001528
7844	-0.008889	-3.819578	-0.001528
7853	-0.010262	-3.819514	-0.001528
7862	-0.011337	-3.819477	-0.000201
7871	-0.012203	-3.819359	-0.000201
7880	-0.013718	-3.819173	-0.000201
7889	-0.017595	-3.818959	-0.000201
 7899	-0.020494	-3.818735	0.000839
 7907	-0.023010	-3.818508	0.000839
 7916	-0.024742	-3.818225	0.001738
 7926	-0.027608	-3.817940	0.001738
 7934	-0.028826	-3.817659	0.001738
 7943	-0.029613	-3.817378	0.001738
