TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
2823	0.326015	1.227091	-0.300000
2832	0.329098	1.229942	-0.300000
2840	0.332702	1.232813	-0.300000
2850	0.336200	1.235733	-0.300000
2858	0.340667	1.239941	-0.300000
2869	0.344060	1.242907	-0.300000
2877	0.347317	1.245908	-0.300000
2886	0.351796	1.249381	-0.300000
2895	0.357844	1.253817	-0.300000
2904	0.361596	1.256925	-0.300000
2913	0.366032	1.259996	-0.300000
2924	0.370657	1.263243	-0.300000
2933	0.376318	1.267946	-0.300000
2940	0.379613	1.271640	-0.300000
2949	0.382469	1.274872	-0.300000
2958	0.385537	1.278157	-0.300000
2968	0.389694	1.282997	-0.281836
2977	0.391608	1.286274	-0.281836
2985	0.393245	1.289558	-0.281836
2995	0.394370	1.292984	-0.281836
3005	0.395619	1.296334	-0.281836
3012	0.397339	1.301803	-0.281836
3022	0.397598	1.305273	-0.261702
3031	0.397543	1.308719	-0.261702
3039	0.396373	1.312112	-0.261702
3048	0.395170	1.317153	-0.261702
3057	0.394563	1.320559	-0.261702
3062	0.394039	1.322389	-0.241667
3075	0.391638	1.327761	-0.241667
3085	0.388896	1.332705	-0.241667
3094	0.386577	1.336115	-0.241667
3102	0.384157	1.339415	-0.241667
3116	0.381782	1.342671	-0.225692
3122	0.378625	1.347438	-0.225692
3130	0.375247	1.351100	-0.225692
3139	0.371840	1.354354	-0.225692
3148	0.368937	1.357546	-0.225692
3156	0.366115	1.360618	-0.225692
3164	0.361882	1.365136	-0.209003
3175	0.359091	1.368295	-0.209003
3183	0.356358	1.371328	-0.209003
3194	0.352785	1.374885	-0.209003
3202	0.348382	1.379329	-0.209003
3211	0.344824	1.382328	-0.209003
3223	0.341049	1.385245	-0.191951
3229	0.337343	1.388175	-0.191951
3237	0.331356	1.392302	-0.191951
3247	0.326950	1.395200	-0.191951
3256	0.321224	1.398481	-0.191951
3265	0.316326	1.401191	-0.191951
3273	0.309340	1.405108	-0.174383
3283	0.304614	1.407750	-0.174383
3292	0.299339	1.410284	-0.174383
3301	0.293231	1.412885	-0.174383
3309	0.283786	1.416474	-0.174383
3320	0.277153	1.419316	-0.156365
3337	0.269953	1.424019	-0.141542
3346	0.264435	1.426386	-0.141542
3356	0.256850	1.429655	-0.141542
3364	0.252751	1.431990	-0.141542
3373	0.248700	1.434204	-0.126420
3383	0.242823	1.436761	-0.126420
3390	0.233288	1.439821	-0.126420
3400	0.229285	1.442004	-0.126420
3409	0.226007	1.444095	-0.126420
3418	0.222609	1.446204	-0.111284
3426	0.219043	1.449101	-0.111284
3454	0.216570	1.455467	-0.111284
3464	0.215602	1.458351	-0.111284
3472	0.215204	1.460283	-0.096232
3482	0.215676	1.462310	-0.096232
3490	0.216113	1.464255	-0.096232
3495	0.217045	1.465924	-0.096232
3507	0.220234	1.469538	-0.096232
3513	0.221896	1.470937	-0.081278
3526	0.224914	1.473592	-0.081278
3531	0.226140	1.475149	-0.081278
3544	0.228667	1.478837	-0.081278
3555	0.230497	1.480977	-0.081278
3562	0.232208	1.483062	-0.081278
3572	0.234247	1.485495	-0.066459
3581	0.235701	1.488615	-0.066459
3590	0.237251	1.490717	-0.066459
3599	0.239141	1.492898	-0.066459
3608	0.242005	1.495072	-0.066459
3616	0.246659	1.498253	-0.051815
3622	0.249048	1.500479	-0.051815
3631	0.250543	1.503106	-0.051815
3643	0.251087	1.505307	-0.051815
3653	0.252908	1.508644	-0.051815
3666	0.254386	1.510980	-0.017826
3672	0.254434	1.513223	-0.017826
3679	0.254732	1.515497	-0.017826
3688	0.255783	1.519190	-0.017826
3697	0.256419	1.521427	-0.017826
3707	0.256674	1.523753	-0.017826
3716	0.257984	1.526018	-0.002921
3726	0.256179	1.529363	-0.002921
3734	0.253103	1.531574	-0.002921
3743	0.250085	1.533853	-0.002921
3752	0.245578	1.536362	-0.002921
3761	0.241055	1.538581	-0.002921
3774	0.234877	1.541614	-0.000000
3780	0.231430	1.543798	-0.000000
3788	0.228097	1.545874	-0.000000
3796	0.224733	1.547839	-0.000000
3805	0.220053	1.550737	-0.000000
3814	0.217473	1.552626	-0.000000
3824	0.213207	1.554866	-0.000000
3833	0.209095	1.556692	-0.000000
3843	0.203087	1.559399	-0.000000
3851	0.198375	1.561184	-0.000000
3860	0.193170	1.562908	-0.000000
3869	0.188284	1.564633	0.001409
3877	0.181178	1.567204	0.001409
3889	0.176411	1.568843	0.001409
3897	0.172015	1.570447	0.001409
3905	0.168125	1.572008	0.001409
3913	0.163038	1.574135	0.001409
3924	0.159678	1.575662	0.008440
3932	0.157040	1.577076	0.008440
3941	0.153537	1.578581	0.008440
3950	0.148905	1.580191	0.008440
3959	0.143380	1.582215	0.008440
3968	0.139231	1.583551	0.015365
3976	0.134502	1.584815	0.015365
3987	0.126038	1.587796	0.037165
