TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
874	-0.022270	0.725225	-0.028296
883	-0.023218	0.725263	-0.028037
892	-0.024285	0.725273	-0.028037
901	-0.025821	0.725259	-0.028037
911	-0.027855	0.725230	-0.028037
920	-0.028477	0.725178	-0.028037
929	-0.029122	0.725164	-0.028037
937	-0.029575	0.725122	-0.026102
982	-0.023077	0.724892	-0.023954
991	-0.019965	0.724903	-0.023954
1000	-0.017423	0.724956	-0.023954
1009	-0.014833	0.724983	-0.023954
1018	-0.013300	0.724993	-0.023954
1033	-0.011000	0.725088	-0.032675
1045	-0.005119	0.725252	-0.032675
1054	-0.002370	0.725400	-0.032675
1063	-0.000040	0.725566	-0.032675
1073	0.002128	0.725669	-0.032675
1082	0.004393	0.725783	-0.037039
1090	0.006634	0.725867	-0.037039
1100	0.009330	0.726069	-0.037039
1108	0.010796	0.726183	-0.037039
1118	0.013553	0.726357	-0.037039
1127	0.015613	0.726508	-0.037039
1140	0.018334	0.726714	-0.041342
1145	0.019498	0.726842	-0.042809
1190	0.032688	0.727774	-0.045394
1198	0.035390	0.727971	-0.045394
1208	0.037650	0.728186	-0.045394
1236	0.043273	0.729027	-0.236415
1248	0.043240	0.729248	-0.236415
1254	0.042596	0.729506	-0.236415
1262	0.042762	0.729731	-0.236415
1270	0.047361	0.730174	-0.236415
1282	0.057167	0.730576	-0.236415
1290	0.073962	0.731058	-0.236415
1298	0.096027	0.731693	-0.236415
1307	0.143422	0.733151	-0.236415
1318	0.169795	0.734361	-0.236415
1326	0.187113	0.735720	-0.236415
1361	0.202920	0.742491	-0.418911
1378	0.207978	0.746704	-0.418911
1388	0.210991	0.748306	-0.418911
1398	0.214015	0.749918	-0.418911
1406	0.217973	0.751552	-0.418911
1416	0.228097	0.754256	-0.418911
1424	0.239302	0.756155	-0.418911
1433	0.255458	0.758487	-0.418911
1447	0.272204	0.760617	-0.499655
1452	0.292892	0.762869	-0.499655
1459	0.319473	0.766501	-0.499655
1471	0.330763	0.769115	-0.499655
1479	0.337767	0.771826	-0.499655
1489	0.343450	0.774575	-0.499655
1495	0.355450	0.779231	-0.499655
1514	0.374432	0.785112	-0.499655
1524	0.385378	0.788229	-0.499655
1533	0.404280	0.793077	-0.499655
1541	0.413340	0.796397	-0.499655
1555	0.419829	0.799770	-0.500000
1561	0.426760	0.803805	-0.500000
1568	0.436192	0.809009	-0.500000
1582	0.442471	0.812644	-0.500000
1588	0.449235	0.816263	-0.500000
1595	0.455991	0.819960	-0.500000
1604	0.468024	0.825570	-0.500000
1614	0.476478	0.830050	-0.500000
1622	0.481097	0.833893	-0.500000
1632	0.485652	0.837839	-0.500000
1641	0.491279	0.841811	-0.500000
1650	0.497996	0.847874	-0.500000
1662	0.502171	0.851963	-0.499999
1668	0.505517	0.856036	-0.499999
1677	0.508312	0.860195	-0.499999
1691	0.511347	0.867057	-0.499999
1704	0.511802	0.875302	-0.499999
1713	0.511479	0.879458	-0.499999
1722	0.510682	0.885632	-0.499999
1731	0.510504	0.889771	-0.499999
1740	0.511010	0.893950	-0.499999
1777	0.518499	0.913437	-0.499999
1784	0.521862	0.917635	-0.499999
1799	0.527967	0.923967	-0.499999
1812	0.536128	0.933232	-0.499999
1821	0.540686	0.937584	-0.499999
1831	0.545808	0.942002	-0.499999
1838	0.553256	0.948609	-0.499999
1850	0.557120	0.953071	-0.499999
1857	0.559951	0.957529	-0.499999
1866	0.564215	0.961987	-0.499999
1879	0.569661	0.969531	-0.499999
1956	0.607096	1.016873	-0.500000
1965	0.612008	1.021708	-0.500000
1975	0.618336	1.026612	-0.500000
1988	0.627251	1.034017	-0.500000
2001	0.638785	1.044986	-0.500000
2010	0.643063	1.050033	-0.500000
2021	0.646755	1.055161	-0.500000
2029	0.653257	1.062927	-0.500000
2037	0.655101	1.068116	-0.500000
2047	0.656981	1.073317	-0.500000
2056	0.659649	1.079399	-0.500000
2063	0.659604	1.087226	-0.500000
2075	0.658668	1.092463	-0.500000
2083	0.658793	1.097731	-0.500000
2096	0.659115	1.102929	-0.499999
2102	0.657748	1.110879	-0.499999
2109	0.656332	1.116171	-0.499999
2119	0.654989	1.122351	-0.499999
2131	0.654379	1.127574	-0.499999
2137	0.654856	1.135473	-0.499999
2146	0.654590	1.140765	-0.499999
2157	0.653903	1.146046	-0.499999
2164	0.653625	1.151235	-0.499999
2172	0.654478	1.159078	-0.499999
2182	0.652889	1.165245	-0.499999
2190	0.651364	1.170489	-0.499999
2204	0.650759	1.175716	-0.500000
2210	0.650642	1.180961	-0.500000
2218	0.647917	1.188771	-0.500000
2227	0.644655	1.194018	-0.500000
2241	0.642941	1.199251	-0.500000
2247	0.641542	1.205344	-0.500000
2253	0.638515	1.213058	-0.500000
2265	0.635256	1.218248	-0.500000
2272	0.632956	1.223427	-0.500000
2281	0.630611	1.228517	-0.500000
2290	0.625652	1.236179	-0.500000
2299	0.623643	1.241287	-0.500000
2312	0.621356	1.247182	-0.499996
2318	0.618800	1.252149	-0.499996
2326	0.617221	1.259562	-0.499996
2349	0.615182	1.269497	-0.499996
2355	0.614266	1.274406	-0.499996
2362	0.613534	1.279327	-0.499996
2372	0.612037	1.287556	-0.499996
2380	0.611405	1.292472	-0.499996
2389	0.610625	1.297385	-0.499996
2398	0.609418	1.302339	-0.499996
2406	0.606660	1.309669	-0.499996
2421	0.605038	1.314542	-0.499999
2426	0.602966	1.319388	-0.499999
2434	0.599829	1.324951	-0.499999
2443	0.598322	1.332117	-0.499999
2452	0.596614	1.336863	-0.499999
2462	0.594118	1.341674	-0.499999
2469	0.591956	1.346382	-0.499999
2480	0.588983	1.353459	-0.499999
2488	0.587319	1.358153	-0.499999
2498	0.587821	1.363686	-0.499999
2506	0.587527	1.368460	-0.499999
2515	0.586266	1.373176	-0.499999
2542	0.589115	1.389514	-0.499997
2551	0.589644	1.394214	-0.499997
2561	0.590957	1.402053	-0.499997
2571	0.592083	1.406763	-0.499997
2578	0.592517	1.411493	-0.499997
2589	0.591700	1.416191	-0.499997
2597	0.587853	1.423168	-0.499997
2605	0.588100	1.427879	-0.499997
2615	0.589316	1.433347	-0.499997
2704	0.585320	1.485421	-0.499996
2713	0.584433	1.492387	-0.499996
2722	0.584848	1.497068	-0.499996
2731	0.585524	1.501724	-0.499996
2751	0.586235	1.514066	-0.499996
2758	0.587555	1.518719	-0.499996
2768	0.588142	1.523390	-0.499996
2778	0.587741	1.528033	-0.499996
2790	0.586878	1.534966	-0.499996
2796	0.587185	1.539594	-0.499996
2804	0.587010	1.544983	-0.499996
2813	0.585225	1.549548	-0.499996
2821	0.584271	1.556423	-0.499996
2830	0.584603	1.561056	-0.499996
2840	0.583519	1.565693	-0.499996
2859	0.577878	1.577243	-0.499994
2866	0.577379	1.582636	-0.499994
2876	0.576321	1.587256	-0.499994
2884	0.574611	1.591822	-0.499994
2899	0.573214	1.596368	-0.499994
2912	0.572460	1.607805	-0.499994
2921	0.570953	1.612460	-0.499994
2939	0.567553	1.624647	-0.499994
2948	0.566601	1.629141	-0.499994
2967	0.563417	1.638127	-0.499986
2976	0.559993	1.644856	-0.499986
2984	0.558361	1.649307	-0.499986
2993	0.554926	1.654530	-0.499986
3002	0.550641	1.658884	-0.499986
3011	0.547097	1.665428	-0.499986
3021	0.546163	1.669819	-0.499986
3029	0.544367	1.674167	-0.499986
3038	0.541074	1.678526	-0.499986
3048	0.534857	1.684972	-0.499986
3056	0.532027	1.689924	-0.499986
3075	0.528241	1.698318	-0.498872
3083	0.524832	1.702482	-0.498872
3092	0.521731	1.708702	-0.498872
3101	0.519799	1.712806	-0.498872
3110	0.517388	1.716960	-0.498872
3121	0.514486	1.721724	-0.498821
3188	0.501436	1.758474	-0.496961
3340	0.509178	1.829877	-0.481550
3479	0.545429	1.905347	-0.451791
3623	0.555070	1.985383	-0.402680
3768	0.493109	2.060393	-0.346925
3814	0.461134	2.081164	-0.339438
3827	0.457430	2.084659	-0.338901
3833	0.455535	2.088145	-0.338901
3840	0.453544	2.091642	-0.338901
3849	0.449538	2.096848	-0.338901
3858	0.447726	2.100261	-0.337757
3941	0.421763	2.134302	-0.309253
3949	0.420769	2.137487	-0.309253
3958	0.418369	2.142348	-0.309253
3967	0.417509	2.145595	-0.309239
3976	0.415768	2.148772	-0.309253
3984	0.413940	2.151911	-0.309253
4003	0.404259	2.160209	-0.309253
4012	0.401422	2.163239	-0.309253
4021	0.400024	2.166242	-0.309253
4031	0.399140	2.169278	-0.309253
4049	0.399491	2.176884	-0.278193
4057	0.400057	2.180426	-0.278193
4066	0.400815	2.183470	-0.278193
4075	0.401222	2.188112	-0.278193
4092	0.401294	2.194252	-0.278193
4102	0.400397	2.197259	-0.278193
4113	0.397472	2.202356	-0.278193
4120	0.395309	2.205342	-0.278193
4129	0.392791	2.208319	-0.278193
4138	0.390506	2.211282	-0.278193
4152	0.389554	2.215743	-0.243475
4165	0.391121	2.221572	-0.243475
4210	0.391922	2.238367	-0.243475
4222	0.388127	2.241255	-0.243475
4228	0.382801	2.245629	-0.243475
4238	0.379956	2.248442	-0.243475
4246	0.377773	2.251739	-0.243475
4260	0.379680	2.258798	-0.210421
4275	0.381312	2.261610	-0.210421
4282	0.382747	2.264364	-0.210421
4291	0.382681	2.267125	-0.210421
4301	0.379964	2.271911	-0.210421
4310	0.376489	2.274620	-0.210421
4318	0.371810	2.277351	-0.210421
4332	0.366899	2.280044	-0.210421
4338	0.363165	2.282689	-0.210421
4345	0.359707	2.286718	-0.210421
4355	0.358751	2.289323	-0.210421
4368	0.358641	2.291915	-0.170981
4374	0.359951	2.295016	-0.170981
4381	0.360949	2.299034	-0.170981
4391	0.360809	2.301638	-0.170981
4400	0.359303	2.304229	-0.171199
4419	0.354335	2.310834	-0.170981
4426	0.350093	2.313420	-0.170981
4441	0.344878	2.316373	-0.170981
4450	0.334374	2.322594	-0.170981
4463	0.331963	2.324989	-0.170981
4475	0.330696	2.327394	-0.127407
4482	0.330507	2.329764	-0.127407
4489	0.331025	2.333900	-0.127407
4501	0.332800	2.336241	-0.127407
4508	0.333915	2.338512	-0.127407
4517	0.332790	2.340884	-0.127407
4526	0.328436	2.343255	-0.127407
4534	0.319221	2.346853	-0.127407
4553	0.306470	2.351256	-0.127407
4562	0.300168	2.353801	-0.127407
4571	0.296552	2.357125	-0.127407
4584	0.295990	2.359256	-0.085475
4590	0.295946	2.361351	-0.085475
4598	0.296623	2.363444	-0.085475
4608	0.298072	2.366686	-0.085475
4617	0.298380	2.369150	-0.085475
4625	0.297310	2.371196	-0.085475
4634	0.294322	2.373273	-0.085475
4642	0.286962	2.376445	-0.085475
4651	0.281542	2.378442	-0.085475
4663	0.275327	2.380390	-0.085475
4670	0.269022	2.382208	-0.085475
4679	0.261074	2.385394	-0.085475
4693	0.261547	2.388831	-0.036654
4706	0.261589	2.390602	-0.036654
4715	0.261836	2.392382	-0.036654
4723	0.264145	2.395214	-0.036654
4735	0.263913	2.396966	-0.036654
4743	0.260370	2.399040	-0.036654
4751	0.255671	2.400798	-0.036654
4761	0.248612	2.403488	-0.036654
4773	0.243785	2.405167	-0.036654
4779	0.238880	2.406794	-0.036654
4787	0.234104	2.408370	-0.036654
4805	0.228211	2.412487	0.017283
4814	0.226993	2.413955	0.017283
4824	0.225592	2.415444	0.017283
4832	0.224287	2.417843	0.017283
4840	0.221804	2.419314	0.017283
4851	0.217817	2.420705	0.017283
4860	0.211524	2.422067	0.017283
4869	0.203603	2.423624	0.017283
4882	0.193159	2.425644	0.017283
4888	0.188898	2.426805	0.017283
4895	0.185741	2.427946	0.017283
4910	0.183668	2.429042	0.061894
4922	0.180490	2.431887	0.061894
4932	0.179168	2.433179	0.061894
4941	0.176434	2.434259	0.061894
4949	0.170461	2.436042	0.061894
4958	0.166569	2.437077	0.061894
4968	0.160937	2.438023	0.061894
4977	0.154778	2.438987	0.061894
4995	0.138349	2.441577	0.061894
5004	0.135091	2.442409	0.061894
5023	0.127904	2.444335	0.099456
5031	0.125688	2.444951	0.099456
5049	0.119088	2.446082	0.099456
5058	0.113032	2.446852	0.099456
5066	0.105081	2.447828	0.099456
5076	0.099691	2.448279	0.099456
5085	0.093870	2.448720	0.099456
5103	0.081930	2.449852	0.099456
5112	0.079174	2.450192	0.099456
5126	0.076747	2.450655	0.137378
5131	0.073822	2.450905	0.137378
5139	0.071198	2.451411	0.137378
5148	0.069573	2.451625	0.137378
5157	0.066858	2.451855	0.137378
5166	0.063630	2.452001	0.137378
5175	0.059217	2.452473	0.137378
5183	0.056395	2.452580	0.137378
5195	0.053519	2.452615	0.137378
5202	0.050207	2.452666	0.137378
5213	0.045441	2.452864	0.137378
5221	0.041960	2.452854	0.137378
5234	0.039625	2.452859	0.171774
5240	0.039003	2.452841	0.171774
5247	0.038007	2.452919	0.171774
5256	0.034941	2.452986	0.171774
5266	0.033903	2.452864	0.171774
5274	0.032216	2.452757	0.171774
5285	0.029576	2.452628	0.171774
5292	0.023671	2.452541	0.171774
5301	0.018612	2.452287	0.171774
5322	0.006263	2.451645	0.171774
5329	0.000454	2.451337	0.171774
5343	-0.001907	2.451005	0.204252
5351	-0.004420	2.450696	0.207266
5357	-0.007203	2.450342	0.204252
5365	-0.012531	2.449898	0.204252
5374	-0.016027	2.449486	0.204252
5382	-0.021124	2.449106	0.204252
5400	-0.038010	2.448052	0.204252
5414	-0.045277	2.447497	0.203979
5420	-0.052175	2.446698	0.204252
5432	-0.057522	2.445894	0.204252
5438	-0.061731	2.444938	0.204252
5450	-0.066028	2.443851	0.238072
5456	-0.068643	2.442937	0.238072
5463	-0.071312	2.442069	0.238072
5472	-0.073517	2.441185	0.238072
5481	-0.079912	2.439948	0.238072
5491	-0.085219	2.438905	0.238072
5501	-0.090429	2.437922	0.238072
5509	-0.097028	2.436922	0.238072
5517	-0.106526	2.435497	0.238072
5526	-0.111418	2.434405	0.238072
5541	-0.117404	2.433249	0.238072
5559	-0.124156	2.430337	0.269647
5572	-0.127170	2.427567	0.269647
5580	-0.128848	2.426195	0.269647
5590	-0.129824	2.424337	0.269647
5599	-0.131991	2.422961	0.269647
5608	-0.136676	2.421634	0.269647
5617	-0.140813	2.420227	0.269647
5626	-0.144817	2.418641	0.269647
5635	-0.149465	2.416590	0.269647
5649	-0.151716	2.415142	0.269647
5671	-0.150732	2.410303	0.296021
5680	-0.150564	2.408750	0.296021
5689	-0.150769	2.407294	0.296021
5698	-0.150845	2.405800	0.296021
5707	-0.152164	2.403672	0.296021
5718	-0.154313	2.402097	0.296021
5725	-0.157938	2.400559	0.296021
5734	-0.161461	2.398975	0.296021
5744	-0.167247	2.396496	0.296021
5752	-0.169910	2.394934	0.296021
5761	-0.170896	2.393338	0.296021
5775	-0.170288	2.391746	0.321038
5788	-0.166386	2.387978	0.321038
5797	-0.164928	2.386426	0.321038
5806	-0.163434	2.384652	0.321038
5815	-0.163463	2.383093	0.321038
5824	-0.166160	2.380857	0.321038
5842	-0.170293	2.377639	0.321038
5852	-0.172454	2.376010	0.321038
5861	-0.174862	2.373707	0.321038
5871	-0.174465	2.371830	0.321038
5888	-0.171982	2.368538	0.343560
5896	-0.171167	2.366251	0.343560
5905	-0.171433	2.364660	0.343560
5915	-0.171481	2.363102	0.343560
5923	-0.172250	2.361508	0.343560
5932	-0.173923	2.358988	0.343560
5942	-0.174383	2.357318	0.343560
5951	-0.173572	2.355628	0.343560
5959	-0.173460	2.353979	0.343560
5970	-0.174822	2.352269	0.343560
5982	-0.178012	2.349879	0.343560
5996	-0.181435	2.346269	0.364399
6004	-0.181966	2.344617	0.364399
6014	-0.182351	2.342239	0.364399
6022	-0.182047	2.340605	0.364399
6031	-0.181976	2.338949	0.364399
6041	-0.182053	2.337239	0.364399
6049	-0.184197	2.334841	0.364399
6059	-0.187678	2.332892	0.364399
6068	-0.190632	2.331121	0.364399
6077	-0.193053	2.329379	0.364399
6089	-0.197125	2.326830	0.364399
6100	-0.198031	2.323163	0.382919
6113	-0.196850	2.321390	0.382919
6123	-0.196515	2.318580	0.382919
6131	-0.196655	2.316828	0.382919
6140	-0.196988	2.315037	0.382919
6149	-0.198181	2.313265	0.382919
6158	-0.201718	2.310694	0.382919
6167	-0.204782	2.308890	0.382919
6175	-0.207820	2.307076	0.382919
6184	-0.209294	2.304991	0.382919
6208	-0.210991	2.300443	0.399756
6214	-0.211932	2.298569	0.399756
6222	-0.212147	2.296717	0.399756
6231	-0.212319	2.294823	0.399756
6239	-0.215458	2.292088	0.399756
6248	-0.218373	2.289876	0.399756
6260	-0.220123	2.287952	0.399756
6268	-0.223070	2.285949	0.399756
6275	-0.229299	2.283075	0.399756
6286	-0.233925	2.281018	0.399756
6294	-0.237742	2.278932	0.399756
6302	-0.240602	2.276877	0.399756
6321	-0.243466	2.271413	0.414322
6329	-0.244672	2.269316	0.414322
6338	-0.245952	2.267236	0.414322
6347	-0.246178	2.265090	0.414322
6357	-0.248451	2.261975	0.414322
6365	-0.251171	2.259492	0.414322
6374	-0.252742	2.257303	0.414322
6383	-0.254433	2.255061	0.414322
6393	-0.257514	2.251844	0.414322
6402	-0.259790	2.249572	0.414322
6410	-0.261628	2.247334	0.414322
6430	-0.265615	2.241419	0.419907
6437	-0.268544	2.239153	0.419907
6447	-0.271130	2.236783	0.419907
6456	-0.272555	2.234462	0.419907
6465	-0.275959	2.231025	0.419907
6473	-0.278815	2.228666	0.419907
6483	-0.281926	2.226235	0.419907
6491	-0.284187	2.223830	0.419907
6501	-0.289261	2.219903	0.419907
6510	-0.292580	2.217382	0.419907
6518	-0.295711	2.214872	0.419907
6546	-0.306992	2.205971	0.419960
6555	-0.310375	2.202971	0.419960
6563	-0.312662	2.200332	0.419960
6573	-0.315721	2.197655	0.419960
6582	-0.319634	2.193733	0.419960
6591	-0.322002	2.190996	0.419960
6600	-0.323900	2.188286	0.419960
6609	-0.326628	2.185530	0.419960
6617	-0.331894	2.181042	0.419960
6629	-0.334614	2.178243	0.419960
6649	-0.340574	2.172518	0.412931
6655	-0.343867	2.168271	0.412931
6663	-0.345718	2.165396	0.412931
6672	-0.347681	2.162438	0.412931
6680	-0.350097	2.159088	0.412931
6690	-0.352865	2.154722	0.412931
6699	-0.354959	2.151776	0.412931
6709	-0.356596	2.148777	0.412931
6717	-0.358308	2.145783	0.412931
6726	-0.359486	2.142811	0.412931
6734	-0.360601	2.138394	0.412931
6757	-0.361728	2.131862	0.402472
6763	-0.361790	2.128830	0.402472
6770	-0.362684	2.124379	0.402472
6789	-0.360856	2.118305	0.402472
6798	-0.359867	2.115298	0.402472
6807	-0.359853	2.110361	0.402472
6816	-0.359750	2.107387	0.402472
6825	-0.359611	2.104362	0.402472
6834	-0.358429	2.101409	0.402472
6844	-0.358520	2.096993	0.402472
6852	-0.357402	2.094047	0.402472
6871	-0.354462	2.087643	0.391787
6879	-0.353157	2.083354	0.391787
6889	-0.351985	2.080402	0.391787
6897	-0.350666	2.077487	0.391787
6907	-0.348921	2.074533	0.391787
6915	-0.346299	2.071692	0.391787
6925	-0.344308	2.067465	0.391787
6933	-0.340990	2.064178	0.391787
6943	-0.338189	2.061317	0.391787
6952	-0.336026	2.058488	0.391787
6960	-0.332386	2.054420	0.391787
6982	-0.326266	2.048945	0.381773
6988	-0.323394	2.046252	0.381773
6996	-0.320601	2.041919	0.381773
7006	-0.317176	2.039214	0.381773
7015	-0.313752	2.036546	0.381773
7023	-0.310943	2.033955	0.381773
7034	-0.305505	2.030139	0.381773
7042	-0.301717	2.027592	0.381773
7050	-0.298433	2.025071	0.381773
7060	-0.294920	2.022153	0.381773
7069	-0.291307	2.019666	0.381773
7090	-0.281166	2.013800	0.376885
7096	-0.278731	2.011442	0.376885
7105	-0.275990	2.009137	0.376885
7113	-0.271652	2.005771	0.376885
7125	-0.268856	2.003098	0.376885
7131	-0.266698	2.000868	0.376885
7143	-0.265301	1.998591	0.376885
7150	-0.262328	1.995302	0.376885
7158	-0.259952	1.993132	0.376885
7170	-0.258564	1.990965	0.376885
7177	-0.257474	1.988748	0.376885
7200	-0.254974	1.983085	0.376355
7213	-0.255735	1.978788	0.376355
7221	-0.256529	1.975648	0.376355
7231	-0.256013	1.973512	0.376355
7240	-0.256538	1.970967	0.376355
7249	-0.258199	1.968746	0.376355
7258	-0.260049	1.966573	0.376355
7267	-0.262371	1.963303	0.376355
7276	-0.264169	1.961126	0.376355
7285	-0.265830	1.958919	0.376355
7299	-0.267609	1.956619	0.376525
7321	-0.274330	1.948319	0.376525
7330	-0.275819	1.946052	0.376525
7338	-0.278944	1.942672	0.376525
7350	-0.280617	1.940303	0.376525
7357	-0.282427	1.937981	0.376525
7368	-0.284338	1.935582	0.376525
7376	-0.287412	1.931677	0.376525
7384	-0.289378	1.929322	0.376525
7393	-0.290874	1.926936	0.376525
7403	-0.292475	1.924474	0.376525
7417	-0.294652	1.920921	0.376066
7429	-0.297630	1.915622	0.376066
7439	-0.298876	1.913162	0.376066
7447	-0.298685	1.910730	0.376066
7456	-0.299903	1.907137	0.376066
7466	-0.301637	1.904641	0.376066
7475	-0.302217	1.902140	0.376066
7483	-0.302433	1.899704	0.376047
7511	-0.302495	1.890689	0.376066
7530	-0.302700	1.884661	0.376266
7538	-0.302491	1.882161	0.376266
7547	-0.302263	1.879732	0.376266
7556	-0.301438	1.876850	0.376266
7564	-0.300723	1.873299	0.376266
7584	-0.300498	1.868414	0.376266
7592	-0.299148	1.865952	0.376266
7601	-0.298844	1.862393	0.376266
7610	-0.298869	1.859945	0.376266
7619	-0.297817	1.857160	0.376266
7641	-0.296556	1.852362	0.377688
7648	-0.295752	1.848822	0.377688
7655	-0.295665	1.846476	0.377688
7672	-0.295210	1.841735	0.377688
7681	-0.295210	1.837849	0.377688
7691	-0.295935	1.835447	0.377688
7701	-0.296446	1.833038	0.377688
7709	-0.297522	1.830675	0.377688
7718	-0.299798	1.827071	0.377688
7727	-0.299741	1.824682	0.377688
7748	-0.302168	1.819463	0.379186
7755	-0.303093	1.815818	0.379186
7763	-0.304729	1.813380	0.379186
7772	-0.305366	1.810885	0.379186
7781	-0.305480	1.808431	0.379186
7790	-0.305805	1.805928	0.379186
7798	-0.307008	1.802235	0.379186
7809	-0.307760	1.799336	0.379186
7817	-0.308095	1.796815	0.379186
7826	-0.308903	1.794331	0.379186
7836	-0.308698	1.790558	0.379186
7844	-0.308738	1.788062	0.377696
7867	-0.309955	1.783009	0.377696
7876	-0.310553	1.778824	0.377759
7882	-0.310161	1.776255	0.377696
7889	-0.310693	1.773688	0.377696
7898	-0.311463	1.771138	0.377696
7908	-0.311101	1.767300	0.377696
7916	-0.311125	1.764759	0.377696
7925	-0.311299	1.762177	0.377696
7934	-0.312331	1.759229	0.377696
7952	-0.312586	1.752814	0.377696
7970	-0.311967	1.747751	0.371989
7984	-0.311451	1.745218	0.371989
7997	-0.309909	1.738499	0.371989
8007	-0.309096	1.735963	0.371989
8015	-0.308652	1.733434	0.371989
8025	-0.307350	1.729727	0.371989
8032	-0.306442	1.727252	0.371989
8043	-0.305607	1.724767	0.371989
8051	-0.303632	1.722332	0.371989
8061	-0.301010	1.718285	0.371989
8082	-0.300015	1.713454	0.356591
8088	-0.298302	1.711076	0.356591
8096	-0.296289	1.707541	0.356591
8106	-0.295289	1.705148	0.356591
8114	-0.294011	1.702801	0.356591
8124	-0.292134	1.700053	0.356591
8132	-0.291187	1.697744	0.356591
8142	-0.289008	1.694247	0.356591
8150	-0.287910	1.691949	0.356591
8159	-0.286277	1.689672	0.356591
8169	-0.284504	1.687365	0.356591
8191	-0.281639	1.681437	0.339339
8196	-0.280825	1.679192	0.339339
8205	-0.280673	1.676990	0.340155
8259	-0.272790	1.661311	0.339339
8268	-0.272230	1.659118	0.339339
8276	-0.269658	1.656973	0.339339
8298	-0.262841	1.651765	0.321378
8304	-0.260801	1.649672	0.321378
8312	-0.257936	1.647324	0.321378
8323	-0.255747	1.645268	0.321378
8331	-0.253365	1.642231	0.321378
8339	-0.252435	1.640243	0.321378
8349	-0.251431	1.638257	0.321378
8358	-0.248698	1.636234	0.321378
8366	-0.242597	1.633003	0.321378
8378	-0.239629	1.631071	0.321378
8385	-0.237415	1.629129	0.321378
8394	-0.235563	1.627237	0.321378
