TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
  1768	-0.505421	-2.285570	0.800000
  1776	-0.502168	-2.289657	0.800000
  1785	-0.500117	-2.293739	0.800000
  1794	-0.498042	-2.297834	0.800000
  1803	-0.493745	-2.304609	0.800000
  1812	-0.492077	-2.308553	0.800000
  1822	-0.490895	-2.312502	0.800000
  1831	-0.489316	-2.316433	0.800000
  1839	-0.488470	-2.320349	0.800000
  1849	-0.487784	-2.326315	0.800000
  1858	-0.489587	-2.330348	0.800000
  1866	-0.491286	-2.334413	0.800000
  1877	-0.492153	-2.339139	0.800000
  1886	-0.492433	-2.345171	0.800000
  1893	-0.493373	-2.349185	0.800000
  1902	-0.493979	-2.353187	0.800000
  1912	-0.493914	-2.357169	0.800000
  1922	-0.492547	-2.363185	0.800000
  1930	-0.491753	-2.367831	0.800000
  1939	-0.491632	-2.371797	0.800000
  1948	-0.491503	-2.375739	0.800000
  1962	-0.490513	-2.381657	0.800000
  1975	-0.490661	-2.389420	0.800000
  1984	-0.490858	-2.393332	0.800000
  1992	-0.490618	-2.399843	0.800000
  2002	-0.490950	-2.403668	0.800000
  2012	-0.493222	-2.407487	0.800000
  2019	-0.495827	-2.411300	0.800000
  2028	-0.497312	-2.415132	0.800000
  2038	-0.500808	-2.420923	0.800000
  2046	-0.504392	-2.425419	0.800000
  2056	-0.506622	-2.429241	0.800000
  2074	-0.511325	-2.438737	0.800000
  2083	-0.512243	-2.442563	0.800000
  2093	-0.513410	-2.446419	0.800000
  2101	-0.513932	-2.450269	0.800000
  2110	-0.514229	-2.456087	0.800000
  2119	-0.514911	-2.460572	0.800000
  2148	-0.514230	-2.473975	0.800000
  2155	-0.514220	-2.477751	0.800000
  2164	-0.514757	-2.481522	0.800000
  2177	-0.515212	-2.485280	0.800000
  2183	-0.514695	-2.491638	0.800000
  2191	-0.515642	-2.495388	0.800000
  2196	-0.516714	-2.497398	0.800000
  2209	-0.518561	-2.502882	0.800000
  2218	-0.518859	-2.506586	0.800000
  2228	-0.520266	-2.512302	0.800000
  2236	-0.521945	-2.516153	0.800000
  2245	-0.524090	-2.520759	0.800000
  2255	-0.524714	-2.524683	0.800000
  2263	-0.524162	-2.530580	0.800000
  2273	-0.524308	-2.534474	0.800000
  2281	-0.523561	-2.538358	0.800000
  2290	-0.522214	-2.542265	0.800000
  2299	-0.519977	-2.548134	0.800000
  2308	-0.517229	-2.552688	0.800000
  2318	-0.514987	-2.556495	0.800000
  2326	-0.512458	-2.560276	0.800000
  2335	-0.507681	-2.566071	0.800000
  2344	-0.505552	-2.569901	0.800000
  2354	-0.502976	-2.573762	0.800000
  2363	-0.500524	-2.577600	0.800000
  2371	-0.498129	-2.582090	0.800000
  2381	-0.494722	-2.587872	0.800000
  2389	-0.493810	-2.591640	0.800000
  2401	-0.492768	-2.595450	0.800000
  2408	-0.490193	-2.599267	0.800000
  2416	-0.487812	-2.604963	0.800000
  2425	-0.487043	-2.608690	0.800000
  2435	-0.485509	-2.613104	0.800000
  2443	-0.484090	-2.616823	0.800000
  2452	-0.480894	-2.622462	0.800000
  2462	-0.477921	-2.626036	0.800000
  2470	-0.475205	-2.629575	0.800000
  2479	-0.472673	-2.633098	0.800000
  2488	-0.468446	-2.638515	0.800000
  2498	-0.465323	-2.642753	0.800000
  2510	-0.461788	-2.646334	0.800000
  2516	-0.457990	-2.649878	0.800000
  2525	-0.453133	-2.655263	0.800000
  2533	-0.449953	-2.658709	0.800000
  2539	-0.448850	-2.660293	0.800000
  2545	-0.447841	-2.662163	0.800000
  2552	-0.445871	-2.665584	0.800000
  2560	-0.444436	-2.669597	0.800000
  2566	-0.443966	-2.672313	0.800000
  2579	-0.443202	-2.678018	0.800000
  2588	-0.442456	-2.681307	0.800000
  2593	-0.442145	-2.683955	0.800000
  2606	-0.442405	-2.689715	0.800000
  2619	-0.443425	-2.693068	0.800000
  2625	-0.442968	-2.697046	0.800000
  2660	-0.442382	-2.712124	0.800000
  2669	-0.441443	-2.715422	0.800000
  2678	-0.439772	-2.721062	0.800000
  2687	-0.438294	-2.724336	0.800000
  2696	-0.436933	-2.727551	0.800000
  2705	-0.435528	-2.730794	0.800000
  2713	-0.435262	-2.735772	0.800000
  2728	-0.434498	-2.738986	0.800000
  2742	-0.433449	-2.746004	0.800000
  2751	-0.433719	-2.749177	0.800000
  2758	-0.434395	-2.754089	0.800000
  2768	-0.434733	-2.757264	0.800000
  2777	-0.435467	-2.760455	0.800000
  2788	-0.436470	-2.763632	0.800000
  2796	-0.438356	-2.768525	0.800000
  2804	-0.439702	-2.772328	0.800000
  2813	-0.440491	-2.775537	0.800000
  2823	-0.440858	-2.778758	0.800000
  2830	-0.441877	-2.783728	0.800000
  2841	-0.441960	-2.786954	0.800000
  2850	-0.441731	-2.790146	0.800000
  2858	-0.441420	-2.793365	0.800000
  2867	-0.440874	-2.798898	0.800000
  2878	-0.440116	-2.802080	0.800000
  2886	-0.439923	-2.805302	0.800000
  2903	-0.440773	-2.813411	0.800000
  2913	-0.440764	-2.816603	0.800000
  2921	-0.440678	-2.819815	0.800000
  2931	-0.440848	-2.823586	0.800000
  2939	-0.441259	-2.826806	0.800000
  2951	-0.443355	-2.831727	0.800000
  2958	-0.445134	-2.834897	0.800000
  2967	-0.446859	-2.838116	0.800000
  2976	-0.448554	-2.841377	0.800000
  2985	-0.450470	-2.846409	0.800000
  2993	-0.453620	-2.850329	0.800000
  3004	-0.455793	-2.853617	0.800000
  3012	-0.456792	-2.856944	0.800000
  3020	-0.458047	-2.862092	0.800000
  3029	-0.459391	-2.865442	0.800000
  3035	-0.460184	-2.867258	0.800000
  3048	-0.461010	-2.872183	0.800000
  3060	-0.460674	-2.878006	0.800000
  3067	-0.461388	-2.881346	0.800000
  3075	-0.462400	-2.884727	0.800000
  3080	-0.462922	-2.887326	0.800000
  3093	-0.463819	-2.893334	0.800000
  3101	-0.464342	-2.896749	0.800000
  3107	-0.464180	-2.899424	0.800000
  3137	-0.462290	-2.912686	0.800000
  3149	-0.463724	-2.916065	0.800000
  3156	-0.465402	-2.919484	0.800000
  3174	-0.466161	-2.928146	0.800000
  3183	-0.467629	-2.932165	0.800000
  3192	-0.468002	-2.935585	0.800000
  3201	-0.466721	-2.938980	0.800000
  3210	-0.462963	-2.944198	0.800000
  3219	-0.461138	-2.947535	0.800000
  3228	-0.460811	-2.950864	0.800000
  3237	-0.459781	-2.954219	0.800000
  3246	-0.457507	-2.959986	0.800000
  3256	-0.457991	-2.963305	0.800000
  3264	-0.458966	-2.966652	0.800000
  3278	-0.458434	-2.969963	0.800000
  3284	-0.456336	-2.975095	0.800000
  3291	-0.455793	-2.978385	0.800000
  3300	-0.455170	-2.981681	0.800000
  3311	-0.454380	-2.985574	0.800000
  3318	-0.453473	-2.988883	0.800000
  3328	-0.452341	-2.993909	0.800000
  3337	-0.452409	-2.997174	0.800000
  3372	-0.446707	-3.012578	0.800000
  3390	-0.445199	-3.019024	0.800000
  3399	-0.445440	-3.023927	0.800000
  3408	-0.445903	-3.027104	0.800000
  3414	-0.446236	-3.028454	0.800000
  3428	-0.445374	-3.033402	0.800000
  3437	-0.443258	-3.038839	0.800000
  3445	-0.443237	-3.041923	0.800000
  3453	-0.443040	-3.045081	0.800000
  3465	-0.442142	-3.048249	0.800000
  3473	-0.439354	-3.053092	0.800000
  3481	-0.438575	-3.056246	0.800000
  3490	-0.437746	-3.059289	0.800000
  3501	-0.435911	-3.062977	0.800000
  3508	-0.434497	-3.065997	0.800000
  3517	-0.434718	-3.070819	0.800000
  3526	-0.434449	-3.073877	0.800000
  3535	-0.433057	-3.076885	0.800000
  3544	-0.432594	-3.079967	0.800000
  3552	-0.434081	-3.084673	0.800000
  3562	-0.435762	-3.088333	0.800000
  3571	-0.437019	-3.091359	0.800000
  3579	-0.437393	-3.094457	0.800000
  3588	-0.438462	-3.099313	0.800000
  3600	-0.438245	-3.102377	0.800000
  3643	-0.437304	-3.120100	0.800000
  3653	-0.437029	-3.123227	0.800000
  3661	-0.436058	-3.128010	0.800000
  3669	-0.435698	-3.131118	0.800000
  3679	-0.435731	-3.134164	0.800000
  3688	-0.436387	-3.137756	0.800000
  3697	-0.436825	-3.140873	0.800000
  3706	-0.438094	-3.145764	0.800000
  3719	-0.439644	-3.148944	0.800000
  3725	-0.440939	-3.151991	0.800000
  3733	-0.441249	-3.155185	0.800000
  3743	-0.442684	-3.160107	0.800000
  3751	-0.442682	-3.163855	0.800000
  3760	-0.443554	-3.167119	0.800000
  3769	-0.444598	-3.170295	0.800000
  3778	-0.446302	-3.175234	0.800000
  3788	-0.447443	-3.178427	0.800000
  3796	-0.449184	-3.181687	0.800000
  3805	-0.451030	-3.185512	0.800000
  3814	-0.451751	-3.190629	0.800000
  3820	-0.452175	-3.193189	0.800000
  3834	-0.453609	-3.197192	0.800000
  3842	-0.454902	-3.200411	0.800000
  3850	-0.457293	-3.205598	0.800000
  3869	-0.461146	-3.212867	0.800000
  3878	-0.462230	-3.216250	0.800000
  3888	-0.463642	-3.219587	0.800000
  3896	-0.465940	-3.224823	0.800000
  3905	-0.467567	-3.228206	0.800000
  3913	-0.469266	-3.231647	0.800000
  3919	-0.470687	-3.235128	0.800000
  3928	-0.472658	-3.239681	0.800000
  3941	-0.475010	-3.244640	0.800000
  3950	-0.476336	-3.248157	0.800000
  3959	-0.476699	-3.251696	0.800000
  3967	-0.477741	-3.257105	0.800000
  3977	-0.479020	-3.260653	0.800000
  3986	-0.479370	-3.264220	0.800000
  3995	-0.478823	-3.268436	0.800000
  4005	-0.478959	-3.273868	0.800000
  4013	-0.478280	-3.277361	0.800000
  4021	-0.477849	-3.280923	0.800000
  4031	-0.476920	-3.284401	0.800000
  4039	-0.475314	-3.289868	0.800000
  4050	-0.474539	-3.293377	0.800000
  4113	-0.463846	-3.319840	0.800000
  4121	-0.461511	-3.325682	0.800000
  4131	-0.460287	-3.328957	0.800000
  4139	-0.459047	-3.332289	0.800000
  4149	-0.457502	-3.335532	0.800000
  4160	-0.454327	-3.340657	0.800000
  4166	-0.452948	-3.343936	0.800000
  4175	-0.451953	-3.347231	0.800000
  4184	-0.449782	-3.351052	0.800000
  4194	-0.447359	-3.356063	0.800000
  4202	-0.445647	-3.359268	0.800000
  4213	-0.444517	-3.362391	0.800000
  4220	-0.443056	-3.365578	0.800000
  4229	-0.441314	-3.368681	0.800000
  4238	-0.440090	-3.373617	0.800000
  4248	-0.439501	-3.377258	0.800000
  4256	-0.438297	-3.380268	0.800000
  4270	-0.436903	-3.383349	0.800000
  4276	-0.436118	-3.388186	0.800000
  4283	-0.435593	-3.391239	0.800000
  4292	-0.434926	-3.394279	0.800000
  4303	-0.434630	-3.397335	0.800000
  4310	-0.435330	-3.402731	0.800000
  4319	-0.436116	-3.405709	0.800000
  4328	-0.436563	-3.408755	0.800000
  4337	-0.435941	-3.411825	0.800000
  4364	-0.437514	-3.422568	0.800000
  4378	-0.437894	-3.426124	0.800000
  4384	-0.437555	-3.430911	0.800000
  4391	-0.437870	-3.433977	0.800000
  4401	-0.438518	-3.436954	0.800000
  4410	-0.438825	-3.439939	0.800000
  4418	-0.439441	-3.442995	0.800000
  4428	-0.440469	-3.447681	0.800000
  4436	-0.441282	-3.451312	0.800000
  4445	-0.442072	-3.454363	0.800000
  4454	-0.442801	-3.457440	0.800000
  4464	-0.443850	-3.462197	0.800000
  4472	-0.444180	-3.465305	0.800000
  4482	-0.444967	-3.468335	0.800000
  4491	-0.445939	-3.471458	0.800000
  4499	-0.446580	-3.476816	0.800000
  4508	-0.446875	-3.479950	0.800000
  4518	-0.447053	-3.483054	0.800000
  4589	-0.440579	-3.511708	0.800000
  4602	-0.438569	-3.514749	0.800000
  4608	-0.435812	-3.517818	0.800000
  4617	-0.432217	-3.523266	0.800000
  4626	-0.430314	-3.526404	0.800000
  4636	-0.427777	-3.529490	0.800000
  4645	-0.424765	-3.532613	0.800000
  4654	-0.418937	-3.537385	0.800000
  4662	-0.415268	-3.540443	0.800000
  4672	-0.412779	-3.543451	0.800000
  4680	-0.410436	-3.546476	0.800000
  4688	-0.405497	-3.551801	0.050229
  4694	-0.402860	-3.554243	0.050229
  4710	-0.398951	-3.557793	0.050229
  4717	-0.396488	-3.560791	0.050229
  4726	-0.390919	-3.565168	0.050229
  4734	-0.386544	-3.567221	0.050229
  4743	-0.382876	-3.569657	0.027210
  4748	-0.382721	-3.570610	0.027210
  4757	-0.375885	-3.572636	0.027210
  4770	-0.339301	-3.579136	0.027210
  4779	-0.319264	-3.581488	0.027210
  4788	-0.291034	-3.583674	0.004138
 4843	-0.243328	-3.598580	-0.018903
 4851	-0.248858	-3.600682	-0.018903
 4860	-0.249800	-3.602863	-0.018903
 4878	-0.235501	-3.608744	-0.018903
 4889	-0.228081	-3.610739	-0.040351
 4897	-0.217514	-3.612649	-0.040351
 4906	-0.205803	-3.614551	-0.040351
 4914	-0.196145	-3.617461	-0.040351
 4928	-0.195597	-3.619109	-0.040351
 4934	-0.196549	-3.620858	-0.040351
 4943	-0.196344	-3.622898	-0.062668
 4950	-0.200030	-3.625715	-0.062668
 4960	-0.203104	-3.627401	-0.062668
 4968	-0.203103	-3.629138	-0.062668
 4977	-0.200877	-3.630856	-0.062668
 4987	-0.196964	-3.632568	-0.083065
 4995	-0.191487	-3.635639	-0.083065
 5005	-0.187735	-3.637186	-0.083065
 5085	-0.181682	-3.649537	-0.118748
 5094	-0.179869	-3.650544	-0.118748
 5106	-0.177305	-3.652492	-0.118748
 5113	-0.177098	-3.653589	-0.118748
 5122	-0.177255	-3.654972	-0.118748
 5133	-0.175624	-3.655967	-0.118748
 5139	-0.174670	-3.656785	-0.132783
 5151	-0.172673	-3.658363	-0.132783
 5158	-0.171228	-3.658931	-0.132783
 5167	-0.170729	-3.659485	-0.132783
 5176	-0.169450	-3.659931	-0.132783
 5185	-0.167925	-3.661086	-0.144927
 5193	-0.168811	-3.661499	-0.144927
 5203	-0.169198	-3.661880	-0.144927
 5212	-0.167959	-3.662186	-0.144927
 5221	-0.167179	-3.663329	-0.144927
  5744	0.258406	-3.595648	-0.214535
  6050	0.145543	-3.522986	-0.254159
  6059	0.145067	-3.520484	-0.254159
  6069	0.144974	-3.518779	-0.254159
  6078	0.146077	-3.517060	-0.254159
  6086	0.146692	-3.515373	-0.259498
  6094	0.147691	-3.513052	-0.259498
  6106	0.148903	-3.511375	-0.259498
  6113	0.149557	-3.509757	-0.259498
  6123	0.150097	-3.507861	-0.259498
  6131	0.151213	-3.505592	-0.259498
  6141	0.150800	-3.503918	-0.267369
  6149	0.150578	-3.502274	-0.267369
  6159	0.151928	-3.500555	-0.267369
  6168	0.153768	-3.498843	-0.267369
  6177	0.156087	-3.496302	-0.267369
  6185	0.158608	-3.494201	-0.267369
  6195	0.160761	-3.492254	-0.275323
  6203	0.162879	-3.490295	-0.275323
  6209	0.165143	-3.488789	-0.275323
  6221	0.170921	-3.485678	-0.275323
  6232	0.174834	-3.483673	-0.275323
  6240	0.178830	-3.481672	-0.280061
  6251	0.186542	-3.478643	-0.280061
  6258	0.192175	-3.476682	-0.280061
  6267	0.198835	-3.474729	-0.280061
  6276	0.205968	-3.472709	-0.280061
  6286	0.215220	-3.469628	-0.286667
  6294	0.221297	-3.467414	-0.286667
  6302	0.227658	-3.465135	-0.286667
  6308	0.230383	-3.464271	-0.286667
  6317	0.236150	-3.462497	-0.286667
  6330	0.253673	-3.456483	-0.286667
  6339	0.260377	-3.453924	-0.293140
  6344	0.263838	-3.452694	-0.293140
  6361	0.278076	-3.447618	-0.293140
  6366	0.284705	-3.444969	-0.293140
  6375	0.291934	-3.441899	-0.293140
  6380	0.294985	-3.440500	-0.293140
  6393	0.304479	-3.436508	-0.301066
  6401	0.314626	-3.432488	-0.301066
  6407	0.320575	-3.429611	-0.301066
  6420	0.326487	-3.426735	-0.301066
  6429	0.332799	-3.423778	-0.301066
  6438	0.340718	-3.418955	-0.305497
  6448	0.343276	-3.415876	-0.305497
  6456	0.346174	-3.412702	-0.305497
  6469	0.348513	-3.409522	-0.305497
  6476	0.352353	-3.404935	-0.305497
  6483	0.353225	-3.401816	-0.305497
  6492	0.354385	-3.398681	-0.311275
  6501	0.355741	-3.395064	-0.311275
  6510	0.357185	-3.390592	-0.311275
  6519	0.356950	-3.387550	-0.311275
  6529	0.356295	-3.384478	-0.311275
  6537	0.356402	-3.381444	-0.313508
  6546	0.355381	-3.378373	-0.313508
  6555	0.352677	-3.373479	-0.313508
  6563	0.351772	-3.370404	-0.313508
  6578	0.351479	-3.367311	-0.313508
  6591	0.347382	-3.359761	-0.316092
  6600	0.346018	-3.356681	-0.316092
  6609	0.345076	-3.353648	-0.316092
  6619	0.343846	-3.350630	-0.316092
  6627	0.340238	-3.345923	-0.316092
  6637	0.338121	-3.342993	-0.315811
  6646	0.336251	-3.340044	-0.315811
  6655	0.334288	-3.337128	-0.315811
  6663	0.330074	-3.333015	-0.315811
  6669	0.327407	-3.330612	-0.315811
  6681	0.324241	-3.327438	-0.315811
  6692	0.321543	-3.324245	-0.313796
  6700	0.316309	-3.320179	-0.313796
  6709	0.312493	-3.317388	-0.313796
  6717	0.308738	-3.314607	-0.313796
  6723	0.307047	-3.312945	-0.313796
  6735	0.303954	-3.309329	-0.313796
  6745	0.299542	-3.305537	-0.311698
  6754	0.296571	-3.302613	-0.311698
  6762	0.294301	-3.300031	-0.311698
  6768	0.292543	-3.298217	-0.311698
  6781	0.288541	-3.293830	-0.311698
  6790	0.287157	-3.291355	-0.307633
  6801	0.286231	-3.288862	-0.307633
  6808	0.284871	-3.286404	-0.307633
  6817	0.283048	-3.282452	-0.307633
  6825	0.281904	-3.280019	-0.307633
  6834	0.280844	-3.277586	-0.307633
  6844	0.279171	-3.275214	-0.303636
  6852	0.276906	-3.271756	-0.303636
  6862	0.276228	-3.269397	-0.303636
  6872	0.275142	-3.267100	-0.303636
  6879	0.273381	-3.264424	-0.303636
  6888	0.270440	-3.260948	-0.298063
  6898	0.269363	-3.258639	-0.298063
  6912	0.268848	-3.256349	-0.298063
  6925	0.267372	-3.251700	-0.298063
  6934	0.266386	-3.248313	-0.298063
  6943	0.265487	-3.245661	-0.291101
  6951	0.264606	-3.243362	-0.291101
  6962	0.263453	-3.241103	-0.291101
  6970	0.262167	-3.237711	-0.291101
  6980	0.261744	-3.235366	-0.291101
  6988	0.261795	-3.233010	-0.282694
  6997	0.261510	-3.230311	-0.282694
  7005	0.261634	-3.226932	-0.282694
  7020	0.261665	-3.224641	-0.282694
  7026	0.261627	-3.222310	-0.282694
  7034	0.260620	-3.220006	-0.282694
  7042	0.257525	-3.216708	-0.272853
  7053	0.255651	-3.214123	-0.272853
  7060	0.254309	-3.211901	-0.272853
  7065	0.253049	-3.210248	-0.272853
  7078	0.250728	-3.207409	-0.272853
  7089	0.249494	-3.204063	-0.262483
  7096	0.249554	-3.201694	-0.262483
  7105	0.249597	-3.199265	-0.262483
  7114	0.249284	-3.196957	-0.262483
  7120	0.249232	-3.195513	-0.262483
  7135	0.248806	-3.191216	-0.262483
  7141	0.248071	-3.189033	-0.252407
  7150	0.247751	-3.186776	-0.252407
  7159	0.246941	-3.183561	-0.252407
  7168	0.247598	-3.181398	-0.252407
  7178	0.249621	-3.179338	-0.252407
  7186	0.250317	-3.177233	-0.243914
  7196	0.249859	-3.173769	-0.243914
  7205	0.250488	-3.171591	-0.243914
  7213	0.250693	-3.169265	-0.243914
  7222	0.250682	-3.166931	-0.243914
  7232	0.250825	-3.163454	-0.243914
  7240	0.251013	-3.160986	-0.233340
  7250	0.251948	-3.158175	-0.233340
  7259	0.252417	-3.155667	-0.233340
  7267	0.252764	-3.153223	-0.233340
  7276	0.254311	-3.150003	-0.233340
  7286	0.254711	-3.147840	-0.233340
  7294	0.254830	-3.145751	-0.222935
  7305	0.255590	-3.143644	-0.222935
  7313	0.256475	-3.140156	-0.222935
  7321	0.257766	-3.137883	-0.222935
  7330	0.259314	-3.135591	-0.222935
  7340	0.260255	-3.133308	-0.212504
  7351	0.260653	-3.129965	-0.212504
  7359	0.261410	-3.127525	-0.212504
  7368	0.262369	-3.125065	-0.212504
  7376	0.263906	-3.122329	-0.212504
  7385	0.265466	-3.118991	-0.212504
  7393	0.266555	-3.116717	-0.200119
  7403	0.267330	-3.114455	-0.200119
  7412	0.267187	-3.112195	-0.200119
  7422	0.265740	-3.108939	-0.200119
  7431	0.264531	-3.106744	-0.200119
  7439	0.263973	-3.104130	-0.189312
  7447	0.262620	-3.101957	-0.189312
  7462	0.261433	-3.099849	-0.177298
  7475	0.260363	-3.094518	-0.177298
  7484	0.260641	-3.092009	-0.177298
  7493	0.261011	-3.089496	-0.167433
  7498	0.260718	-3.087465	-0.167433
  7511	0.259288	-3.083192	-0.167433
  7521	0.258389	-3.080983	-0.167433
  7529	0.256224	-3.078649	-0.167433
  7537	0.251442	-3.075383	-0.158102
  7543	0.249827	-3.074274	-0.158102
  7558	0.246323	-3.071135	-0.158102
  7575	0.243168	-3.065913	-0.158102
  7583	0.242961	-3.063951	-0.158102
  7592	0.243546	-3.061944	-0.149088
  7601	0.242350	-3.059922	-0.149088
  7610	0.240013	-3.056677	-0.149088
  7620	0.238802	-3.054465	-0.149088
  7629	0.235618	-3.051845	-0.149088
  7637	0.232486	-3.049572	-0.140443
  7648	0.228948	-3.047279	-0.140443
  7654	0.224764	-3.044293	-0.140443
  7664	0.222757	-3.042428	-0.140443
  7678	0.219731	-3.040662	-0.131102
  7684	0.217973	-3.038897	-0.131102
  7691	0.215465	-3.035940	-0.122222
  7700	0.213798	-3.034178	-0.122222
  7709	0.211161	-3.032341	-0.122222
  7718	0.208275	-3.030496	-0.122222
  7728	0.202378	-3.027838	-0.122222
  7737	0.197749	-3.025892	-0.113833
  7746	0.194683	-3.023983	-0.113833
  7755	0.189304	-3.021883	-0.113833
  7763	0.181054	-3.019500	-0.113833
  7772	0.176157	-3.017938	-0.113833
  7781	0.171893	-3.016410	-0.113833
  7791	0.168189	-3.014919	-0.099454
  7800	0.160921	-3.013004	-0.099454
  7809	0.155432	-3.011757	-0.099454
  7818	0.151204	-3.010406	-0.099454
  7827	0.147327	-3.009269	-0.099454
  7836	0.142545	-3.008189	-0.099454
  7845	0.134832	-3.006525	-0.094260
  7853	0.128840	-3.005193	-0.094260
  7865	0.123282	-3.003935	-0.094260
  7871	0.119243	-3.002677	-0.094260
  7880	0.112265	-3.000735	-0.094260
  7890	0.108748	-2.999428	-0.089034
  7901	0.106259	-2.998070	-0.081873
  7908	0.102692	-2.996943	-0.081873
  7916	0.097761	-2.995698	-0.081873
  7935	0.092095	-2.994387	-0.081873
  7944	0.089294	-2.993562	-0.074855
  7954	0.086967	-2.992471	-0.074855
  7961	0.084172	-2.991608	-0.074855
  7971	0.081844	-2.990790	-0.074855
  7980	0.079741	-2.990001	-0.074855
  7990	0.076130	-2.988893	-0.067962
  7998	0.073018	-2.987936	-0.067962
  8012	0.069514	-2.986061	-0.063057
  8021	0.068053	-2.985272	-0.063057
  8033	0.066783	-2.984502	-0.063057
  8043	0.066460	-2.983828	-0.058174
  8052	0.066039	-2.983115	-0.058174
  8061	0.066098	-2.982383	-0.058174
  8069	0.066823	-2.981537	-0.058174
  8079	0.067235	-2.980994	-0.058174
  8088	0.068217	-2.980597	-0.053346
  8097	0.069684	-2.980120	-0.053346
  8106	0.072220	-2.979311	-0.053346
  8120	0.073756	-2.978602	-0.053346
  8126	0.075545	-2.977637	-0.053346
  8133	0.076730	-2.976772	-0.053346
  8141	0.077832	-2.975455	-0.050147
  8151	0.078006	-2.974520	-0.050147
  8160	0.078730	-2.973553	-0.050147
  8170	0.079149	-2.972701	-0.050147
  8178	0.079180	-2.972066	-0.050147
