TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
7574	0.161193	-4.432311	-0.276732
7583	0.163824	-4.431176	-0.276732
7593	0.167423	-4.429910	-0.276732
7601	0.170295	-4.428449	-0.275327
7609	0.172345	-4.426562	-0.275327
7620	0.173883	-4.425241	-0.275327
7628	0.175516	-4.423929	-0.275327
7638	0.176487	-4.422486	-0.275327
7649	0.176696	-4.420400	-0.273095
7656	0.177212	-4.418838	-0.273095
7664	0.178434	-4.417055	-0.273095
7675	0.179365	-4.415473	-0.273095
7683	0.179483	-4.413100	-0.273095
7692	0.179739	-4.411409	-0.273095
7701	0.181863	-4.409727	-0.270840
7710	0.184311	-4.407957	-0.270840
7719	0.186336	-4.404990	-0.270840
7727	0.188340	-4.403104	-0.270840
7736	0.190564	-4.401187	-0.270840
7742	0.191086	-4.400522	-0.267422
7760	0.195481	-4.397261	-0.267422
7766	0.200559	-4.394257	-0.267422
7773	0.205029	-4.392201	-0.267422
7782	0.210029	-4.389653	-0.267422
7790	0.213978	-4.387463	-0.267422
7799	0.220358	-4.384096	-0.263093
7811	0.225452	-4.381643	-0.263093
7818	0.229981	-4.379103	-0.263093
