TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
 1488	-0.841876	-3.218460	0.900000
 1497	-0.854610	-3.225206	0.900000
 1506	-0.870669	-3.235637	0.900000
 1528	-0.886448	-3.250933	0.900000
 1535	-0.891164	-3.258029	0.900000
 1542	-0.894172	-3.268942	0.900000
 1552	-0.892760	-3.276116	0.900000
 1660	-0.744878	-3.365504	0.900000
 1669	-0.737332	-3.371078	0.900000
 1678	-0.730613	-3.376528	0.900000
 1687	-0.723624	-3.381999	0.900000
 1696	-0.713279	-3.390201	0.900000
 1704	-0.708353	-3.395473	0.900000
 1714	-0.704699	-3.401591	0.900000
 1722	-0.700101	-3.406754	0.900000
 1731	-0.694770	-3.414621	0.900000
 1742	-0.694035	-3.419573	0.900000
 1759	-0.696219	-3.429471	0.900000
 1769	-0.699785	-3.437167	0.900000
 1777	-0.704194	-3.443087	0.900000
 1785	-0.709927	-3.448139	0.900000
 1794	-0.716576	-3.453255	0.900000
 1806	-0.724787	-3.458367	0.900000
 1812	-0.742117	-3.466563	0.900000
 1822	-0.755040	-3.471855	0.900000
 1831	-0.768726	-3.477318	0.900000
 1839	-0.784601	-3.484050	0.900000
 1861	-0.818819	-3.498953	0.900000
 1867	-0.832276	-3.505128	0.900000
 1876	-0.844229	-3.511315	0.900000
 1884	-0.858074	-3.520875	0.900000
 1893	-0.865079	-3.527258	0.900000
 1908	-0.871249	-3.534814	0.900000
 1921	-0.870564	-3.551144	0.900000
 1930	-0.864123	-3.557597	0.900000
 1939	-0.860631	-3.563989	0.900000
 1948	-0.858011	-3.570515	0.900000
 1956	-0.851814	-3.581602	0.900000
 1971	-0.848832	-3.588032	0.900000
 1976	-0.850251	-3.594427	0.900000
 1985	-0.851415	-3.600919	0.900000
 1993	-0.849085	-3.607250	0.900000
 2001	-0.842511	-3.616979	0.900000
 2011	-0.839270	-3.623229	0.900000
 2020	-0.837950	-3.629496	0.900000
 2029	-0.833498	-3.636755	0.900000
 2038	-0.821655	-3.646206	0.900000
 2047	-0.811560	-3.652223	0.900000
 2056	-0.802954	-3.658250	0.900000
 2065	-0.792313	-3.664097	0.900000
 2078	-0.767209	-3.674005	0.900000
 2085	-0.754191	-3.678617	0.900000
 2093	-0.738056	-3.685121	0.900000
 2101	-0.722511	-3.690404	0.900000
 2110	-0.692039	-3.698356	0.900000
 2120	-0.673051	-3.703212	0.900000
 2129	-0.657302	-3.707927	0.900000
 2137	-0.643414	-3.712556	0.900000
 2209	-0.520122	-3.750547	0.900000
 2354	-0.468382	-3.810360	0.900000
 2498	-0.716039	-3.892289	0.900000
 2642	-0.641822	-3.987685	0.900000
 2787	-0.594622	-4.059306	0.900000
 2813	-0.594779	-4.073199	0.900000
 2913	-0.572430	-4.125557	0.900000
 2931	-0.558088	-4.133656	0.900000
 2940	-0.548513	-4.137591	0.900000
 2949	-0.533883	-4.143755	0.900000
 2961	-0.521057	-4.148290	0.900000
 2967	-0.508910	-4.152094	0.900000
 2977	-0.495951	-4.155878	0.900000
 2984	-0.476282	-4.161609	0.900000
 2996	-0.463023	-4.165071	0.900000
 3003	-0.449450	-4.168599	0.900000
 3012	-0.435100	-4.171956	0.900000
 3021	-0.412609	-4.177861	0.900000
 3030	-0.400031	-4.181032	0.900000
 3039	-0.388094	-4.184228	0.900000
 3048	-0.377276	-4.187361	0.900000
 3057	-0.362550	-4.192074	0.900000
 3071	-0.346463	-4.198453	0.900000
 3084	-0.341212	-4.201387	0.900000
 3093	-0.336809	-4.204320	0.900000
 3147	-0.340440	-4.225528	0.900000
 3156	-0.345044	-4.228483	0.900000
 3165	-0.350074	-4.231381	0.900000
 3183	-0.366569	-4.239105	0.900000
 3192	-0.374493	-4.242254	0.900000
 3211	-0.399294	-4.251131	0.900000
 3219	-0.410546	-4.254489	0.900000
 3229	-0.422544	-4.257844	0.900000
 3238	-0.434475	-4.261230	0.900000
 3246	-0.446780	-4.264812	0.900000
 3254	-0.470175	-4.271243	0.900000
 3266	-0.484542	-4.274946	0.900000
 3273	-0.498496	-4.278842	0.900000
 3282	-0.513640	-4.282671	0.900000
 3293	-0.536303	-4.288975	0.900000
 3301	-0.550949	-4.293006	0.900000
 3309	-0.564300	-4.297255	0.900000
 3319	-0.576962	-4.301565	0.900000
 3328	-0.598647	-4.309080	0.900000
 3336	-0.609875	-4.313589	0.900000
 3346	-0.618716	-4.318053	0.900000
 3355	-0.626559	-4.322607	0.900000
 3364	-0.636447	-4.329662	0.900000
 3373	-0.641572	-4.334343	0.900000
 3381	-0.644683	-4.339038	0.900000
 3391	-0.646571	-4.344487	0.900000
 3401	-0.648592	-4.351707	0.900000
 3409	-0.648890	-4.356253	0.900000
 3418	-0.647591	-4.360918	0.900000
 3428	-0.644866	-4.365470	0.900000
 3436	-0.641638	-4.370049	0.900000
 3444	-0.635861	-4.377087	0.900000
 3454	-0.628807	-4.382295	0.900000
 3463	-0.622076	-4.386748	0.900000
 3472	-0.614465	-4.390996	0.900000
 3482	-0.601667	-4.397517	0.900000
 3490	-0.592456	-4.401731	0.900000
 3499	-0.581954	-4.405878	0.900000
 3511	-0.571325	-4.409844	0.900000
 3517	-0.554547	-4.416733	0.900000
 3526	-0.544024	-4.420467	0.900000
 3536	-0.534400	-4.424109	0.900000
 3544	-0.524582	-4.427790	0.900000
 3558	-0.510778	-4.433438	0.900000
 3564	-0.502860	-4.436878	0.900000
 3571	-0.495061	-4.440394	0.900000
 3580	-0.486666	-4.444389	0.900000
 3590	-0.477559	-4.449590	0.900000
 3597	-0.472352	-4.452926	0.900000
 3612	-0.468075	-4.456251	0.900000
 3626	-0.462500	-4.462643	0.900000
 3634	-0.459140	-4.467796	0.900000
 3643	-0.455937	-4.471572	0.900000
 3652	-0.453155	-4.474815	0.900000
 3661	-0.451446	-4.478101	0.900000
 3671	-0.449370	-4.483143	0.900000
 3679	-0.447409	-4.486450	0.900000
 3689	-0.445969	-4.489591	0.900000
 3700	-0.444682	-4.492771	0.900000
 3706	-0.443152	-4.498658	0.900000
 3716	-0.442789	-4.501932	0.900000
 3729	-0.443055	-4.505366	0.900000
 3735	-0.442455	-4.508727	0.900000
 3742	-0.441859	-4.514212	0.900000
 3752	-0.442486	-4.517621	0.900000
 3760	-0.443035	-4.521174	0.900000
 3769	-0.444223	-4.525361	0.900000
 3778	-0.445365	-4.528987	0.900000
 3788	-0.448500	-4.534625	0.900000
 3797	-0.451243	-4.538225	0.900000
 3806	-0.454847	-4.541987	0.900000
 3814	-0.458920	-4.545823	0.900000
 3824	-0.465904	-4.551697	0.900000
 3832	-0.470902	-4.556303	0.900000
 3842	-0.476732	-4.560113	0.900000
 3850	-0.482402	-4.564081	0.900000
 3860	-0.491429	-4.570346	0.900000
 3868	-0.497131	-4.574466	0.900000
 3878	-0.503711	-4.578558	0.900000
 3887	-0.509614	-4.582792	0.900000
 3896	-0.519069	-4.590081	0.900000
 3905	-0.524378	-4.594232	0.900000
 3914	-0.528597	-4.598540	0.900000
 3922	-0.532953	-4.602907	0.900000
 3933	-0.538491	-4.609559	0.900000
 3941	-0.541675	-4.613909	0.900000
 3951	-0.544314	-4.618072	0.900000
 3959	-0.546510	-4.622991	0.900000
 3968	-0.548356	-4.627248	0.900000
 3976	-0.550913	-4.633868	0.900000
 3988	-0.551417	-4.637987	0.900000
 3995	-0.551350	-4.642164	0.900000
 4004	-0.550713	-4.646189	0.900000
 4013	-0.549311	-4.653206	0.900000
 4022	-0.547397	-4.657262	0.900000
 4030	-0.544831	-4.661305	0.900000
 4036	-0.541914	-4.665198	0.900000
 4048	-0.538105	-4.671270	0.900000
 4062	-0.534981	-4.675019	0.900000
 4067	-0.531263	-4.678748	0.900000
 4075	-0.528032	-4.682583	0.900000
 4084	-0.523280	-4.689172	0.900000
 4094	-0.520006	-4.692838	0.900000
 4103	-0.518012	-4.696559	0.900000
 4113	-0.516169	-4.700160	0.900000
 4123	-0.515044	-4.705768	0.900000
 4130	-0.515322	-4.709440	0.900000
 4139	-0.515648	-4.713717	0.900000
 4148	-0.516134	-4.717422	0.900000
 4157	-0.517428	-4.721038	0.900000
 4169	-0.518856	-4.726775	0.900000
 4176	-0.520364	-4.730405	0.900000
 4184	-0.521982	-4.734086	0.900000
 4193	-0.522737	-4.737879	0.900000
 4202	-0.522706	-4.744350	0.900000
 4211	-0.523594	-4.748028	0.900000
 4220	-0.523432	-4.751817	0.900000
 4230	-0.522984	-4.755543	0.900000
 4237	-0.523234	-4.761428	0.900000
 4249	-0.522936	-4.765262	0.900000
 4256	-0.521863	-4.769045	0.900000
 4265	-0.521359	-4.773604	0.900000
 4279	-0.521685	-4.779479	0.900000
 4285	-0.522493	-4.783266	0.900000
 4292	-0.522915	-4.787134	0.900000
 4301	-0.523336	-4.791021	0.900000
 4312	-0.524181	-4.794842	0.900000
 4319	-0.525534	-4.801552	0.900000
 4329	-0.525774	-4.805388	0.900000
 4339	-0.526272	-4.809210	0.900000
 4347	-0.525762	-4.813128	0.900000
 4356	-0.524108	-4.819163	0.900000
 4365	-0.523586	-4.823030	0.900000
 4374	-0.522763	-4.826971	0.900000
 4394	-0.520447	-4.837505	0.900000
 4401	-0.519943	-4.841325	0.900000
 4410	-0.519182	-4.845220	0.900000
 4419	-0.517891	-4.849113	0.900000
 4427	-0.515916	-4.855072	0.900000
 4437	-0.515012	-4.858869	0.900000
 4446	-0.513388	-4.862688	0.900000
 4454	-0.510267	-4.867240	0.900000
 4464	-0.508700	-4.873060	0.900000
 4472	-0.508398	-4.876892	0.900000
 4481	-0.508191	-4.880728	0.900000
 4491	-0.508030	-4.884537	0.900000
 4501	-0.508600	-4.888400	0.900000
 4509	-0.510445	-4.894253	0.900000
 4518	-0.512332	-4.898823	0.900000
 4527	-0.514782	-4.902666	0.900000
 4536	-0.517901	-4.906593	0.900000
 4544	-0.524239	-4.912688	0.900000
 4555	-0.529233	-4.916624	0.900000
 4563	-0.535202	-4.920669	0.900000
 4573	-0.542005	-4.924710	0.057659
 4581	-0.553777	-4.931709	0.057659
 4589	-0.559808	-4.935907	0.057659
 4599	-0.565351	-4.940176	0.057659
 4611	-0.570059	-4.944313	0.057659
 4617	-0.576220	-4.950504	0.027428
 4626	-0.579373	-4.954625	0.027428
 4635	-0.580682	-4.959568	0.027428
 4644	-0.572982	-4.963666	0.027428
 4653	-0.550875	-4.969952	0.027428
 4661	-0.525723	-4.973829	0.027428
4699	-0.407223	-4.989121	-0.002419
4707	-0.395775	-4.991883	-0.002419
4721	-0.388417	-4.994672	-0.033671
4727	-0.384195	-4.997349	-0.033671
4734	-0.373085	-5.001520	-0.033671
4743	-0.358153	-5.004024	-0.033671
4753	-0.341709	-5.006373	-0.033671
4761	-0.325126	-5.008675	-0.033671
4770	-0.300149	-5.012468	-0.065109
4780	-0.288063	-5.014403	-0.065109
4788	-0.278503	-5.016329	-0.065109
4799	-0.271788	-5.018102	-0.065109
4807	-0.261492	-5.020843	-0.065109
4815	-0.252676	-5.022528	-0.065109
4829	-0.240693	-5.024579	-0.096312
4835	-0.228408	-5.026189	-0.096312
4842	-0.216656	-5.027799	-0.096312
4851	-0.199987	-5.029935	-0.096312
4860	-0.188986	-5.031025	-0.096312
4869	-0.179440	-5.031840	-0.127617
4878	-0.173059	-5.032477	-0.127617
4896	-0.161788	-5.035110	-0.127617
4906	-0.158047	-5.036045	-0.127617
4914	-0.155076	-5.037014	-0.143153
4923	-0.149025	-5.038473	-0.158276
4932	-0.143250	-5.039300	-0.158276
4941	-0.137525	-5.040147	-0.158276
4950	-0.130691	-5.041247	-0.158276
4959	-0.122364	-5.042645	-0.158276
4968	-0.116268	-5.043398	-0.189132
4978	-0.110702	-5.043873	-0.189132
4988	-0.105438	-5.044290	-0.189132
4996	-0.097857	-5.045056	-0.189132
5005	-0.093353	-5.045303	-0.189132
5013	-0.087133	-5.045583	-0.189132
5023	-0.081777	-5.045723	-0.219602
5032	-0.075808	-5.045775	-0.219602
5041	-0.064603	-5.046084	-0.219602
5051	-0.055349	-5.046132	-0.219602
5059	-0.045360	-5.046228	-0.219602
5068	-0.036023	-5.046235	-0.250668
5076	-0.023253	-5.046157	-0.250668
5088	-0.014195	-5.045683	-0.250668
5095	-0.006028	-5.045492	-0.250668
5104	-0.000022	-5.045167	-0.250668
 5112	0.009169	-5.044956	-0.250668
 5124	0.017917	-5.044633	-0.280582
 5130	0.027819	-5.043979	-0.280582
 5149	0.054660	-5.040957	-0.280582
 5162	0.067792	-5.039604	-0.280582
 5168	0.080002	-5.038199	-0.307410
 5176	0.089588	-5.036956	-0.307410
 5184	0.096963	-5.035697	-0.307410
 5197	0.110092	-5.033851	-0.307410
 5203	0.119427	-5.032261	-0.307410
 5212	0.124951	-5.030780	-0.307410
 5221	0.130574	-5.029292	-0.330270
 5229	0.140402	-5.027145	-0.330270
 5249	0.153184	-5.023548	-0.330270
 5257	0.159355	-5.021666	-0.330270
 5276	0.175194	-5.016566	-0.350795
 5284	0.178459	-5.014468	-0.350795
 5292	0.180325	-5.012291	-0.350795
 5303	0.181276	-5.009380	-0.350795
 5311	0.180943	-5.007507	-0.350795
 5320	0.180095	-5.005288	-0.367916
 5329	0.182010	-5.003279	-0.367916
 5338	0.186049	-5.000218	-0.367916
 5347	0.190337	-4.998163	-0.367916
 5356	0.195632	-4.996295	-0.367916
 5365	0.200658	-4.994569	-0.367916
 5379	0.205364	-4.992776	-0.381696
 5392	0.214140	-4.986696	-0.381696
 5401	0.217064	-4.984089	-0.381696
 5411	0.218898	-4.981717	-0.381696
 5419	0.221450	-4.978658	-0.393181
 5429	0.224309	-4.976452	-0.393181
 5438	0.226704	-4.974210	-0.393181
 5446	0.230292	-4.971707	-0.393181
 5456	0.234386	-4.968696	-0.393181
 5464	0.236147	-4.966657	-0.393181
 5474	0.236710	-4.964609	-0.401300
 5482	0.236685	-4.962468	-0.401300
 5493	0.237044	-4.959214	-0.401300
 5501	0.237587	-4.956847	-0.401300
 5509	0.237807	-4.954413	-0.401300
 5518	0.237999	-4.952433	-0.407294
 5529	0.238421	-4.950429	-0.407294
 5536	0.239793	-4.947549	-0.407294
 5545	0.240321	-4.945499	-0.407294
 5555	0.240242	-4.943489	-0.407294
 5564	0.239701	-4.941592	-0.407294
 5571	0.240444	-4.938631	-0.409449
 5584	0.241613	-4.936649	-0.409449
 5591	0.242833	-4.934690	-0.409449
 5601	0.244134	-4.932731	-0.409449
 5608	0.244744	-4.930067	-0.409449
 5618	0.244140	-4.928330	-0.409547
 5627	0.244696	-4.926576	-0.409547
 5636	0.244579	-4.924382	-0.409547
 5644	0.244204	-4.921587	-0.409547
 5654	0.245454	-4.919668	-0.409547
 5663	0.246268	-4.917635	-0.409547
 5672	0.247581	-4.915739	-0.409286
 5680	0.250958	-4.913056	-0.409286
 5690	0.254339	-4.911089	-0.409286
 5699	0.259133	-4.908834	-0.409286
 5713	0.264255	-4.906854	-0.409286
 5726	0.279937	-4.901784	-0.409246
 5734	0.287113	-4.899488	-0.409246
 5744	0.295454	-4.897103	-0.409246
 5753	0.302611	-4.894603	-0.409246
 5762	0.314630	-4.890460	-0.409246
 5771	0.322116	-4.887748	-0.408271
 5780	0.329492	-4.884961	-0.408271
 5789	0.336351	-4.882112	-0.408271
 5797	0.345311	-4.877737	-0.408271
 5809	0.352274	-4.874576	-0.408271
 5821	0.359493	-4.871362	-0.407019
 5828	0.365866	-4.867524	-0.407019
 5834	0.373147	-4.862560	-0.407019
 5843	0.379393	-4.859047	-0.407019
 5852	0.384960	-4.855495	-0.407019
 5861	0.389348	-4.851794	-0.407019
 5870	0.394488	-4.846306	-0.405534
 5880	0.398849	-4.842431	-0.405534
 5888	0.404634	-4.837834	-0.405534
 5897	0.408778	-4.833817	-0.405534
 5906	0.412653	-4.829826	-0.405534
 5917	0.420068	-4.823815	-0.402527
 5928	0.424173	-4.819716	-0.402527
 5934	0.428014	-4.815481	-0.402527
 5942	0.430412	-4.811268	-0.402527
 5952	0.433744	-4.804290	-0.402527
 5960	0.435317	-4.800073	-0.402527
 5966	0.436473	-4.795746	-0.398958
 5978	0.436134	-4.791457	-0.398958
 5988	0.436178	-4.785050	-0.398958
 5997	0.436172	-4.780689	-0.398958
 6005	0.435688	-4.775681	-0.398958
 6024	0.435581	-4.765188	-0.394016
 6032	0.434890	-4.761053	-0.394016
 6043	0.434386	-4.756849	-0.394016
 6051	0.434079	-4.752701	-0.394016
 6059	0.434060	-4.746595	-0.394016
 6069	0.434973	-4.741803	-0.388502
 6078	0.436249	-4.737725	-0.388502
 6086	0.437341	-4.733692	-0.388502
 6096	0.439285	-4.729636	-0.388502
 6105	0.444020	-4.723681	-0.388502
 6114	0.448529	-4.719625	-0.388502
 6122	0.453466	-4.715564	-0.381692
 6131	0.457639	-4.711465	-0.381692
 6140	0.464740	-4.704755	-0.381692
 6152	0.470371	-4.700677	-0.381692
 6159	0.476534	-4.696641	-0.381692
 6168	0.481425	-4.692560	-0.374285
 6178	0.489273	-4.686486	-0.374285
 6185	0.496216	-4.682363	-0.374285
 6195	0.502535	-4.678218	-0.374285
 6204	0.509412	-4.673451	-0.374285
 6213	0.517721	-4.667126	-0.374285
 6222	0.524620	-4.662827	-0.366025
 6231	0.530896	-4.658456	-0.366025
 6240	0.537394	-4.654149	-0.366025
 6249	0.547446	-4.647864	-0.366025
 6263	0.555761	-4.642857	-0.366025
 6269	0.562259	-4.638509	-0.357207
 6276	0.568062	-4.634015	-0.357207
 6285	0.573703	-4.629470	-0.357207
 6293	0.581296	-4.622809	-0.357207
 6349	0.603135	-4.592373	-0.348191
 6357	0.602254	-4.587795	-0.348191
 6370	0.597474	-4.581142	-0.338266
 6376	0.592708	-4.576561	-0.338266
 6384	0.585165	-4.571346	-0.338266
 6396	0.577819	-4.566826	-0.338266
 6403	0.566446	-4.560408	-0.338266
 6411	0.558487	-4.556116	-0.338266
 6420	0.549166	-4.551967	-0.328445
 6429	0.539692	-4.547867	-0.328445
 6447	0.515892	-4.537436	-0.328445
 6457	0.506825	-4.533625	-0.328445
 6465	0.498368	-4.529805	-0.328445
 6483	0.478799	-4.520510	-0.318685
 6492	0.472093	-4.516666	-0.318685
 6502	0.464654	-4.512296	-0.318685
 6510	0.456539	-4.508684	-0.318685
 6520	0.446459	-4.503427	-0.307833
 6528	0.440294	-4.499759	-0.307833
 6537	0.434961	-4.495956	-0.307833
 6546	0.429030	-4.492187	-0.307833
 6556	0.418046	-4.486968	-0.307833
 6565	0.411441	-4.483556	-0.307833
 6573	0.403442	-4.479654	-0.297236
 6583	0.396859	-4.476220	-0.297236
 6592	0.387846	-4.471245	-0.297236
 6600	0.381824	-4.467798	-0.297236
 6610	0.375565	-4.464450	-0.297236
 6618	0.367980	-4.461111	-0.285384
 6628	0.359837	-4.457743	-0.285384
 6637	0.348476	-4.452170	-0.285384
 6646	0.341046	-4.448601	-0.285384
 6654	0.334209	-4.445140	-0.285384
 6664	0.328777	-4.441767	-0.285384
 6672	0.322040	-4.437126	-0.273827
 6684	0.317136	-4.433941	-0.273827
 6691	0.311928	-4.430257	-0.273827
 6702	0.309250	-4.427151	-0.273827
 6709	0.305255	-4.422666	-0.273827
 6718	0.301492	-4.419651	-0.262386
 6727	0.297882	-4.416671	-0.262386
 6736	0.295558	-4.413517	-0.262386
 6745	0.292501	-4.408845	-0.262386
 6754	0.289896	-4.405146	-0.262386
 6763	0.287963	-4.401967	-0.262386
 6774	0.287113	-4.398824	-0.251389
 6781	0.287603	-4.394332	-0.251389
 6790	0.289146	-4.391112	-0.251389
 6799	0.290679	-4.387827	-0.251389
 6811	0.291773	-4.384471	-0.251389
 6817	0.293199	-4.380755	-0.239263
 6825	0.297854	-4.376311	-0.239263
 6837	0.300771	-4.373274	-0.239263
 6844	0.304007	-4.370226	-0.239263
 6853	0.306547	-4.367067	-0.239263
 6858	0.311324	-4.362462	-0.239263
 6872	0.314209	-4.359379	-0.228091
 6880	0.317752	-4.355884	-0.228091
 6890	0.320583	-4.352747	-0.228091
 6899	0.326375	-4.348151	-0.228091
 6907	0.330629	-4.344852	-0.228091
 6921	0.334012	-4.341558	-0.216177
 6934	0.339944	-4.333877	-0.216177
 6943	0.341773	-4.330340	-0.216177
 6952	0.342532	-4.327341	-0.216177
 6961	0.342329	-4.324311	-0.216177
 6970	0.342144	-4.319958	-0.204580
 6979	0.341353	-4.317114	-0.192398
 7061	0.322093	-4.289108	-0.181940
 7069	0.319993	-4.286007	-0.182883
 7083	0.318194	-4.283442	-0.182883
 7088	0.315401	-4.279955	-0.182883
 7098	0.313510	-4.277559	-0.182883
 7106	0.311026	-4.275166	-0.182883
 7117	0.307590	-4.272768	-0.173133
 7125	0.302862	-4.268985	-0.173133
 7142	0.295445	-4.264413	-0.173133
 7150	0.291108	-4.262120	-0.173133
 7161	0.286555	-4.259862	-0.173133
 7169	0.278517	-4.256724	-0.163499
 7179	0.272525	-4.254619	-0.163499
 7186	0.266125	-4.252688	-0.163499
 7196	0.257412	-4.250453	-0.163499
 7204	0.246781	-4.247752	-0.163499
 7222	0.234734	-4.244038	-0.154258
 7234	0.226878	-4.242204	-0.154258
 7240	0.215549	-4.239532	-0.154258
 7251	0.208989	-4.237584	-0.154258
 7258	0.201328	-4.235352	-0.154258
 7268	0.193975	-4.233372	-0.144533
 7276	0.181992	-4.230798	-0.144533
 7286	0.175142	-4.228949	-0.144533
 7304	0.161273	-4.225574	-0.144533
 7312	0.150036	-4.222804	-0.144533
 7322	0.144222	-4.220941	-0.136433
 7331	0.139620	-4.219037	-0.136433
 7340	0.134797	-4.217316	-0.136433
