TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
793	0.491340	-1.069127	-0.391834
803	0.492536	-1.064881	-0.392003
812	0.496607	-1.058357	-0.392003
821	0.500190	-1.053984	-0.392003
831	0.504121	-1.049553	-0.392003
839	0.507461	-1.045074	-0.392003
847	0.514498	-1.037408	-0.392007
861	0.518120	-1.032801	-0.392100
867	0.521338	-1.028105	-0.392100
875	0.524707	-1.023404	-0.392100
885	0.529681	-1.016227	-0.392100
893	0.532379	-1.011425	-0.392100
902	0.533704	-1.006587	-0.392242
911	0.534949	-1.000877	-0.392242
957	0.542593	-0.971439	-0.392218
969	0.546288	-0.966476	-0.392232
976	0.550877	-0.960633	-0.392232
983	0.555064	-0.955596	-0.392232
992	0.559227	-0.950536	-0.392232
1001	0.564917	-0.942918	-0.391991
1010	0.568144	-0.937828	-0.391991
1019	0.570645	-0.932702	-0.391991
1028	0.573346	-0.927559	-0.391991
1037	0.576067	-0.918958	-0.391991
1047	0.576552	-0.913811	-0.391638
1056	0.577357	-0.908688	-0.391638
1064	0.578974	-0.903582	-0.391638
1072	0.580076	-0.895911	-0.391638
1084	0.582007	-0.890793	-0.391638
1091	0.584227	-0.885670	-0.391638
1102	0.585560	-0.879689	-0.391144
1109	0.586184	-0.872095	-0.391144
1118	0.586067	-0.867048	-0.391144
1127	0.585640	-0.862011	-0.391144
1137	0.585368	-0.856978	-0.391144
1146	0.583803	-0.849439	-0.391144
1155	0.582696	-0.844490	-0.390491
1164	0.581539	-0.838718	-0.390491
1172	0.580351	-0.833798	-0.390558
1217	0.576791	-0.806976	-0.389913
1228	0.576514	-0.798916	-0.389913
1235	0.577354	-0.794081	-0.389913
1244	0.578554	-0.789233	-0.389913
1254	0.579798	-0.784367	-0.389376
1263	0.580435	-0.777064	-0.389376
1272	0.580103	-0.772194	-0.389376
1281	0.578263	-0.766508	-0.389376
1290	0.576665	-0.761643	-0.389376
1301	0.573425	-0.754357	-0.388681
1308	0.569965	-0.749515	-0.388681
1318	0.565152	-0.744701	-0.388681
1326	0.560706	-0.739904	-0.388681
1336	0.557371	-0.732714	-0.388681
1344	0.555344	-0.727947	-0.388681
1353	0.552363	-0.722389	-0.387867
1363	0.550269	-0.717636	-0.387867
1371	0.548487	-0.712876	-0.387867
1379	0.545062	-0.705784	-0.387867
1391	0.540875	-0.701073	-0.387867
1399	0.536024	-0.696380	-0.386856
1412	0.532521	-0.691730	-0.386856
1425	0.522424	-0.679438	-0.386856
1443	0.516348	-0.670325	-0.386856
1451	0.512539	-0.663515	-0.385663
1463	0.510295	-0.658993	-0.385663
1470	0.508695	-0.654483	-0.385663
1479	0.505620	-0.649207	-0.385663
1487	0.500845	-0.642516	-0.385663
1499	0.496552	-0.638063	-0.384245
1506	0.492336	-0.633634	-0.384245
1520	0.488250	-0.629266	-0.384245
1525	0.481964	-0.622787	-0.384245
1534	0.479887	-0.618490	-0.384245
1542	0.478533	-0.613492	-0.384245
1560	0.478305	-0.604933	-0.382631
1570	0.480391	-0.598554	-0.382631
1579	0.481049	-0.594302	-0.382631
1587	0.481584	-0.590046	-0.382631
1596	0.481910	-0.585778	-0.382631
1614	0.480344	-0.574519	-0.380799
1628	0.478905	-0.570334	-0.379327
1641	0.478969	-0.559900	-0.379327
1650	0.478826	-0.555772	-0.377786
1687	0.475756	-0.536684	-0.377786
1696	0.475109	-0.532622	-0.377786
1705	0.473403	-0.528601	-0.376159
1715	0.470534	-0.522614	-0.376159
1722	0.468618	-0.518682	-0.376159
1732	0.466747	-0.514117	-0.376159
1741	0.465005	-0.510210	-0.376159
1750	0.463628	-0.506348	-0.374468
1759	0.464055	-0.500601	-0.374468
1768	0.464436	-0.496766	-0.374468
1776	0.464078	-0.492939	-0.374468
1785	0.463592	-0.489125	-0.374468
1796	0.463188	-0.482873	-0.374468
1804	0.463303	-0.479090	-0.372706
1813	0.463990	-0.475287	-0.372706
1822	0.463578	-0.471525	-0.372706
1830	0.462822	-0.465911	-0.372706
1842	0.462759	-0.462169	-0.372706
1851	0.463332	-0.457775	-0.369763
1858	0.463510	-0.454034	-0.369763
1866	0.465243	-0.448432	-0.369763
1912	0.467313	-0.426958	-0.368503
1921	0.466931	-0.423181	-0.368503
1930	0.466605	-0.419388	-0.368503
1939	0.467194	-0.415589	-0.368503
1948	0.468839	-0.409918	-0.367291
1962	0.469909	-0.406080	-0.367291
1967	0.471743	-0.402241	-0.367291
1975	0.475308	-0.398367	-0.367291
1984	0.480922	-0.391937	-0.367291
1992	0.484537	-0.387988	-0.367291
2002	0.487824	-0.383989	-0.366202
2011	0.490875	-0.380020	-0.366202
2021	0.494738	-0.374026	-0.366202
2029	0.496853	-0.369972	-0.366202
2039	0.498863	-0.365239	-0.366202
2047	0.500121	-0.361168	-0.364094
2056	0.501982	-0.355075	-0.364094
2070	0.502392	-0.350979	-0.364094
2076	0.502999	-0.346903	-0.364094
2083	0.502838	-0.342799	-0.364094
2092	0.501827	-0.338735	-0.364094
2101	0.503126	-0.331985	-0.361774
2110	0.503898	-0.327893	-0.361774
2120	0.502897	-0.323803	-0.361774
2147	0.497392	-0.309666	-0.358697
2164	0.492945	-0.300952	-0.356516
2183	0.492991	-0.291003	-0.356266
2191	0.493145	-0.286998	-0.356266
2200	0.492983	-0.282977	-0.353421
2209	0.493365	-0.277016	-0.353421
2219	0.494842	-0.273004	-0.353421
2227	0.495911	-0.268309	-0.353421
2237	0.495960	-0.264271	-0.353421
2246	0.498077	-0.258269	-0.353421
2255	0.499741	-0.254182	-0.350411
2264	0.501994	-0.250101	-0.350411
2272	0.504627	-0.245975	-0.350411
2281	0.506322	-0.241825	-0.350411
2291	0.510256	-0.235011	-0.350435
2381	0.550628	-0.186525	-0.347159
2525	0.504974	-0.106635	-0.331535
2670	0.463307	-0.033293	-0.308713
2813	0.464234	0.036151	-0.284996
2958	0.448468	0.107645	-0.266208
3111	0.408193	0.179379	-0.259042
3119	0.406978	0.184476	-0.259042
3129	0.404473	0.188021	-0.259042
3138	0.400896	0.191488	-0.259042
3148	0.398272	0.194962	-0.253648
3156	0.394717	0.199912	-0.253648
3170	0.391533	0.203352	-0.247691
3176	0.387245	0.207245	-0.247691
3183	0.383500	0.210552	-0.247691
3192	0.381531	0.213855	-0.247691
3198	0.378506	0.218672	-0.241580
3210	0.374882	0.221937	-0.241580
3220	0.371180	0.225209	-0.241580
3228	0.368380	0.228457	-0.241580
3237	0.364527	0.233532	-0.241580
3246	0.361075	0.236688	-0.241580
3265	0.358278	0.242977	-0.235430
3273	0.358798	0.247561	-0.235430
3292	0.361796	0.253925	-0.235430
3300	0.363298	0.257590	-0.229948
3309	0.366379	0.262243	-0.229948
3319	0.367512	0.265529	-0.229948
3328	0.367771	0.268820	-0.229948
3337	0.368419	0.272074	-0.229948
3346	0.370933	0.276861	-0.229948
3355	0.372392	0.280684	-0.224072
3363	0.373376	0.284011	-0.222793
3372	0.374508	0.287360	-0.224072
3382	0.375645	0.290746	-0.224072
3391	0.378129	0.295653	-0.224072
3400	0.378323	0.299094	-0.217919
3409	0.376498	0.302527	-0.217919
3418	0.374242	0.305915	-0.217919
3426	0.372258	0.311346	-0.217919
3437	0.372706	0.314761	-0.217919
3445	0.372896	0.318168	-0.217919
3454	0.372492	0.321615	-0.211637
3462	0.370080	0.326549	-0.211637
3474	0.368629	0.330000	-0.211637
3480	0.368109	0.333371	-0.211637
3490	0.368634	0.337291	-0.211637
3502	0.368759	0.342224	-0.206796
3508	0.369242	0.345687	-0.206796
3517	0.369712	0.349132	-0.206796
3526	0.370188	0.352637	-0.206796
3535	0.370623	0.357614	-0.206796
3543	0.371742	0.361605	-0.206796
3555	0.373306	0.365091	-0.201589
3562	0.376147	0.368565	-0.201589
3571	0.379438	0.372104	-0.201589
3581	0.384426	0.377257	-0.201589
3588	0.387820	0.380821	-0.201589
3599	0.392243	0.384403	-0.196040
3616	0.405264	0.393895	-0.186073
3626	0.409836	0.397681	-0.184534
3635	0.413838	0.401452	-0.186073
3643	0.417744	0.405204	-0.186073
3651	0.422986	0.410685	-0.175959
3666	0.425555	0.414546	-0.175959
3679	0.426555	0.422802	-0.175959
3690	0.426378	0.428391	-0.175959
3696	0.425314	0.432196	-0.175959
3706	0.423259	0.435982	-0.165750
3720	0.420793	0.439823	-0.153687
3726	0.414681	0.445313	-0.153687
3733	0.407426	0.449566	-0.153687
3742	0.400187	0.453274	-0.153687
3751	0.392068	0.456851	-0.141682
3761	0.383691	0.460394	-0.141682
3770	0.368849	0.465420	-0.141682
3778	0.358292	0.468770	-0.141682
3787	0.347467	0.472108	-0.141682
3797	0.335854	0.475268	-0.129819
3806	0.316802	0.480152	-0.129819
3814	0.306264	0.483109	-0.129819
3823	0.295423	0.486002	-0.129819
3833	0.284599	0.488852	-0.127641
3860	0.251021	0.498260	-0.117890
3868	0.244345	0.500703	-0.117890
3877	0.236423	0.504103	-0.117890
3888	0.233797	0.506546	-0.117890
3896	0.232052	0.508916	-0.117890
3907	0.229056	0.511326	-0.106256
3915	0.224199	0.514644	-0.106256
3923	0.221817	0.517235	-0.106256
3931	0.219703	0.519509	-0.106256
3941	0.219471	0.521750	-0.090332
3950	0.220983	0.524104	-0.074731
3959	0.223820	0.527321	-0.074731
3968	0.226876	0.529707	-0.074731
3977	0.230459	0.532055	-0.074731
3986	0.234349	0.534840	-0.074731
3994	0.236821	0.538235	-0.074731
4013	0.239136	0.543178	-0.065849
4022	0.239760	0.545716	-0.065849
4030	0.241819	0.549177	-0.065849
4042	0.243742	0.551731	-0.065849
4050	0.247304	0.554570	-0.056742
4058	0.250882	0.557059	-0.056742
4068	0.255827	0.560704	-0.056742
4076	0.259786	0.563347	-0.055069
4112	0.271246	0.575372	-0.047539
4122	0.271606	0.577939	-0.047539
4130	0.271776	0.580581	-0.047539
4139	0.271558	0.583153	-0.047539
4148	0.270823	0.586864	-0.040404
4162	0.269263	0.589417	-0.028062
4167	0.267500	0.592016	-0.028062
4175	0.265637	0.594847	-0.028062
4185	0.263222	0.598383	-0.028062
4193	0.261193	0.600893	-0.028062
4202	0.258811	0.603292	-0.015670
4210	0.255110	0.605648	-0.015670
4221	0.247306	0.608980	-0.015670
4229	0.241497	0.611243	-0.015670
4239	0.234042	0.613806	-0.015670
4247	0.229015	0.615947	-0.015670
4256	0.222569	0.618949	-0.003330
4268	0.217999	0.620997	-0.003330
4275	0.212421	0.623000	-0.003330
4283	0.206346	0.624988	-0.003330
4292	0.201068	0.626977	-0.003330
4300	0.188687	0.629781	0.009046
4311	0.180834	0.631647	0.009046
4320	0.171795	0.633448	0.009046
4328	0.162483	0.635112	0.009046
4338	0.149451	0.637298	0.009046
4346	0.141616	0.638898	0.012445
4356	0.135139	0.640399	0.016169
4365	0.127321	0.642098	0.016169
4373	0.118624	0.644006	0.016169
